frame	deltaG
1	-3.4402
2	-10.2293
3	-6.0882
4	-16.4109
5	-10.3771
6	-20.6263
7	-5.829
8	-21.2391
9	-3.4241
10	-17.0696
11	-6.9725
12	-5.868
13	-14.8131
14	-18.5184
15	-12.0693
16	-15.9482
17	-24.6837
18	-14.3937
19	-14.477
20	-7.5844
21	-10.7858
22	-7.5679
23	-17.0558
24	-17.1677
25	-9.4551
26	-22.5463
27	-1.187
28	-8.1385
29	-4.9027
30	-10.2929
31	-8.3887
32	-15.8215
33	-15.6176
34	-11.2135
35	-15.1539
36	-15.8597
37	-16.0596
38	-15.6646
39	-8.7432
40	-8.4394
41	-6.7563
42	-11.4913
43	-11.2637
44	-22.0088
45	-10.8036
46	-0.8556
47	-12.8573
48	-5.4571
49	-13.6819
50	-8.2914
51	-10.306
52	-12.6384
53	-9.8127
54	-15.9306
55	-17.5483
56	-18.7993
57	-12.9745
58	-15.9788
59	-13.4706
60	-15.1381
61	-13.9477
62	-17.8609
63	-20.4753
64	-4.3634
65	-14.9508
66	-20.9218
67	-11.435
68	-2.0929
69	-15.6877
70	-16.6638
71	-12.4941014286
73	5.46944833181
