frame	deltaG
1	-15.5461
2	-28.7358
3	-21.7662
4	-30.765
5	-24.9917
6	-19.9998
7	-22.0215
8	-28.2147
9	-23.0115
10	-19.0919
11	-14.7788
12	-25.3239
13	-13.3665
14	-7.6023
15	-12.5074
16	-17.1945
17	-8.8829
18	-17.0159
19	-12.2454
20	-21.1501
21	-15.4442
22	-21.4961
23	-22.4156
24	-21.4348
25	-16.6712
26	-20.1874
27	-12.6233
28	-20.208
29	-10.775
30	-19.945
31	-5.8538
32	-33.4293
33	-28.9022
34	-22.9043
35	-27.662
36	-20.2169
37	-16.5487
38	-27.7482
39	-18.4626
40	-21.8141
41	-18.5392
42	-24.8351
43	-13.8342
44	-22.0181
45	-27.1557
46	-28.7926
47	-25.1075
48	-14.6724
49	-15.2056
50	-23.7667
51	-20.1366
52	-11.925
53	-27.0347
54	-13.9077
55	-17.0425
56	-8.9476
57	-20.816
58	-14.2402
59	-13.6123
60	-8.2837
61	-12.5755
62	-19.675
63	-9.9732
64	-22.7379
65	-20.6712
66	-18.1378
67	-19.36
68	-27.7852
69	-21.2277
70	-24.6099
71	-19.3654485714
73	6.16682207701
