frame	deltaG
1	-6.2623
2	-18.0348
3	-37.4636
4	-29.8911
5	-29.8264
6	-33.2341
7	-28.3195
8	-34.9351
9	-36.5028
10	-31.1617
11	-40.6534
12	-18.5298
13	-22.7032
14	-37.0213
15	-26.5655
16	-28.0205
17	-30.4981
18	-34.9574
19	-38.2707
20	-35.9565
21	-37.0965
22	-36.5599
23	-38.7505
24	-29.6313
25	-38.4675
26	-33.6166
27	-32.9102
28	-34.7572
29	-34.4929
30	-30.7064
31	-35.6981
32	-36.9658
33	-28.7333
34	-34.1301
35	-39.0216
36	-41.1847
37	-34.8015
38	-39.4291
39	-35.4724
40	-34.4417
41	-28.6264
42	-40.7733
43	-34.0994
44	-34.0487
45	-27.8233
46	-32.5603
47	-28.6739
48	-32.0785
49	-38.1668
50	-23.7243
51	-38.5977
52	-34.2333
53	-40.9559
54	-35.1707
55	-27.1925
56	-35.5775
57	-38.6324
58	-32.5182
59	-31.7181
60	-38.5164
61	-29.0103
62	-26.9005
63	-31.8333
64	-35.5842
65	-39.9037
66	-35.2039
67	-35.8062
68	-32.5746
69	-37.5102
70	-40.5858
71	-33.2039342857
73	5.99420905123
