frame	deltaG
1	-4.8893
2	4.7728
3	0.5762
4	5.3891
5	-8.4174
6	-8.4238
7	3.6268
8	0.9448
9	-1.9839
10	-11.2744
11	-2.2451
12	-8.1089
13	2.9029
14	-3.8791
15	0.9831
16	-7.185
17	-5.817
18	-16.5841
19	-2.2558
20	-1.3471
21	-4.6162
22	4.221
23	2.552
24	-1.9448
25	21.5073
26	12.0422
27	-6.311
28	-12.4543
29	-4.0906
30	5.2018
31	-0.8154
32	-6.0352
33	0.9589
34	1.4582
35	6.4168
36	-8.8415
37	-2.6298
38	3.3
39	-4.635
40	2.1328
41	-3.4718
42	0.6795
43	-21.0309
44	-4.228
45	-12.051
46	-12.3211
47	-13.2563
48	1.6491
49	-8.1785
50	-3.4446
51	-16.329
52	-5.1152
53	-16.5369
54	-14.5604
55	-3.1659
56	-19.6164
57	-0.5055
58	6.0191
59	-10.0231
60	-0.4654
61	-12.5419
62	-3.6851
63	-15.5087
64	1.3347
65	-3.4469
66	-7.8256
67	-4.3434
68	-1.8736
69	-17.4057
70	1.1556
71	-3.94129857143
73	7.60191195038
