frame	deltaG
1	-39.2792
2	-16.2757
3	-26.5829
4	-25.7575
5	-28.4961
6	-24.42
7	-23.1567
8	-25.5109
9	-22.1561
10	-27.4846
11	-23.1849
12	-15.1146
13	-23.2743
14	-16.1752
15	-31.1182
16	-20.6888
17	-22.7019
18	-26.2541
19	-16.205
20	-21.3201
21	-20.4083
22	-19.0977
23	-21.0077
24	-14.9234
25	-9.1193
26	-13.4381
27	-10.3347
28	-6.2981
29	-15.3629
30	-13.8216
31	-7.3979
32	-7.1621
33	-8.7898
34	-13.6353
35	-9.3511
36	-5.2571
37	-12.3418
38	-18.4853
39	-16.4656
40	-10.5348
41	-15.4384
42	-17.5307
43	-16.7655
44	-17.3433
45	-13.3791
46	-15.8728
47	-8.4023
48	-14.72
49	-17.0718
50	-10.1856
51	-0.9171
52	-4.3061
53	25.8625
54	-8.7976
55	-9.5644
56	-8.5728
57	-5.8032
58	-12.8009
59	-9.8177
60	-13.3154
61	-14.0597
62	-4.7414
63	-10.7345
64	-13.1315
65	-7.5276
66	-14.3283
67	-14.106
68	-15.4012
69	-12.8693
70	-10.7048
71	-14.8676557143
73	8.68586792949
