frame	deltaG
1	-24.8645
2	-31.0325
3	-19.3748
4	-19.7736
5	-14.7096
6	-12.1443
7	-15.3452
8	-24.5375
9	-20.5324
10	-8.3777
11	-10.0868
12	-19.0803
13	-28.4374
14	-20.4291
15	-21.9523
16	-28.2305
17	-24.6802
18	-27.993
19	-19.6279
20	-18.6057
21	-22.387
22	-25.3197
23	-22.6711
24	-17.506
25	-20.4869
26	-6.4807
27	-24.0098
28	-21.3546
29	-17.813
30	-21.2294
31	-19.7817
32	-18.7458
33	-28.9315
34	-18.3465
35	-22.8179
36	-25.5948
37	-22.7289
38	-14.972
39	-30.3348
40	-12.7372
41	-30.1304
42	-13.4079
43	-14.901
44	-20.2354
45	-27.0966
46	-25.4481
47	-26.0019
48	-23.3672
49	-33.4102
50	-29.4489
51	-18.8159
52	-24.9344
53	-23.5831
54	-28.3414
55	-20.5038
56	-25.0681
57	-27.6401
58	-25.5629
59	-25.5773
60	-32.4303
61	-23.9325
62	-25.7987
63	-30.3528
64	-30.8052
65	-32.5066
66	-28.9888
67	-31.0503
68	-26.0358
69	-14.3593
70	-16.4007
71	-22.5742885714
73	6.06801846425
