frame	deltaG
1	-16.0188
2	-21.4345
3	-15.046
4	-4.0047
5	2.7227
6	-13.6753
7	-16.467
8	-17.5414
9	-14.839
10	-7.8495
11	-4.6257
12	-15.9918
13	-14.1775
14	-12.2142
15	-11.897
16	-8.434
17	-9.0946
18	-5.7391
19	-12.7639
20	-7.9897
21	14.7458
22	7.7838
23	0.57
24	-7.4918
25	-2.5507
26	-2.1284
27	-11.9901
28	-7.6138
29	-11.3709
30	-1.4694
31	-13.5349
32	-21.3523
33	-18.1919
34	-9.6443
35	-9.713
36	-10.1112
37	-6.6974
38	-2.3216
39	-9.5658
40	-7.5719
41	-8.0734
42	-11.0807
43	-12.7666
44	-7.569
45	-5.5622
46	-12.6051
47	-18.2603
48	-7.3893
49	-10.6509
50	-12.6701
51	-8.715
52	-11.1465
53	-14.4627
54	-9.6014
55	-13.4398
56	-11.7728
57	-14.6856
58	-15.9014
59	-9.9683
60	-10.5969
61	-16.6295
62	-14.1596
63	-13.3518
64	-14.4041
65	-9.5237
66	-12.4895
67	-15.1841
68	-14.2408
69	-7.2752
70	-9.1312
71	-10.1515471429
73	6.09085140939
