frame	deltaG
1	-7.5158
2	-13.5015
3	-24.5542
4	-17.857
5	-20.0913
6	-10.7549
7	-14.7275
8	-23.1363
9	-24.0494
10	-20.0613
11	-19.21
12	-23.6748
13	-26.9554
14	-14.3367
15	-20.9469
16	-25.6416
17	-13.032
18	-25.6414
19	-26.3573
20	-28.0188
21	-24.2656
22	-26.3359
23	-22.4336
24	-22.0794
25	-29.2391
26	-18.3621
27	-14.9347
28	-24.3286
29	-24.7527
30	-23.1758
31	-20.8124
32	-30.7935
33	-23.0419
34	-13.791
35	-33.4998
36	-19.6682
37	-23.4611
38	-23.5954
39	-19.8956
40	-21.331
41	-29.1323
42	-15.4152
43	-14.9237
44	-13.1879
45	-21.0396
46	-23.265
47	-28.8526
48	-18.0163
49	-18.94
50	-21.1587
51	-28.5065
52	-21.405
53	-18.9643
54	-23.099
55	-13.1952
56	-21.3008
57	-20.3342
58	-25.4751
59	-15.8287
60	-21.5745
61	-32.7411
62	-12.0462
63	-20.5934
64	-21.3687
65	-21.1905
66	-20.3847
67	-35.138
68	-17.1286
69	-18.4494
70	-16.1739
71	-21.2670085714
73	5.5306561691
