frame	deltaG
1	-6.3597
2	-19.0122
3	-13.0226
4	-27.8662
5	-26.1655
6	-26.5249
7	-26.3699
8	-30.4822
9	-30.6646
10	-21.9241
11	-27.3564
12	-23.8063
13	-13.6196
14	-27.7849
15	-19.2732
16	-21.5294
17	-25.719
18	-19.226
19	-28.1701
20	-15.1654
21	-25.8962
22	-28.4339
23	-26.4424
24	-21.6286
25	-24.3935
26	-31.0969
27	-24.9685
28	-28.4023
29	-22.8674
30	-15.3497
31	-23.8866
32	-23.426
33	-28.4615
34	-22.5171
35	-16.0062
36	-27.9531
37	-19.262
38	-19.7367
39	-12.9662
40	-24.6815
41	-26.797
42	-27.6373
43	-21.965
44	-17.3282
45	-22.2431
46	-26.348
47	-26.3383
48	-24.9307
49	-20.774
50	-17.9579
51	-18.8222
52	-20.4659
53	-21.2583
54	-25.976
55	-16.918
56	-15.595
57	-1.9508
58	-24.3208
59	-14.2632
60	-20.6945
61	-18.9695
62	-0.5502
63	-8.0687
64	-6.9858
65	-17.1789
66	-20.2129
67	-17.1012
68	-15.9279
69	-19.1375
70	-16.7947
71	-21.0275714286
73	6.54175394652
