frame	deltaG
1	-23.3518
2	-31.4422
3	-29.0114
4	-28.5272
5	-11.216
6	-29.7992
7	-27.0352
8	-22.802
9	-24.1603
10	-36.728
11	-19.3844
12	-32.9135
13	-24.6856
14	-31.9842
15	-26.6445
16	-31.2456
17	-32.7816
18	-36.0638
19	-36.7371
20	-34.6217
21	-28.5911
22	-40.3056
23	-25.058
24	-35.2055
25	-30.1886
26	-34.44
27	-24.0223
28	-16.3885
29	-16.7964
30	-20.6337
31	-17.4879
32	-23.8005
33	-25.3675
34	-28.2736
35	-22.927
36	-25.7055
37	-20.4103
38	-25.6113
39	-11.9462
40	-29.7702
41	-28.1757
42	-32.0374
43	-41.3835
44	-21.1153
45	-37.5809
46	-26.4251
47	-26.8488
48	-29.3789
49	-28.9551
50	-44.1757
51	-35.0329
52	-20.1067
53	-27.8532
54	-36.167
55	-35.3907
56	-29.5684
57	-29.9008
58	-29.7153
59	-33.7437
60	-35.7804
61	-33.4581
62	-37.8004
63	-39.0994
64	-36.7562
65	-30.3876
66	-28.2802
67	-27.5778
68	-31.9276
69	-26.2428
70	-33.1827
71	-28.9730471429
73	6.71675943949
