frame	deltaG
1	-12.1855
2	-20.3459
3	-20.5101
4	-13.8787
5	-12.4362
6	-10.706
7	-12.2277
8	-20.558
9	-14.2175
10	-15.7109
11	-7.0539
12	-15.7954
13	-13.072
14	-13.2926
15	-0.7225
16	-16.386
17	-17.439
18	-22.8748
19	-22.3737
20	-19.2218
21	-18.415
22	-7.4589
23	-7.08
24	-12.267
25	-9.0112
26	-1.7809
27	-8.7663
28	-9.6892
29	-12.7696
30	-14.8148
31	-17.3649
32	-14.4365
33	-4.2207
34	-11.2006
35	-13.9224
36	-12.5319
37	-16.7675
38	-8.8683
39	-11.5063
40	-7.4917
41	-9.8098
42	-13.3756
43	-10.6784
44	-9.3616
45	-14.0593
46	-11.2397
47	-19.459
48	-8.9525
49	-11.7594
50	-0.9872
51	0.4464
52	-5.4633
53	-1.1105
54	-11.3223
55	-15.097
56	-10.0036
57	-8.1936
58	-12.6333
59	2.1789
60	-1.4813
61	-3.6945
62	-7.385
63	-3.2631
64	-12.1098
65	-8.6939
66	-7.4102
67	1.9039
68	-0.5751
69	-7.7224
70	-0.8946
71	-10.6225528571
73	6.02709128037
