frame	deltaG
1	-13.0109
2	-18.8621
3	-13.9915
4	-15.4912
5	-8.2868
6	-13.8215
7	-14.3088
8	-21.1841
9	-25.6728
10	-23.9004
11	-24.4135
12	-26.5264
13	-26.368
14	-30.2818
15	-21.6585
16	-21.1966
17	-19.5393
18	-29.5161
19	-17.5959
20	-14.1285
21	-11.2452
22	-26.2553
23	-18.9795
24	-19.7185
25	-8.312
26	-4.3653
27	-19.4335
28	-18.3117
29	-19.4131
30	-23.0883
31	-19.7878
32	-8.0837
33	-15.6575
34	-22.4581
35	-14.6562
36	-26.3472
37	-16.8173
38	-17.8062
39	-11.3971
40	-18.3906
41	-19.2961
42	-19.8601
43	-21.6348
44	-25.1323
45	-11.7293
46	-18.9959
47	-26.3685
48	-17.8755
49	-13.9987
50	-4.5674
51	-15.2541
52	-6.2531
53	-12.5795
54	-12.1799
55	-12.1365
56	-11.3951
57	-10.7793
58	-23.5674
59	-17.304
60	-20.5406
61	-19.1891
62	-23.0495
63	-25.5133
64	-16.2908
65	-18.7963
66	-9.9188
67	-18.2423
68	-16.1842
69	-13.3768
70	-18.723
71	-17.7287285714
73	5.88702562172
