frame	deltaG
1	-24.3674
2	-21.7563
3	-13.7702
4	-19.7938
5	-19.5674
6	-23.4977
7	-28.1045
8	-21.7502
9	-27.7433
10	-18.4221
11	-20.2498
12	-22.6731
13	-17.7327
14	-21.4089
15	-14.4653
16	-17.0485
17	-18.2143
18	-22.8092
19	-20.8596
20	-21.92
21	-18.3523
22	-15.4803
23	-24.9146
24	-30.6699
25	-32.8318
26	-35.6884
27	-34.1965
28	-32.8758
29	-33.8289
30	-30.4761
31	-29.6741
32	-27.5933
33	-19.3486
34	-32.6276
35	-30.905
36	-22.9496
37	-31.8362
38	-28.2853
39	-38.2719
40	-24.517
41	-30.9201
42	-27.3668
43	-33.9947
44	-26.5516
45	-18.7796
46	-34.2928
47	-33.1784
48	-32.0484
49	-26.2972
50	-32.7581
51	-28.467
52	-19.7993
53	-30.6825
54	-33.4144
55	-39.8595
56	-32.104
57	-27.5282
58	-27.3642
59	-23.7821
60	-38.4248
61	-35.1389
62	-38.2746
63	-40.8163
64	-32.7173
65	-31.0027
66	-46.803
67	-38.4591
68	-26.7695
69	-36.2472
70	-35.3081
71	-27.8661128571
73	7.20078184597
