frame	deltaG
1	-30.3083
2	-36.6639
3	-10.1061
4	-22.9631
5	-30.6625
6	-21.9688
7	-1.5665
8	-17.5342
9	-26.8873
10	-33.5321
11	-20.2311
12	-25.6073
13	-28.4993
14	-37.7028
15	-28.9761
16	-25.9422
17	-29.8102
18	-21.0355
19	-25.3688
20	-27.1891
21	-22.6566
22	-29.7205
23	-28.4383
24	-11.7965
25	-33.1857
26	-36.2855
27	-33.1501
28	-34.7433
29	-33.0998
30	-31.8888
31	-28.6182
32	-31.8231
33	-19.8416
34	-23.7276
35	-29.1142
36	-34.3601
37	-12.1646
38	-22.3699
39	-17.4213
40	-31.6292
41	-34.3827
42	-18.7124
43	-19.014
44	-17.8501
45	-35.2928
46	-9.4875
47	-20.8747
48	-38.1727
49	-22.9251
50	-14.8339
51	-31.776
52	-32.2224
53	-31.6504
54	-34.1871
55	-25.4759
56	-34.6553
57	-35.849
58	-32.2911
59	-29.355
60	-35.4868
61	-30.0365
62	-15.4265
63	-26.1127
64	-30.0919
65	-32.3724
66	-32.548
67	-35.9823
68	-30.51
69	-44.1401
70	-30.955
71	-27.30372
73	8.0163718484
