frame	deltaG
1	-20.3531
2	-22.9878
3	-20.1188
4	-9.3387
5	-7.2716
6	-5.0272
7	-9.3919
8	-25.708
9	-25.174
10	-18.7804
11	-21.8145
12	-15.5584
13	-10.8756
14	-24.2124
15	-3.58
16	-17.9848
17	-15.2436
18	-22.8595
19	-11.3048
20	-19.6605
21	-31.0946
22	-27.6651
23	-13.512
24	-22.6133
25	-14.4937
26	-20.5503
27	-15.2748
28	-7.8203
29	-17.4442
30	-8.6456
31	-9.6202
32	-16.066
33	-10.3844
34	-21.6748
35	-25.3856
36	-25.351
37	-16.2904
38	-18.1478
39	-21.3567
40	-9.4016
41	-19.5858
42	-10.2167
43	-24.0801
44	-8.7637
45	-11.6589
46	-0.7073
47	-8.8731
48	-7.0046
49	-7.3693
50	-2.6589
51	-0.2102
52	-0.1528
53	-1.4879
54	-9.7303
55	-8.36
56	4.9905
57	-13.0848
58	-12.0923
59	1.193
60	-4.0032
61	14.5879
62	-3.5179
63	-6.7843
64	2.5275
65	-14.9963
66	-18.1495
67	-14.3949
68	-6.46
69	-4.4713
70	-13.4446
71	-12.6999685714
73	8.80649564788
