frame	deltaG
1	-5.3433
2	-19.8046
3	-16.908
4	-23.5949
5	-25.399
6	-16.7208
7	-23.5969
8	-16.4705
9	-18.7119
10	-23.6118
11	-15.9139
12	-15.7078
13	-10.7978
14	-21.5989
15	-15.0524
16	-14.6255
17	-15.3156
18	-20.3466
19	-18.4971
20	-20.7675
21	-20.138
22	-22.5715
23	-17.1868
24	-17.9805
25	-13.6921
26	-22.3144
27	-24.4272
28	-25.1187
29	-16.2735
30	-17.9606
31	-30.4923
32	-24.6061
33	-24.7493
34	-17.4085
35	-19.2132
36	-21.0698
37	-22.4297
38	-24.56
39	-24.3794
40	-23.7175
41	-23.7484
42	-16.4677
43	-13.3993
44	-10.1364
45	-21.5518
46	-16.3128
47	-12.0709
48	-2.8229
49	-16.182
50	-21.6265
51	-18.9111
52	-25.2189
53	-23.2554
54	-27.1697
55	-25.3726
56	-24.714
57	-24.6863
58	-26.6958
59	-13.4277
60	-13.1482
61	-8.5991
62	-14.6573
63	-20.5489
64	-14.9907
65	-23.5486
66	-20.7121
67	-25.523
68	-23.1624
69	-19.5349
70	-10.1232
71	-19.2484642857
73	5.4111634196
