frame	deltaG
1	-13.1635
2	-9.0627
3	-17.5308
4	-18.4269
5	-16.4408
6	-12.2571
7	-11.0049
8	-22.7283
9	-15.3389
10	-11.9601
11	-19.3003
12	-10.5856
13	-11.1532
14	-10.5968
15	-12.991
16	-16.4624
17	-17.2399
18	-15.837
19	-8.4208
20	-14.3344
21	-15.4312
22	-20.6325
23	-16.6908
24	-18.1652
25	-31.2043
26	-22.9446
27	-22.0727
28	-17.1413
29	-18.9776
30	-18.936
31	-19.2429
32	-19.1649
33	-13.5153
34	-24.2884
35	-18.0416
36	-22.2944
37	-31.9691
38	-32.882
39	-24.5404
40	-23.7631
41	-19.9299
42	-9.6105
43	-29.333
44	-29.9285
45	-21.2041
46	-20.8844
47	-30.5739
48	-19.2089
49	-20.5773
50	-17.5187
51	-19.2985
52	-16.4663
53	-6.2083
54	-11.1792
55	-7.7436
56	-14.0242
57	-16.2011
58	-13.7465
59	3.8592
60	-12.1821
61	-16.4352
62	-16.5124
63	-12.6135
64	-16.1298
65	-19.9295
66	-12.7027
67	-9.477
68	-14.1459
69	-7.2497
70	-12.2967
71	-16.9455128571
73	6.54660087889
