frame	deltaG
1	-19.423
2	-16.2658
3	-15.8488
4	-23.6445
5	-25.2001
6	-30.1429
7	-31.2699
8	-17.7624
9	-18.9699
10	-29.3319
11	-27.7501
12	-28.9507
13	-34.3878
14	-25.3064
15	-19.7495
16	-23.9768
17	-17.6894
18	-19.5181
19	-26.9392
20	-29.2867
21	-20.7637
22	-28.3581
23	-18.4359
24	-11.4272
25	-13.1759
26	-11.3305
27	-10.1373
28	-8.5828
29	-14.8906
30	-18.5397
31	-18.6985
32	-16.401
33	-10.046
34	-7.0791
35	-1.7498
36	-4.4591
37	-12.465
38	-7.0753
39	-10.4279
40	-7.1192
41	-22.4021
42	-4.3196
43	-13.5698
44	0.3969
45	-5.9382
46	-11.95
47	-16.0642
48	-7.9119
49	-9.4063
50	-15.5167
51	-13.4909
52	-2.8184
53	-11.0476
54	-6.1602
55	-9.5044
56	-11.0495
57	-14.897
58	-5.3863
59	-13.172
60	-19.6221
61	-19.7343
62	-21.5484
63	-4.1955
64	-17.0578
65	-8.7466
66	-14.666
67	-8.704
68	-8.1511
69	-11.9546
70	-8.531
71	-15.2813728571
73	8.03952690076
