frame	deltaG
1	-6.3194
2	-24.913
3	-21.8209
4	-24.6084
5	-28.4691
6	-27.272
7	-25.0743
8	-26.6693
9	-18.9983
10	-25.3781
11	-30.759
12	-22.4747
13	-26.1991
14	-27.3607
15	-26.9904
16	-23.2762
17	-32.5372
18	-13.5251
19	-27.114
20	-26.7475
21	-25.4156
22	-24.5203
23	-31.8851
24	-23.3243
25	-22.9537
26	-27.1155
27	-28.0271
28	-36.3444
29	-30.0496
30	-25.8418
31	-33.1973
32	-22.4153
33	-18.8745
34	-15.3635
35	-18.9941
36	-41.4379
37	-22.8464
38	-26.8543
39	-30.0888
40	-30.1328
41	-28.1815
42	-28.3146
43	-32.2869
44	-26.5734
45	-24.3268
46	-27.9421
47	-28.9528
48	-28.8506
49	-34.5558
50	-31.123
51	-28.0458
52	-25.3303
53	-25.5337
54	-30.6646
55	-26.8508
56	-35.1845
57	-36.3587
58	-36.16
59	-38.2378
60	-35.0552
61	-38.0178
62	-33.3351
63	-31.9805
64	-34.5641
65	-32.007
66	-35.8421
67	-33.7126
68	-35.0218
69	-39.519
70	-35.1729
71	-28.2841542857
73	6.21401751859
