frame	deltaG
1	-29.5083
2	-29.1642
3	-32.9244
4	-15.8318
5	-32.345
6	-32.6528
7	-34.4714
8	-27.0995
9	-34.135
10	-25.0442
11	-22.2075
12	-25.3847
13	-32.059
14	-31.8781
15	-37.9371
16	-36.771
17	-22.9
18	-29.1129
19	-27.4851
20	-38.0895
21	-21.1148
22	-32.6723
23	-28.8463
24	-33.7037
25	-25.1997
26	-25.0078
27	-24.2794
28	-30.4443
29	-30.2717
30	-6.0474
31	-19.8104
32	-20.8475
33	-25.6058
34	-26.8929
35	-12.1276
36	-30.0238
37	-28.0798
38	-30.5882
39	-32.3814
40	-34.5122
41	-33.931
42	-29.7702
43	-28.3347
44	-26.5265
45	-25.6604
46	-31.4346
47	-37.0766
48	-25.4513
49	-30.9644
50	-17.1276
51	-24.4614
52	-24.5146
53	-36.3387
54	-25.3755
55	-34.0729
56	-26.765
57	-22.7518
58	-27.8837
59	-34.115
60	-25.1095
61	-30.0154
62	-26.2897
63	-6.0216
64	-9.3084
65	-12.4908
66	-23.4167
67	-11.5428
68	-29.6906
69	-3.534
70	-25.7774
71	-26.5887328571
73	7.69286973641
