frame	deltaG
1	-10.4771
2	12.1569
3	-15.3162
4	-17.8866
5	-16.6963
6	-21.0834
7	-8.6861
8	-18.2242
9	-25.0467
10	-20.5228
11	-16.2098
12	-10.0247
13	-24.8571
14	-26.0464
15	-14.6732
16	-22.6173
17	-17.1445
18	-21.123
19	-18.3517
20	-16.8058
21	-14.8675
22	-22.7143
23	-15.1867
24	-17.5609
25	-11.5834
26	-9.9128
27	-5.9648
28	-11.5827
29	-12.466
30	1.6383
31	-12.8872
32	-13.6616
33	-7.9592
34	-20.1096
35	-9.2579
36	-6.447
37	0.404
38	-11.749
39	-15.8798
40	-18.5238
41	-17.5388
42	-23.6813
43	-16.2807
44	-13.2447
45	-24.2492
46	-22.304
47	-30.3787
48	-27.8805
49	-10.5517
50	-24.5094
51	-18.9098
52	-33.7722
53	-12.8758
54	-14.8957
55	-12.5288
56	-18.2405
57	-16.9887
58	-5.8528
59	2.384
60	-6.6833
61	-17.4808
62	-15.6167
63	-22.5392
64	-26.0148
65	-22.2448
66	-30.3345
67	-25.7921
68	-30.3302
69	-24.627
70	-26.5786
71	-16.5207028571
73	8.29875376605
