frame	deltaG
1	3.7123
2	-5.3579
3	4.152
4	-3.2572
5	-6.0515
6	-3.0926
7	-10.8161
8	6.5962
9	-7.3459
10	-18.1577
11	-8.638
12	2.7633
13	0.4498
14	-2.3379
15	-8.8046
16	-15.6141
17	-24.2882
18	-7.0363
19	-5.5549
20	-4.1614
21	6.8126
22	-0.5534
23	4.193
24	-1.3046
25	-5.322
26	-7.1893
27	-0.2136
28	-1.3678
29	-12.7378
30	-2.4869
31	-4.5643
32	-5.8272
33	-5.2061
34	-5.4958
35	3.9369
36	-9.9949
37	-9.3009
38	4.8612
39	-7.2264
40	-15.2071
41	-9.4747
42	-6.6601
43	-9.3127
44	-2.8584
45	-9.067
46	3.5505
47	-1.6871
48	-8.9855
49	-12.7148
50	-3.8917
51	-2.8916
52	0.1284
53	-22.9176
54	4.3521
55	2.2593
56	2.2253
57	10.9496
58	-8.4856
59	4.8842
60	-1.1997
61	4.7283
62	1.9678
63	3.0211
64	-8.9313
65	-1.2242
66	-5.9052
67	1.3834
68	-9.5188
69	8.1999
70	0.2556
71	-3.78365142857
73	6.986753974
