frame	deltaG
1	-12.013
2	-14.418
3	-11.4863
4	-14.6261
5	-13.7913
6	-16.5586
7	-16.1973
8	-13.3994
9	-10.2304
10	-16.8185
11	-21.7205
12	-26.8489
13	-19.5535
14	-16.5361
15	-14.6893
16	-22.6635
17	-13.4636
18	-5.9508
19	-7.2843
20	-10.3051
21	-12.0465
22	-6.644
23	-19.4533
24	-15.6063
25	-18.5373
26	-8.0766
27	-16.7909
28	-14.7697
29	-21.1365
30	-20.1985
31	-19.2891
32	-13.0142
33	-23.4273
34	-15.0974
35	-15.893
36	-12.0
37	-20.1029
38	-20.0626
39	-19.2186
40	-1.8032
41	-10.9449
42	-12.6873
43	-14.1761
44	-6.1245
45	-20.8624
46	-6.8077
47	-14.5726
48	2.6412
49	-9.0733
50	-15.9749
51	-5.0336
52	-18.6182
53	-6.3163
54	-14.4821
55	8.0057
56	-15.181
57	-11.9642
58	-8.502
59	-9.6545
60	0.2261
61	-9.5097
62	-18.8724
63	-19.2112
64	-16.2517
65	-19.7816
66	-16.6417
67	-20.7559
68	-17.2687
69	-17.1609
70	-10.6584
71	-13.8276742857
73	6.25304630687
