frame	deltaG
1	-23.9519
2	-29.8933
3	-29.6345
4	-32.8892
5	-31.4907
6	-32.9188
7	-27.8257
8	-33.3195
9	-28.4397
10	-26.4004
11	-27.6362
12	-27.5459
13	-30.0654
14	-26.6682
15	-30.2961
16	-27.1465
17	-30.5826
18	-32.6306
19	-37.1497
20	-31.3488
21	-31.995
22	-37.2821
23	-27.5173
24	-28.1407
25	-24.8487
26	-29.5491
27	-30.7607
28	-27.416
29	-35.5484
30	-24.1569
31	-35.1065
32	-28.6449
33	-36.3394
34	-26.5223
35	-17.7472
36	-27.2688
37	-31.2243
38	-32.206
39	-18.9428
40	-15.0597
41	-41.2882
42	-28.3491
43	-25.0317
44	-15.894
45	-18.882
46	-27.5933
47	-36.2014
48	-30.6706
49	-25.6537
50	-28.5237
51	-31.8134
52	-25.804
53	-25.1245
54	-33.39
55	-31.4973
56	-36.7451
57	-32.4046
58	-33.9382
59	-25.3768
60	-32.5737
61	-31.9954
62	-22.3161
63	-28.511
64	-32.7144
65	-7.0318
66	-25.4444
67	-28.7539
68	-18.2677
69	-31.4469
70	-30.6741
71	-28.6860214286
73	5.73754169347
