frame	deltaG
1	8.1102
2	-4.4386
3	-7.3017
4	-20.0076
5	-20.1142
6	-24.7037
7	-19.3635
8	-7.6674
9	-18.0476
10	-20.5021
11	-11.9775
12	-10.9534
13	-17.2295
14	-22.5897
15	-17.9092
16	-17.2906
17	-11.3281
18	-10.8528
19	-10.0389
20	-20.2303
21	-16.2143
22	-10.1387
23	-9.533
24	-6.0657
25	-9.3381
26	-17.3424
27	-24.0694
28	-8.2538
29	-18.3303
30	-10.8957
31	-1.0133
32	-9.6769
33	-2.8038
34	-6.555
35	-6.7326
36	-10.8458
37	-27.5689
38	-16.0214
39	-25.6208
40	-6.7801
41	-9.1558
42	-0.3331
43	-2.0167
44	-4.0284
45	-3.961
46	-6.8186
47	-11.0873
48	-5.8978
49	-16.3615
50	-20.9201
51	-11.6565
52	-13.0353
53	7.3118
54	-12.6714
55	-11.2446
56	10.2811
57	8.7345
58	-9.4047
59	3.0081
60	-12.8043
61	5.9912
62	-5.6405
63	-14.0612
64	-0.6822
65	-3.8298
66	-16.134
67	-9.6301
68	-5.4149
69	-10.4211
70	-8.44
71	-10.2651485714
73	8.32063644247
