frame	deltaG
1	-6.3002
2	-11.2525
3	-8.7398
4	-10.0277
5	-4.8637
6	-25.7452
7	-18.2385
8	-29.2974
9	-31.2617
10	-16.7429
11	-19.3037
12	-38.5903
13	-28.6498
14	-34.6721
15	-32.3183
16	-31.9116
17	-30.5578
18	-15.7203
19	-22.2565
20	-21.4593
21	-25.4556
22	-16.3938
23	-28.5084
24	-18.3871
25	-17.053
26	-20.8764
27	-12.1699
28	-23.0058
29	-16.9358
30	-18.6139
31	-18.7679
32	-20.3322
33	-25.0986
34	-24.6926
35	-24.6552
36	-25.2954
37	-22.509
38	-27.2237
39	-17.9814
40	-16.1732
41	-30.0019
42	-22.0047
43	-28.7969
44	-25.8595
45	-20.363
46	-8.0713
47	-4.7404
48	-14.0124
49	-14.4376
50	-15.1821
51	-24.4764
52	-21.5714
53	-15.6934
54	-10.8805
55	-27.4086
56	-25.1008
57	1.6194
58	-15.9381
59	-15.486
60	-11.0305
61	-6.3338
62	-12.153
63	-14.6197
64	-8.8538
65	-16.2873
66	0.598
67	-9.9908
68	-25.1171
69	-6.1829
70	-23.9331
71	-19.0049685714
73	8.51742321758
