frame	deltaG
1	-12.0648
2	-9.5065
3	-1.9684
4	0.015
5	-6.7414
6	4.9194
7	-22.8551
8	-17.6622
9	-26.9684
10	-15.2747
11	-19.1873
12	-20.8999
13	6.2289
14	-9.0017
15	0.3815
16	-18.2788
17	-26.2192
18	-19.8698
19	-14.6062
20	-20.8904
21	-19.4842
22	-20.9102
23	-18.5582
24	-21.4423
25	-19.5842
26	-14.6798
27	-19.0314
28	-14.1647
29	-13.6709
30	-13.3067
31	-15.9185
32	-18.2224
33	-15.7103
34	-11.4261
35	-20.1545
36	-17.2127
37	-10.4804
38	-20.7278
39	-25.5353
40	-9.8077
41	-14.5213
42	-9.7279
43	-19.2174
44	-15.9272
45	-4.6784
46	-3.052
47	-12.0024
48	-12.4386
49	-22.5968
50	-22.9216
51	-21.2243
52	-17.2276
53	-15.4194
54	-22.2002
55	-24.4895
56	-15.1947
57	-8.2677
58	-18.5257
59	-10.6899
60	-17.8078
61	-23.9508
62	-28.0469
63	-15.5232
64	-17.2938
65	-7.572
66	-8.2719
67	-14.1491
68	-14.065
69	-11.323
70	-20.0521
71	-15.1265214286
73	7.20187471773
