frame	deltaG
1	-31.3764
2	-35.0007
3	-41.0954
4	-18.0785
5	-35.3493
6	-38.7554
7	-31.9132
8	-34.6159
9	-11.0633
10	-18.955
11	-14.6789
12	-29.287
13	-23.4886
14	-29.6265
15	-31.0467
16	-36.8477
17	-35.1317
18	-11.2187
19	-34.6931
20	-17.6019
21	-30.2563
22	-28.7855
23	-22.7796
24	-27.3096
25	-26.8119
26	-32.1817
27	-33.0726
28	-29.805
29	-31.1207
30	-30.8192
31	-35.1583
32	-31.5943
33	-39.2495
34	-38.2887
35	-29.9953
36	-28.1711
37	-40.0995
38	-32.2369
39	-27.2174
40	-21.1386
41	-35.2331
42	-22.1252
43	-10.9799
44	-31.7828
45	-34.8463
46	-39.8336
47	-30.1475
48	-28.81
49	-33.2169
50	-22.5617
51	-38.1597
52	-39.184
53	-40.3989
54	-32.8522
55	-37.8478
56	-32.5489
57	-17.7451
58	-15.7546
59	-25.5764
60	-46.615
61	-35.1737
62	-46.7455
63	-44.6775
64	-34.3791
65	-40.8734
66	-40.0855
67	-39.2058
68	-43.2698
69	-39.0257
70	-45.5785
71	-31.4449957143
73	8.57788550864
