frame	deltaG
1	-33.176
2	-25.984
3	-39.8605
4	-30.9258
5	-30.695
6	-24.0184
7	-32.9746
8	-22.1383
9	-25.9231
10	-24.1151
11	-32.7117
12	-19.5134
13	-38.7603
14	-36.9814
15	-28.0012
16	-27.9248
17	-23.508
18	-24.0065
19	-20.2278
20	-22.4103
21	-28.9793
22	-22.2443
23	-21.0086
24	-35.4424
25	-17.3485
26	-22.8725
27	-22.9406
28	-25.057
29	-27.981
30	-24.186
31	-20.6075
32	-26.2985
33	-29.227
34	-25.85
35	-28.4141
36	-14.8803
37	-31.7851
38	-36.527
39	-26.2518
40	-35.4836
41	-24.7466
42	-32.9488
43	-27.6033
44	-36.4623
45	-36.8727
46	-26.9144
47	-8.2537
48	-23.5722
49	-20.4555
50	-22.0343
51	-24.5974
52	-19.8033
53	-28.9942
54	-35.4512
55	-30.5275
56	-33.0198
57	-35.8504
58	-14.7839
59	-37.2436
60	-28.8471
61	-31.7524
62	-32.6978
63	-27.8246
64	-23.8654
65	-34.3389
66	-34.35
67	-45.9164
68	-23.6272
69	-28.1692
70	-23.3839
71	-27.74499
73	6.67888885261
