frame	deltaG
1	0.5206
2	-16.3614
3	-7.8414
4	-10.6111
5	-9.519
6	-11.6993
7	-10.5705
8	-5.8433
9	-0.8021
10	0.7524
11	-4.4569
12	-8.8497
13	-8.7746
14	-7.3461
15	1.8736
16	-14.4231
17	-6.6674
18	-12.6802
19	-15.9357
20	-13.0132
21	-8.5361
22	-12.0192
23	-9.2683
24	-17.7255
25	-12.2578
26	-17.4398
27	-6.0339
28	-7.8813
29	-14.728
30	-4.5554
31	-5.8827
32	-4.8845
33	-3.966
34	-16.4307
35	-11.8625
36	-8.4922
37	-0.6434
38	-18.8393
39	-13.1493
40	5.0355
41	-8.9413
42	-0.149
43	-22.1602
44	-12.4921
45	-8.9619
46	-14.2556
47	-7.4675
48	-8.043
49	-1.0956
50	-7.3043
51	-5.8632
52	-13.0095
53	0.4236
54	-8.4001
55	-12.8471
56	-8.3183
57	-10.7522
58	-9.6967
59	-13.0658
60	-6.13
61	-10.5479
62	-2.7537
63	-10.7793
64	3.941
65	-10.3325
66	-2.0933
67	-20.0665
68	-8.5306
69	-9.0421
70	-16.7317
71	-8.81821714286
73	5.73849763425
