frame	deltaG
1	-13.6742
2	-21.8214
3	-9.9248
4	-18.1993
5	-23.8541
6	-27.1162
7	-30.9108
8	-20.5872
9	-26.4781
10	-23.5347
11	-30.0978
12	-32.9447
13	-30.1369
14	-35.0234
15	-22.8144
16	-35.3844
17	-33.2805
18	-34.3264
19	-37.7561
20	-40.4217
21	-26.7237
22	-34.2554
23	-29.982
24	-25.4922
25	-38.8366
26	-34.1691
27	-31.236
28	-33.0926
29	-31.6449
30	-34.638
31	-33.4946
32	-29.9221
33	-35.5218
34	-31.918
35	-36.1213
36	-35.7715
37	-30.2451
38	-22.8942
39	-31.058
40	-28.0353
41	-32.1294
42	-36.3797
43	-35.7302
44	-33.6895
45	-37.0095
46	-29.6464
47	-33.2983
48	-31.7973
49	-26.405
50	-19.7631
51	-17.6199
52	-24.1185
53	-26.9612
54	-20.492
55	-33.6417
56	-23.5603
57	-26.6889
58	-24.2013
59	-25.7781
60	-33.4703
61	-20.0861
62	-20.9654
63	-12.9823
64	-21.2725
65	-22.2549
66	-22.2492
67	-33.3071
68	-26.699
69	-25.6202
70	-12.7133
71	-28.1981442857
73	6.808594941
