frame	deltaG
1	-32.4053
2	-33.6804
3	-27.5872
4	-30.3081
5	-20.5595
6	-29.7473
7	-32.978
8	-35.1665
9	-28.992
10	-34.1461
11	-31.4054
12	-16.4624
13	-14.7267
14	-23.472
15	-27.8124
16	-21.1557
17	-22.0456
18	-27.4135
19	-22.6304
20	-31.8746
21	-22.4402
22	-24.1924
23	-22.9207
24	-26.0609
25	-20.0385
26	-22.483
27	-12.7987
28	-21.6948
29	-32.9106
30	-21.056
31	-19.5474
32	-21.8667
33	-20.5443
34	-29.6932
35	-29.3502
36	-23.1173
37	-21.177
38	-17.5875
39	-14.8681
40	-17.7851
41	-18.1921
42	-20.2878
43	-10.9151
44	-20.1403
45	-30.9789
46	-20.5505
47	-21.5085
48	-15.52
49	-15.8663
50	-9.3999
51	-5.8086
52	-14.4953
53	-18.105
54	-9.5673
55	-15.6029
56	-16.7935
57	-10.9874
58	-27.003
59	-35.9312
60	-35.6937
61	-27.5275
62	-31.1359
63	-26.9231
64	-22.5182
65	-32.0831
66	-29.7348
67	-38.2989
68	-37.6101
69	-34.3888
70	-29.8278
71	-23.8585314286
73	7.62082173614
