frame	deltaG
1	1.196
2	-27.173
3	-23.1732
4	-18.452
5	-20.1972
6	-15.9272
7	-18.3786
8	-14.2873
9	-7.9706
10	-14.1814
11	3.5444
12	-14.5125
13	-10.3712
14	-5.5357
15	-10.9596
16	-0.5577
17	-5.6128
18	3.7162
19	5.0127
20	7.1376
21	4.6847
22	11.7211
23	-5.687
24	-9.913
25	-12.221
26	-10.924
27	1.1889
28	2.4707
29	-5.1654
30	-16.056
31	4.8023
32	1.4696
33	-6.1035
34	3.9277
35	6.2177
36	-10.2195
37	-9.9082
38	-4.6098
39	-19.0232
40	-12.6219
41	-10.8213
42	-5.1301
43	0.5672
44	-10.3527
45	-9.1872
46	-14.5385
47	-8.7657
48	1.1484
49	-2.1822
50	-13.6463
51	5.0911
52	-5.7502
53	-3.8236
54	-8.6266
55	-6.7902
56	-10.843
57	5.4168
58	-3.059
59	0.1319
60	-1.9278
61	-11.7938
62	-0.7851
63	4.1202
64	-0.6174
65	-3.5294
66	-7.693
67	-0.4507
68	-11.4847
69	9.3771
70	-7.523
71	-5.80173857143
73	8.27072254142
