frame	deltaG
1	-9.9893
2	-14.2755
3	-26.4739
4	-23.9741
5	-20.686
6	-18.9696
7	-28.8187
8	-25.9261
9	-17.4096
10	-13.6841
11	-25.7987
12	-21.9124
13	-26.8701
14	-37.4823
15	-28.4117
16	-29.329
17	-33.7083
18	-30.8437
19	-22.3168
20	-17.2155
21	-33.4696
22	-23.6355
23	-25.4613
24	-20.3184
25	-30.7053
26	-27.1285
27	-29.9252
28	-30.5813
29	-33.3905
30	-28.2815
31	-29.6717
32	-29.9427
33	-22.2728
34	-27.1347
35	-34.1804
36	-26.5204
37	-21.3396
38	-28.2991
39	-23.6589
40	-20.8796
41	-21.8564
42	-25.396
43	-26.8561
44	-33.8487
45	-31.9291
46	-24.0464
47	-31.7817
48	-35.4376
49	-26.946
50	-35.7547
51	-31.721
52	-31.5857
53	-29.3164
54	-30.2307
55	-33.7495
56	-35.9068
57	-22.314
58	-7.9025
59	-18.5774
60	-12.4195
61	-12.8074
62	-17.7723
63	-14.4587
64	-7.6283
65	-16.0071
66	-20.4834
67	-16.889
68	-14.1135
69	-26.0198
70	-33.3081
71	-24.9708028571
73	7.27127908424
