frame	deltaG
1	-21.0715
2	-17.0093
3	-11.5003
4	-25.2972
5	-25.1287
6	-28.9142
7	-26.0689
8	-13.4647
9	-27.5341
10	-20.8293
11	-28.2303
12	-19.1788
13	-19.5512
14	-11.9459
15	-3.6151
16	-3.1429
17	-7.1596
18	-5.0136
19	-10.2868
20	10.3567
21	-12.1922
22	6.2834
23	-10.0446
24	-14.7386
25	4.4333
26	-13.2235
27	-9.1084
28	-12.6655
29	-7.5911
30	-4.4037
31	-13.1629
32	0.573
33	-14.4774
34	-4.0999
35	-5.8427
36	-16.6094
37	-24.5883
38	-23.855
39	-12.3119
40	-14.3644
41	-13.7122
42	-9.444
43	-22.9874
44	-18.0441
45	-8.4624
46	1.8908
47	-14.7364
48	-13.6787
49	-7.9797
50	-6.9632
51	-11.8517
52	-11.2791
53	-7.0072
54	-11.2747
55	-23.986
56	-19.5327
57	-24.4604
58	-23.9621
59	-20.5943
60	-18.1036
61	-21.1005
62	-2.6395
63	-16.6121
64	-11.6132
65	-16.0739
66	-7.5549
67	-4.593
68	-12.8905
69	-7.1126
70	-23.7337
71	-13.2381214286
73	8.55585474421
