frame	deltaG
1	-19.7457
2	-11.3034
3	-10.5867
4	-24.4095
5	-19.7239
6	-19.565
7	-27.8078
8	-16.4138
9	-5.3313
10	-17.7702
11	-21.36
12	-17.632
13	-24.9553
14	-30.991
15	-16.6086
16	-16.5566
17	-12.9878
18	-21.1695
19	-15.6042
20	-22.3457
21	-29.3047
22	-28.7459
23	-23.1665
24	-26.2718
25	-11.5799
26	-17.2217
27	-9.9324
28	-17.1025
29	-16.2848
30	-11.3537
31	-19.0079
32	-10.939
33	-17.1378
34	-10.9948
35	-4.3506
36	-10.8644
37	-11.2931
38	-10.5661
39	-18.6369
40	-17.2279
41	-14.7692
42	-9.711
43	-17.2781
44	-17.9885
45	-22.0948
46	-12.3303
47	-16.8916
48	-14.9196
49	-8.4955
50	-11.7234
51	-15.4181
52	-14.7528
53	-19.6981
54	-20.0448
55	-18.8582
56	-15.9968
57	-7.4382
58	-13.9524
59	-27.8371
60	-16.4471
61	-19.4406
62	-29.9333
63	-14.0231
64	-19.549
65	-4.1723
66	-14.0132
67	-12.0527
68	-3.0364
69	-26.563
70	-24.8841
71	-16.8451957143
73	6.38722936515
