frame	deltaG
1	-26.1684
2	-26.4794
3	-9.1541
4	-14.2607
5	-16.0512
6	-19.0364
7	-19.0433
8	-23.3563
9	-15.0819
10	-14.7844
11	-23.1106
12	-16.3599
13	-18.5546
14	-7.858
15	-16.5712
16	-13.3434
17	-18.342
18	-22.634
19	-11.4814
20	-8.8387
21	-8.4544
22	-11.8399
23	-11.7856
24	-0.5535
25	6.4329
26	-18.877
27	-10.2139
28	-13.4035
29	-14.8715
30	-11.5446
31	-9.604
32	1.8354
33	-15.9158
34	-12.4731
35	-7.7965
36	-16.4118
37	-15.9861
38	-19.5265
39	-15.5955
40	-8.4599
41	-15.2832
42	1.5478
43	-8.0919
44	-21.3725
45	-14.8287
46	-12.9761
47	-7.1654
48	-12.0419
49	-17.693
50	-6.0098
51	-6.7291
52	-17.2112
53	-20.3634
54	-23.6612
55	-20.9768
56	-23.7418
57	-22.7507
58	-19.5024
59	-24.6522
60	-27.75
61	-23.8275
62	-19.7169
63	-23.9347
64	-21.7907
65	-22.1655
66	-18.8102
67	-19.1889
68	-23.6037
69	-20.0653
70	-22.3308
71	-15.6034628571
73	7.08169413701
