frame	deltaG
1	-66.9795
2	-74.4894
3	-75.9976
4	-120.6845
5	-94.0761
6	-81.4019
7	-75.7091
8	-84.1075
9	-80.6787
10	-89.5766
11	-74.5516
12	-65.2484
13	-68.8084
14	-67.7244
15	-69.1327
16	-65.59
17	-70.7973
18	-59.788
19	-64.5868
20	-64.7523
21	-56.4133
22	-66.3302
23	-53.1186
24	-34.3774
25	-36.9852
26	-57.9219
27	-55.7901
28	-35.1437
29	-41.5449
30	-38.4878
31	-39.9016
32	-42.5528
33	-52.736
34	-55.5947
35	-45.074
36	-50.3742
37	-40.8844
38	-38.7386
39	-59.8292
40	-62.9033
41	-54.1823
42	-58.1249
43	-61.0979
44	-45.4532
45	-57.5607
46	-59.1181
47	-64.8523
48	-61.7919
49	-60.7419
50	-49.9895
51	-59.8737
52	-45.7922
53	-41.5181
54	-48.4299
55	-67.8706
56	-63.2634
57	-61.0778
58	-71.0915
59	-67.5466
60	-68.3688
61	-78.782
62	-64.5685
63	-57.7142
64	-69.1834
65	-65.6815
66	-48.1851
67	-57.6342
68	-53.4266
69	-47.477
70	-57.6487
71	-63.9088
72	-75.4812
73	-63.5452
74	-69.5561
75	-56.2054
76	-39.0115
77	-53.8291
78	-52.7101
79	-75.9988
80	-53.0726
81	-58.8468
82	-56.2983
83	-51.979
84	-60.7089
85	-60.0603
86	-74.15
87	-57.0126
88	-71.7845
89	-49.2948
90	-40.946
91	-69.9568
92	-24.0532
93	-40.7797
94	-54.8901
95	-46.4762
96	-59.1775
97	-51.1927
98	-34.1162
99	-62.1721
100	-49.5856
101	-53.2878
102	-66.5471
103	-46.39
104	-70.8501
105	-64.4871
106	-60.9032
107	-61.7248
108	-56.1707
109	-48.8179
110	-52.3992
111	-58.173
112	-65.5234
113	-62.8617
114	-60.2589
115	-56.3478
116	-46.1371
117	-72.054
118	-72.8272
119	-62.8283
120	-61.8499
121	-62.5466
122	-55.4123
123	-68.5879
124	-57.2997
125	-70.7413
126	-49.1656
127	-58.7128
128	-69.1542
129	-61.5674
130	-71.1699
131	-47.4996
132	-70.3825
133	-50.5784
134	-46.7908
135	-49.6438
136	-61.8083
137	-73.0592
138	-70.271
139	-64.8214
140	-64.5507
141	-76.7851
142	-70.6829
143	-68.122
144	-73.1065
145	-57.2857
146	-53.2882
147	-60.3058
148	-54.8876
149	-84.8013
150	-74.7041
151	-51.0115
152	-57.3925
153	-72.2794
154	-72.1217
155	-68.8446
156	-48.0323
157	-54.299
158	-65.1595
159	-61.0152
160	-62.951
161	-66.4127
162	-63.9712
163	-59.9476
164	-50.4613
165	-65.7928
166	-57.3699
167	-64.4153
168	-70.171
169	-64.5156
170	-67.5672
171	-60.9782
172	-56.1001
173	-72.7201
174	-49.3694
175	-81.764
176	-67.4138
177	-50.1218
178	-66.4698
179	-68.2728
180	-72.9045
181	-46.9303
182	-72.4051
183	-67.3696
184	-52.9908
185	-76.4564
186	-64.4405
187	-72.3322
188	-64.6884
189	-54.7779
190	-62.5737
191	-64.1083
192	-53.3611
193	-64.543
194	-56.407
195	-59.4154
196	-64.7986
197	-44.2202
198	-60.2459
199	-68.6798
200	-73.9536
201	-89.3635
202	-94.5304
203	-73.1412
204	-66.2282
205	-52.954
206	-61.9132
207	-64.762
208	-63.8577
209	-50.2134
210	-47.6936
211	-61.0552471429
213	12.1506088818
