ssd,Km_g3p,Km_e4p,Km_f6p,Km_s7p,kcat1_f,kcat2_f,Keq,Ki1,Ki2,dKd
0,0.000038,0.00009,0.0012,0.000285,71.4,79.4,1.31,0.019,0.019,1299934
7.818668771374439e-7,0.0018676677014628422,0.004421583751864186,0.05900401885032793,0.014007608391883686,99.9996164465135,99.9996476398716,1.2889045217044085e-7,1.6512011056703028e-9,1.6512011056703028e-9,2.814550460413655e-7
7.818668775571667e-7,0.001867736308278406,0.004424448154387832,0.05900339859178144,0.014006599864702268,99.99999710877086,99.99999734390663,1.713668392939263e-7,8.816229909856445e-10,7.30190761656427e-10,1.0591100478041918e-6
7.818668781450055e-7,0.0018673931322735287,0.004420826543786962,0.05900892568658613,0.01400908606308394,99.99912452497419,99.99919572496712,2.845592802952024e-7,1.6511828454231873e-9,6.513795351057334e-10,3.4968345856136774e-7
7.818668783666791e-7,0.001867966521116274,0.004421411839126355,0.05900334254604626,0.014011160354895141,98.46707612588015,98.59174464027866,1.32805115505239e-7,6.514160555999645e-10,9.604159572892227e-10,1.3933734962174787e-6
7.818668790718848e-7,0.0018674958560426327,0.00442325681468456,0.05900348793885863,0.014010281359820012,99.9999808527307,99.99998240992588,1.2600541475367103e-7,6.514708363413111e-10,6.514890965884265e-10,2.866797730356158e-6
7.818668793696259e-7,0.0018698186884743898,0.004420584884609484,0.05900129209440474,0.014009761710335293,99.99997412075746,99.9999762254456,7.017758554086551e-7,6.513795351057334e-10,1.6512011056703028e-9,1.1862789839404127e-6
7.818668794915559e-7,0.0018711869762959318,0.004420293022941187,0.05900295704497147,0.0140101896876161,99.99999245443098,99.99999306809151,1.1358112923469884e-6,1.1118847071126713e-9,6.513612748586178e-10,1.0337813011861454e-6
7.818668802337188e-7,0.0018689255241156136,0.004417486752220948,0.05900352471333388,0.014010671919286632,99.99995930484837,99.9999626144739,9.032500277838235e-7,1.651109804434725e-9,6.512699736230401e-10,9.418364865626433e-7
7.818668807101692e-7,0.0018685679778847213,0.0044169230731774265,0.05900696083480225,0.01400715049047075,99.9999964449214,99.99999673404622,3.7204353253801705e-7,6.513795351057334e-10,9.603976970421072e-10,2.0406300905889815e-6
7.81866881761443e-7,0.0018635605030939422,0.004418428655041758,0.059010265685065066,0.014006159560841645,99.99995277118686,99.99995661217717,5.953941156893743e-7,1.1906776734162493e-9,7.301359809150803e-10,1.2847633224779287e-6
7.818668818015843e-7,0.0018690590919386138,0.004418211718836069,0.05900659680479747,0.014012610675592927,99.99999181181389,99.9999924777367,3.6129053947038193e-7,1.6512011056703028e-9,2.6963080890814244e-10,2.7802205435208954e-6
7.818668822952466e-7,0.0018694282640444365,0.0044172509935728604,0.05900223986321406,0.014003517490993381,99.9962020854643,99.99651095948128,1.5272504719751168e-6,6.513795351057334e-10,6.514160555999645e-10,9.672368232831628e-7
7.818668825400738e-7,0.001872488634900938,0.004418359198867125,0.05900137027409113,0.014011296838506318,99.99998481400439,99.99998604903995,1.5302434806997773e-6,6.513795351057334e-10,1.6512011056703028e-9,7.990762756899379e-7
7.818668825761079e-7,0.0018693463479339143,0.004420348229055148,0.05900005689429342,0.014012321285751037,99.9997529123235,99.99977300728983,5.988485025931236e-7,6.515986580711199e-10,6.513977953528488e-10,2.884067082826122e-6
7.818668826377498e-7,0.00186826724637985,0.0044183392496676185,0.05900036668641593,0.014011816400417933,99.999221122959,99.99928446690225,3.9875365096378564e-7,6.513977953528488e-10,6.512882338701557e-10,2.6351575564923777e-6
7.818668835828285e-7,0.00186789054951864,0.0044197692695372584,0.05899756661601903,0.014011044350531528,99.99148651198468,99.99217889073103,2.034942019810116e-7,6.513795351057334e-10,3.9405613275346845e-11,2.33006502403215e-6
7.818668836647128e-7,0.0018664150938581849,0.004425198117479798,0.05900109538285216,0.014015569531303017,99.99981723838334,99.99983210188711,6.073607943975477e-7,1.6512011056703028e-9,1.1906411529220183e-9,2.5308505085244813e-6
7.818668839873282e-7,0.0018680920486172225,0.004418390135687674,0.0589969067615599,0.014009301042304707,99.99999155762048,99.99999224421616,1.3897860640099677e-6,3.935083253400021e-11,6.513977953528488e-10,6.722755888674145e-7
