,ssd,Km_g3p,Km_e4p,Km_f6p,Km_s7p,kcat1_f,kcat2_f,Keq,Ki1,Ki2,dKd
0,0.0,3.8e-05,9e-05,0.0012,0.000285,71.4,79.4,1.31,0.019,0.019,1299934.0
1,0.00743854421111,0.00187458533901,0.546853539818,0.342043344814,99.9999992683,4.31682051689,4.1382085449,3.71079152139e-06,6.51379535106e-10,6.51379535106e-10,3.21679036789e-06
2,0.00743854421157,0.00184616845792,0.546790588552,0.342051765931,99.9999997312,4.31680307069,4.13822699019,2.00882986242e-06,6.51379535106e-10,7.30154241162e-10,2.43522160132e-05
3,0.00743854421182,0.00192833770928,0.546896103172,0.342197968629,4925.50376548,4.31685759909,4.13816940242,2.62830303069e-05,9.60415957289e-10,6.51379535106e-10,5.57846652915e-05
4,0.00743854421263,0.00184972215077,0.546662660922,0.342083753789,99.9842207483,4.31684461042,4.13819340254,1.60495610017e-06,9.60379436795e-10,6.51397795353e-10,2.29959938039e-05
5,0.00743854421276,0.00185585879175,0.546923453656,0.34205084732,99.9999997467,4.31678728971,4.13823603789,3.21077900484e-06,6.51379535106e-10,6.51397795353e-10,5.00928053022e-05
6,0.00743854421283,0.00187654773148,0.546775610272,0.341982093797,99.9999996775,4.3168063133,4.13822611996,5.65325247175e-06,1.65118284542e-09,6.51379535106e-10,9.62242445548e-06
7,0.00743854421309,0.00186153030105,0.546805047868,0.341966190159,99.9999997514,4.31680325925,4.13822805437,1.46038601059e-07,6.51361274859e-10,6.51397795353e-10,8.12733363893e-07
8,0.00743854421316,0.00186356422308,0.546765683032,0.341979179127,59.6488325256,4.316799751,4.13823262181,1.10426565262e-06,6.51397795353e-10,1.65140196839e-09,1.16327385109e-05
9,0.00743854421329,0.00192957700865,0.546716867464,0.342018637743,6093.78753081,4.31686251947,4.13817610669,1.88963385736e-05,8.8165951148e-10,7.43502481804e-10,4.15086307172e-05
10,0.00743854421351,0.00186925608809,0.546923690016,0.34196247719,1443.40549521,4.3168078249,4.13821905039,2.76903456907e-06,6.51434315847e-10,6.51397795353e-10,7.78194587309e-07
11,0.00743854421373,0.00185656322653,0.547018145762,0.342050539857,99.8479448296,4.31679644875,4.13822372659,4.76387307888e-06,6.51379535106e-10,1.65112806468e-09,1.81881970527e-05
12,0.00743854421376,0.00175341345672,0.546655594317,0.342172359218,187.134960612,4.31687085877,4.13816767473,2.24235511075e-05,1.65140196839e-09,6.51178672387e-10,5.81640908941e-06
13,0.00743854421396,0.001856141755,0.54669204799,0.341991787377,99.9999997468,4.31680069736,4.13823451573,9.61153735058e-07,1.65120110567e-09,6.51379535106e-10,1.28853443725e-05
