Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	haldaneRatio_1	6.545576389238583e-8	4.2844570267357606e-15	1.974398657900167e-7	0.000015071745480153946	1.31	1.3099998025601343
1	relRateFor_g3p	6.057820456373264e-6	3.6697188681654384e-11	1.2680499815037605e-6	0.0013948549796541365	0.09090909090909091	0.09090782285910941
1	relRateFor_g3p	4.918765988182194e-6	2.419425884649796e-11	1.5494492515144564e-6	0.0011325813102938298	0.13680688860321005	0.13680533915395854
1	relRateFor_g3p	3.3316241268011026e-6	1.109971932228321e-11	1.540093995555658e-6	0.0007671318625126588	0.20076000891310186	0.2007584688191063
1	relRateFor_g3p	1.247281294358693e-6	1.5557106272570968e-12	8.177847566903651e-7	0.00028719671909162585	0.2847472489508012	0.28474643116604453
1	relRateFor_g3p	1.286981533399345e-6	1.6563214673109295e-12	1.1464260470384069e-6	0.00029633888846496837	0.3868631798468568	0.38686432627290385
1	relRateFor_g3p	4.094772625751197e-6	1.6767162856601356e-11	4.714303428132727e-6	0.0009428606856265456	0.49999999999999994	0.5000047143034281
1	relRateFor_g3p	6.902581871054414e-6	4.7645636486609054e-11	9.745140472250391e-6	0.001589390842620795	0.6131368201531431	0.6131465652936153
1	relRateFor_g3p	9.436892256714513e-6	8.905493546483834e-11	0.000015542072863916623	0.0021729483516306756	0.7152527510491987	0.7152682931220626
1	relRateFor_g3p	0.000011521296371108658	1.3274027007092152e-10	0.00002120313136799723	0.002652911716687597	0.7992399910868984	0.7992611942182664
1	relRateFor_g3p	0.000013108498314581829	1.7183272806339464e-10	0.000026054524486007757	0.003018388833507627	0.86319311139679	0.863219165921276
1	relRateFor_g3p	0.000014247603052547353	2.0299419274295665e-10	0.000029824415029855444	0.003280685653284099	0.9090909090909091	0.9091207335059389
1	relRateRev_e4p	0.0021859125428642656	4.77821364505132e-6	0.0004564185508953711	0.5020604059849078	0.09090909090909098	0.09045267235819561
1	relRateRev_e4p	0.0020738395361514783	4.300810421704979e-6	0.0006517218732250141	0.47638088979221294	0.13680688860321014	0.13615516672998512
1	relRateRev_e4p	0.0019176308949867549	3.6773082494077025e-6	0.000884503285326188	0.44057742879909967	0.20076000891310197	0.19987550562777578
1	relRateRev_e4p	0.0017124025502464058	2.932322494090394e-6	0.0011205343428112302	0.3935189354559264	0.2847472489508014	0.28362671460799016
1	relRateRev_e4p	0.0014627448449753278	2.1396224815018958e-6	0.001300799900407601	0.33624288073177017	0.38686317984685703	0.38556237994644943
1	relRateRev_e4p	0.001185975074114276	1.4065368764203625e-6	0.0013635416302408832	0.2727083260481765	0.5000000000000002	0.49863645836975934
1	relRateRev_e4p	0.0009090288092839793	8.263333761082493e-7	0.0012820244210093312	0.20909271452481354	0.6131368201531432	0.6118547957321339
1	relRateRev_e4p	0.0006589087175508657	4.3416069806452645e-7	0.0010843539512269684	0.15160430346284412	0.7152527510491988	0.7141683970979719
1	relRateRev_e4p	0.0004530845524438887	2.052856116632789e-7	0.0008333849012556183	0.10427217238245118	0.7992399910868985	0.7984066061856429
1	relRateRev_e4p	0.0002962917575720092	8.778880560511028e-8	0.0005887014252924372	0.0682004313426251	0.86319311139679	0.8626044099714976
1	relRateRev_e4p	0.0001837299940686682	3.375671072047285e-8	0.00038451315525089846	0.042296447077598824	0.9090909090909093	0.9087063959356584
1	relRateRev_f6p	0.000927294553004554	8.598751880319156e-7	0.00019431415664665497	0.21374557231132055	0.09090909090909088	0.09110340506573754
1	relRateRev_f6p	0.0009067374719406995	8.221728430214109e-7	0.00028592930324713994	0.20900212421060133	0.13680688860321	0.13709281790645714
1	relRateRev_f6p	0.0008780952477195347	7.710512640676311e-7	0.00040632509290877694	0.20239344235367787	0.20076000891310164	0.20116633400601042
1	relRateRev_f6p	0.0008404833553946611	7.064122706954682e-7	0.0005516005014376546	0.19371583166127804	0.28474724895080133	0.285298849452239
1	relRateRev_f6p	0.0007947573033812994	6.316391712779147e-7	0.0007086063709696444	0.18316717844540079	0.38686317984685703	0.3875717862178267
