,ssd,Km_g3p,Km_e4p,Km_f6p,Km_s7p,kcat1_f,kcat2_f,Keq,Ki1,Ki2,dKd
0,0.0,3.8e-05,9e-05,0.0012,0.000285,71.4,79.4,1.31,0.019,0.019,1299934.0
1,0.00743858563988,0.00179233484818,0.546761935145,0.34212483037,0.0140206062787,4.31684712965,4.13818611759,1.41181256846e-05,6.51379535106e-10,1.65131066715e-09,99.9982906655
2,0.00743858564125,0.00184430052489,0.546661783858,0.342100374703,0.0140099577179,4.31683498944,4.13820192382,2.12856417818e-06,6.51379535106e-10,9.60434217536e-10,99.9995462159
3,0.0074385856413,0.00184645820524,0.54665366357,0.342126942875,0.0139994531366,4.31683298204,4.13820353393,4.00517076671e-06,6.51580397824e-10,1.65120110567e-09,99.9986900922
4,0.0074385856413,0.00183320472567,0.546719492528,0.342018003515,0.0140030378429,4.316827413,4.13820827317,1.75554527658e-06,6.51397795353e-10,6.51379535106e-10,99.9706703893
5,0.00743858564163,0.00184756233509,0.546807812401,0.341975736597,0.0140220546668,4.31680690389,4.13822438673,4.48410850436e-06,6.51379535106e-10,9.60415957289e-10,99.9996114651
6,0.00743858564165,0.00186661268218,0.546793397201,0.341977722583,0.0140070859153,4.31680510436,4.13822659175,4.1313792082e-07,6.51397795353e-10,1.65120110567e-09,99.4179999125
7,0.00743858564185,0.00182814546978,0.546705472416,0.342003360971,0.0140110833547,4.31682905555,4.13820765503,6.85807341366e-06,3.93873530282e-11,1.65120110567e-09,3714.19279435
8,0.00743858564222,0.00187387176902,0.546820530375,0.34194686727,0.0140350029458,4.31681497829,4.13821706123,3.66474031783e-06,6.51397795353e-10,1.65120110567e-09,99.9999912754
9,0.00743858564226,0.00177796721305,0.546682268702,0.342034585331,0.0139912725073,4.31682157645,4.13821481502,1.0965885994e-05,1.65118284542e-09,6.51434315847e-10,99.9998534121
10,0.00743858564229,0.00187226995466,0.546813467169,0.341956066454,0.0140143477422,4.31679894165,4.13823189202,2.94633366051e-06,1.65120110567e-09,6.51178672387e-10,99.9999999999
11,0.00743858564243,0.00186342116016,0.54672260565,0.342341130046,0.0140024078579,4.31685672625,4.13817428567,6.20722998023e-07,6.51379535106e-10,6.51361274859e-10,99.9996461944
12,0.0074385856426,0.00189451947702,0.546808046066,0.341934123885,0.0140395430563,4.31682285214,4.13821061289,5.61272712785e-06,6.51379535106e-10,6.514160556e-10,99.9999998338
13,0.00743858564288,0.00186874976148,0.54695699514,0.341961224344,0.014013988033,4.31680625845,4.13821914458,9.26966289986e-07,4.99874264788e-10,8.8165951148e-10,99.8965154103
14,0.00743858564303,0.00185322517614,0.546777002889,0.341942280963,0.01403755651,4.3167979062,4.13823464114,9.57547547614e-06,4.21136079226e-10,6.5128823387e-10,99.9998106888
15,0.00743858564313,0.00186796632962,0.546787165887,0.341940735577,0.0140416522113,4.31679364437,4.13823817193,8.64753410524e-06,9.60379436795e-10,6.514160556e-10,99.9998340785
16,0.00743858564316,0.00176192841561,0.546622747944,0.342173526925,0.0140647723889,4.31685018934,4.13818799709,1.8334159212e-05,6.51379535106e-10,1.90874363099e-10,99.9994343815
17,0.00743858564385,0.0018930128424,0.546942977588,0.341941728778,0.0140425558866,4.31678866719,4.13823630518,7.32124500126e-06,6.51379535106e-10,6.51379535106e-10,99.9999985261
18,0.00743858564389,0.00185711961848,0.546653653265,0.3419718575,0.0139955213455,4.31680970206,4.13822824962,2.35191457488e-06,7.30117720668e-10,9.60415957289e-10,99.988882633
19,0.00743858564395,0.00190915940464,0.546912876316,0.341917599151,0.0140721627139,4.31681105562,4.13821748839,1.21014114081e-05,6.51397795353e-10,3.93690927811e-11,99.9999127724
20,0.00743858564449,0.00190652252459,0.546746545138,0.341914184222,0.0141067582672,4.31682292088,4.13821351063,2.22650201414e-05,4.21136079226e-10,6.51379535106e-10,99.9942594306
21,0.0074385856447,0.00188420133934,0.546650430623,0.341935797517,0.0140346380743,4.31684616723,4.13819564524,5.7946314583e-06,6.51178672387e-10,1.65120110567e-09,99.9999999998
22,0.00743858564593,0.00186682996551,0.547067228722,0.341959347362,0.0140115079163,4.31679140939,4.13822828883,7.26598294678e-06,1.65109154419e-09,1.65120110567e-09,99.0910982706
23,0.0074385856473,0.00187666873775,0.546600537904,0.341933038043,0.0140505898279,4.31689395642,4.13815384407,6.93671345979e-06,2.69630808908e-10,1.19065941317e-09,100.0
24,0.00743858564764,0.00178492766651,0.546607314533,0.342357274678,0.0139185265291,4.31689237983,4.13814592588,2.30682759239e-05,9.60434217536e-10,6.51379535106e-10,99.7245174842
25,0.00743858564781,0.0018702719562,0.546536888151,0.341982840874,0.0140842517636,4.31687286845,4.13817477827,3.04073963634e-06,6.51379535106e-10,1.65120110567e-09,628.195431246
26,0.00743858564849,0.00180725435158,0.546481743174,0.342047740119,0.0140085943616,4.31684498101,4.13820128706,4.73048492659e-06,6.51269973623e-10,6.51379535106e-10,99.9373906843
27,0.0074385856497,0.00189987363635,0.547155850409,0.341937611955,0.0140230616322,4.31680062228,4.13821663715,4.29334562812e-06,6.51397795353e-10,7.30172501409e-10,99.9999800787
28,0.00743858565047,0.00183512649482,0.546457489383,0.342124631578,0.0140418919328,4.31690732684,4.13814334654,8.05311556202e-06,6.51489096588e-10,1.65120110567e-09,99.9999845327
29,0.00743858565096,0.00178619599296,0.546473615692,0.342223196292,0.013973414337,4.31691664544,4.13813200744,2.12331145541e-05,6.51379535106e-10,1.65140196839e-09,99.9998398627
30,0.00743858565135,0.00179664160213,0.546438650974,0.342015258345,0.0139977109359,4.3168471931,4.13820172542,5.15876622167e-06,6.51343014612e-10,6.51397795353e-10,99.9999999609
31,0.00743858565327,0.00180705581642,0.546414448901,0.342013394036,0.0139571523595,4.31687674742,4.13817560355,1.91792078233e-05,6.51379535106e-10,6.51379535106e-10,88.0324275946
32,0.00743858565444,0.00178395006135,0.546404873474,0.342199720193,0.0139281121431,4.31690960239,4.13814181464,2.7691866764e-05,1.65118284542e-09,6.5128823387e-10,99.9838215066
33,0.00743858565606,0.00173692876859,0.546375998035,0.342037887888,0.0140043432119,4.31688073294,4.1381730005,2.91540092153e-05,1.19065941317e-09,8.45303359473e-10,98.4437537378
34,0.00743858565628,0.00176247528146,0.546374811065,0.342174991154,0.0138943906536,4.31689625474,4.1381558487,3.128850651e-05,6.51379535106e-10,6.51489096588e-10,99.9642909791
35,0.00743858565675,0.00186262675081,0.546363518437,0.342146279682,0.014013717081,4.31692825799,4.13812751966,1.76475570374e-06,6.51379535106e-10,1.11192122761e-09,99.9998866466
36,0.00743858565701,0.0018798207004,0.547295572221,0.341951291266,0.0140176842328,4.31678471622,4.1382252046,4.01933848375e-06,6.51343014612e-10,6.51379535106e-10,99.9998359217
37,0.00743858565817,0.00186365904027,0.546347682709,0.34206009841,0.0140379586581,4.31692453721,4.13813343741,7.16006475484e-06,1.65118284542e-09,1.65140196839e-09,99.9968833519
