ssd,Km_g3p,Km_e4p,Km_f6p,Km_s7p,kcat1_f,kcat2_f,Keq,Ki1,Ki2,dKd
0.00525352857788085,0.00003765970844417214,0.00009039243115916224,0.00005057998129060445,0.00028527809526554505,73.67596880235645,76.92555373438461,1.339914362242917,0.018999999999876234,0.019000000000138732,1.298159912915854e6
0.008666951588033704,0.00003750687895754498,0.00009046605334336576,0.0005347503615377242,0.0002857244263135251,73.95848303490361,76.51958578679982,1.3618160764929415,0.018999999999876196,0.018999999999876237,1.3002733999276108e6
0.047348633469429184,0.00003790690903847474,0.00009073395402348177,0.0070971879037552334,0.00028080850203291124,74.86991316909806,68.90238567494131,1.321716684938889,0.019000000000313728,0.01899999999991998,1.278145075399625e6
2.463276430818946,1.302914737959216e-6,0.00009598975611975789,0.0006883231039518586,0.00025234767517704105,73.37051031899584,75.89200375163469,1.1784185980351929,0.01900000000009498,0.019000000000313724,1.2804388460187134e6
2.8399292716121836,0.000038029538702052894,0.0000914244540432565,0.004105851942224078,2.263322833521824e-6,76.75325714886424,74.4251883693276,1.2827286661717408,0.01900000000031373,0.018999999999876227,1.2546085276581054e6
2.938071430867094,0.00003804307447210905,0.00009058440125900988,0.0014005072053874961,4.263730753918097e-7,74.65206999047483,76.0015596755037,1.3005690657507334,0.019000000000182468,0.018999999999876237,1.2878784767365698e6
2.94688912214154,3.454061436324931e-8,0.00009050269629192885,0.0008704999845512612,0.0002842321375906831,74.36644583129866,76.45949773915129,1.2995611431009817,0.01900000000013873,0.018999999999876196,1.2991404887597486e6
2.9549886889195576,0.00003800920404325253,0.0000904628610635144,0.000684951952385042,1.2759050501110857e-7,74.13346238106854,76.4841675008134,1.2981408171892337,0.018999999999876237,0.01900000000001711,1.2873154358475835e6
2.9569232348848917,3.103558768735217e-8,0.00009099122163514792,0.0001684706150611968,0.00028678824149654943,73.73755707466104,76.83988603386375,1.2204152045875698,0.018999999999876234,0.018999999999876276,1.2996937425893531e6
2.959455041771547,0.0000376499585035214,0.00009039182370439207,3.7228387207936326e-6,2.501044613735703e-8,73.6622991410526,76.97973071159305,1.3094436383225516,0.018999999999876237,0.018999999999876255,1.3000230457678898e6
2.9607098827538985,0.000037821961703422724,0.00009149042834287681,1.0147766180737803e-7,1.2242044903928765e-8,73.61376625645256,76.97466789573033,1.3277636358011131,0.018999999999876258,0.018999999999876237,1.299847255635867e6
2.960955767305899,0.00003800061971611282,0.0000903571662694247,1.1341379611133483e-6,7.604562275604087e-10,73.65248743614403,76.97198888129975,1.3096033782487246,0.01900000000022623,0.018999999999876234,1.2995158654578768e6
2.9609821739751445,0.00003799995271783099,0.00009036248346350881,2.1637059663754185e-6,3.931953362016472e-10,73.6488651916924,76.96689324235714,1.3106447238977161,0.018999999999876237,0.019000000000313728,1.3001410845411543e6
2.961015431308386,0.000037999628797275546,0.00009040246763478843,7.82583382236021e-6,1.0751457848938154e-10,73.65476221439538,76.96624590612434,1.3110336538187426,0.018999999999876234,0.019000000003376163,1.3001433786043604e6
2.961027213400514,0.00003799942766779704,0.00009038160336540657,0.000011929944382704381,7.0108840637928e-11,73.6584264817185,76.96330733593359,1.3107538605175182,0.018999999999876234,0.018999999999915612,1.3001583493896313e6
2.9612352195952356,0.000037998818518772486,0.00009037164243881573,0.00009691011038168087,1.0924777411350812e-10,73.71524908684441,76.89816611908122,1.309898412595478,0.018999999999876227,0.018999999999876255,1.299778323859161e6
2.9612411332160535,0.00003799830837575585,0.00009037035697002638,0.00009681365455719302,1.3616852323599283e-11,73.71423934791133,76.89720627025797,1.3101036978011493,0.018999999999876237,0.018999999999876237,1.2998996989688291e6
2.9613767496449124,0.00003799841180706995,0.00009088333344415834,0.0000713625402263948,1.556291741242424e-10,73.66638058728097,76.9032326771746,1.303373767588892,0.019000000000007476,0.018999999999876234,1.2895895132580723e6
2.9688615442097572,0.00003797562488883398,0.00009056642655306632,0.0013565444792694966,6.318893381557341e-13,74.5291923527613,75.93776405815072,1.2706969082340207,0.018999999999876237,0.018999999999876234,1.2604220897983946e6
2.971693689266339,4.017352692402147e-10,0.00009025132032732548,0.0011684037388216765,0.00028234820143031386,73.379034224837,75.0166933214674,1.3644652804224506,0.01900000000000748,0.018999999999876227,1.2502600673158672e6
2.9991262329914345,2.6465137306072824e-10,0.00009050188148112806,0.0003430002759519409,0.00028454375672991566,73.25478631698408,76.06740228868469,1.4973248301794013,0.01899999988175365,0.019000000000094983,1.299403921744427e6
5.271114359241965,1.1369972871986786e-12,0.00009423565108504377,0.02133412949508245,0.000152851571776513,83.28076070894774,61.65905217741812,0.5058300090643126,0.019000000000051233,0.018999999999876237,1.1598578200292713e6
5.9127683846985395,1.6019215320621534e-14,0.0000900645854541001,0.0009244516086366254,1.5428538670196887e-7,73.92667806878612,75.91476218951661,1.278565407736982,0.018999999999876227,0.018999999999876234,1.274490366668157e6
5.914076639500815,1.823415194841081e-14,0.0000906223421705548,0.0014457882805884372,1.3688927313765901e-7,74.66775809387309,75.95507590839036,1.2872203759070828,0.019000000000313724,0.018999999999876234,1.2976162592780339e6
5.9156161898863635,8.262664532316083e-13,0.00009028804088765733,0.00004770116364305895,3.865041998861894e-8,73.70932711043456,76.96075271341931,1.310104454823468,0.018992301591554902,0.018996789470015922,1.2996422263637744e6
5.916017552635849,9.760940223239481e-14,0.00009065341132887747,8.523907526432107e-6,3.828831761868053e-8,73.00050061061191,76.29069875082591,1.3107036318966574,0.01900491306887109,0.019042029099579007,1.2896932256461063e6
5.916970941697186,1.9326895679832164e-14,0.0000904963694229071,0.0008700510791871885,5.4756377511727876e-8,74.2347169918624,76.3244722866546,1.3033281477750716,0.018999999999876234,0.018999999999876234,1.292693637671921e6
5.9197531674855535,1.3413443705538918e-12,0.00009048548245354268,0.0017695286747407152,5.647681875053561e-8,74.82836839176288,75.65909668942022,1.3095831628532382,0.01899324376400133,0.018995387115909104,1.3002124029108812e6
5.974238411540704,0.00003903043416523427,4.2932797953881385e-8,0.008657539733748422,4.649701236289897e-8,79.98783132619297,68.60579858877664,1.307576014748639,0.019009551040324636,0.0189944777609125,1.2808857464232773e6
6.005162934347142,1.1147968600730487e-14,0.00009302534330007311,0.013722902466595275,6.259851764213725e-8,80.60525716284425,66.71128031733576,1.3007401007998345,0.019000000282933048,0.018999999999876234,1.272532644520066e6
