Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	haldaneRatio_1	3.435576607924151e-8	1.1803186628915616e-15	1.0363026392568031e-7	7.910707169899259e-6	1.31	1.3099998963697361
1	relRateFor_g3p	6.049128745022614e-6	3.659195857385886e-11	1.2662306064364914e-6	0.0013928536670801406	0.09090909090909091	0.09090782467848448
1	relRateFor_g3p	4.910513097144964e-6	2.4113138877232226e-11	1.5468495418169415e-6	0.0011306810333969147	0.13680688860321005	0.13680534175366824
1	relRateFor_g3p	3.323982683212101e-6	1.104886087829392e-11	1.536561635401279e-6	0.0007653723685907852	0.20076000891310186	0.20075847235146646
1	relRateFor_g3p	1.240442848660095e-6	1.5386984607919712e-12	8.133011100142085e-7	0.0002856221132990581	0.2847472489508012	0.2847464356496912
1	relRateFor_g3p	1.2928436432524393e-6	1.6714446858982405e-12	1.1516479443418604e-6	0.0002976886931441111	0.3868631798468568	0.38686433149480115
1	relRateFor_g3p	4.099553015168844e-6	1.680633492417996e-11	4.719807106756679e-6	0.0009439614213513361	0.49999999999999994	0.5000047198071067
1	relRateFor_g3p	6.90628052613107e-6	4.7696710705617246e-11	9.750362315430472e-6	0.0015902425029694228	0.6131368201531431	0.6131465705154585
1	relRateFor_g3p	9.439614539252794e-6	8.910632264967274e-11	0.000015546556371037745	0.002173575193976203	0.7152527510491987	0.7152682976055698
1	relRateFor_g3p	0.000011523215608585935	1.327844979619585e-10	0.000021206663469164333	0.0026533536491742706	0.7992399910868984	0.7992611977503675
1	relRateFor_g3p	0.000013109806058148044	1.7186701488225514e-10	0.000026057123803657767	0.003018689961681113	0.86319311139679	0.8632191685205937
1	relRateFor_g3p	0.000014248471937185203	2.0301895254475425e-10	0.000029826233890251075	0.0032808857279276187	0.9090909090909091	0.9091207353247993
1	relRateRev_e4p	0.0021858082596539763	4.777757747971545e-6	0.0004563968313097827	0.5020365144407606	0.09090909090909098	0.0904526940777812
1	relRateRev_e4p	0.002073740492914311	4.30039963195249e-6	0.0006516908222893858	0.47635819288276254	0.13680688860321014	0.13615519778092075
1	relRateRev_e4p	0.0019175391575401157	3.676956420699657e-6	0.0008844610649636209	0.44055639853376155	0.20076000891310197	0.19987554784813835
1	relRateRev_e4p	0.0017123204152089677	2.9320412043414115e-6	0.0011204807024957075	0.39350009758629984	0.2847472489508014	0.2836267682483057
1	relRateRev_e4p	0.0014626743972668832	2.1394163924200402e-6	0.0013007373576181536	0.33622671408870214	0.38686317984685703	0.3855624424892389
1	relRateRev_e4p	0.001185917590798058	1.40640053216427e-6	0.0013634756306016294	0.27269512612032576	0.5000000000000002	0.4986365243693986
1	relRateRev_e4p	0.0009089843068993408	8.262524701892751e-7	0.0012819617239224756	0.2090824888973851	0.6131368201531432	0.6118548584292207
1	relRateRev_e4p	0.0006588759458261428	4.341175119882943e-7	0.0010843000603028008	0.1515967689340935	0.7152527510491988	0.714168450988896
1	relRateRev_e4p	0.0004530614389636617	2.0526466747582374e-7	0.000833342409452098	0.10426685585625203	0.7992399910868985	0.7984066486774464
1	relRateRev_e4p	0.00029627600462409087	8.777947091601431e-8	0.0005886701364707925	0.0681968065660564	0.86319311139679	0.8626044412603192
1	relRateRev_e4p	0.00018371952689593546	3.375286456286635e-8	0.00038449125401263107	0.04229403794138942	0.9090909090909093	0.9087064178368967
1	relRateRev_f6p	0.0009273278767321091	8.599369909644818e-7	0.00019432114707663983	0.2137532617843039	0.09090909090909088	0.09110341205616752
1	relRateRev_f6p	0.0009067691095152597	8.22230217971097e-7	0.00028593929021356046	0.20900942425705546	0.13680688860321	0.13709282789342356
1	relRateRev_f6p	0.0008781245361065837	7.711027009124028e-7	0.0004063386593663454	0.20240019990347174	0.20076000891310164	0.20116634757246799
1	relRateRev_f6p	0.0008405095591524914	7.064563190267154e-7	0.0005516177153385704	0.193721876987784	0.28474724895080133	0.2852988666661399
1	relRateRev_f6p	0.0007947797574104354	6.316748627893906e-7	0.0007086264093278949	0.18317235814698374	0.38686317984685703	0.3875718062561849
