,ssd,Km_g3p,Km_e4p,Km_f6p,Km_s7p,kcat1_f,kcat2_f,Keq,Ki1,Ki2,dKd
0,0.0,3.8e-05,9e-05,0.0012,0.000285,71.4,79.4,1.31,0.019,0.019,1299934.0
1,0.00743858563979,0.00184791167059,0.54674187265,0.342153764265,0.0139696036644,4.31682861794,4.13820333565,7.23604960514e-06,9.49899850948e+15,99.9767777239,1.85011935301e-05
2,0.0074385856426,0.00184226043013,0.546794786703,0.341954528875,0.0140225750199,4.31679604202,4.13823535917,7.1481994539e-06,3.48133321082e+18,99.9996528761,9.80909141174e-06
3,0.00743858564274,0.00182895521084,0.546605814224,0.34213108988,0.0139791491677,4.31683645073,4.13820222888,1.57364086138e-06,2878.19482731,1.13612833345e+13,5.11165976796e-06
4,0.00743858564282,0.00186324797014,0.546779019853,0.3419450123,0.0140261684379,4.31679939441,4.13823313194,1.73287077647e-06,99.9286639176,27465.8748499,5.33516863517e-06
5,0.0074385856432,0.0018636799166,0.54669863956,0.341963672752,0.0140051639001,4.31680522239,4.13823068816,3.55925823166e-07,99.9999999857,100.0,1.42839574331e-07
6,0.00743858564359,0.00172901729683,0.54683464928,0.341972023932,0.0140637154693,4.3168095893,4.13822089286,3.54262536016e-05,99.9999999997,99.9907752926,3.37743914532e-05
7,0.00743858564431,0.00186348332644,0.546611218999,0.342231747551,0.0139111661409,4.31687938237,4.13816039801,7.77298412234e-07,98.7204749383,2.05548452072e+16,3.34610931761e-05
8,0.00743858564542,0.00192465551284,0.547034579385,0.341953848336,0.0140488642779,4.31679458541,4.13822683314,1.24813378462e-05,2418694.08974,3.60702095819e+12,6.43810685299e-06
9,0.0074385856455,0.00183586154901,0.546739935427,0.341897192691,0.0140934856254,4.31680243549,4.13823297195,6.02453867963e-06,23153.3905365,99.9999999413,3.25517194248e-05
10,0.00743858564656,0.00181372105019,0.546682127719,0.341895216342,0.014097892221,4.31681048013,4.13822800328,6.68998500363e-06,4322935.44953,99.9997514349,3.25563244756e-05
11,0.00743858564738,0.00182273989029,0.546680594624,0.341901852084,0.0141167770955,4.31679636826,4.13824089237,7.10675325204e-06,99.6244077292,49959.4109807,5.61347853655e-05
12,0.00743858564857,0.00176910164879,0.546564787989,0.342002653812,0.0141166015889,4.31679933376,4.13824077899,2.93796629095e-05,99.9999518618,99.9280434303,5.79860627515e-05
13,0.00743858564951,0.00178698890833,0.546609073828,0.341907253044,0.0141773488832,4.31685213712,4.13819247454,7.67318910701e-06,99.9999741354,100.0,4.08870743249e-05
14,0.00743858565082,0.00178331511351,0.546498843413,0.341935598733,0.0140519978723,4.31684699404,4.13820113492,1.58381566895e-05,100.0,2.50031430106e+11,2.81077315741e-05
15,0.00743858565302,0.0019163808385,0.546755059949,0.341797691575,0.0142362393901,4.3168113542,4.13822628446,4.29813716255e-05,9570.8245154,3.725960693e+16,3.93996050691e-05
16,0.00743858565382,0.00186273362552,0.547236289018,0.341958049698,0.014016224003,4.31679423301,4.13821875678,5.92053778183e-05,51861.3613604,92.8763281096,7.96773499534e-07
17,0.00743858565425,0.00187931643006,0.547159796678,0.341911545151,0.0141417647148,4.31674923304,4.13826425703,1.02958337699e-05,100.0,38.2045084623,3.41289897505e-05
18,0.00743858565452,0.00179206086744,0.546408922753,0.341996259123,0.0139789822719,4.31687651311,4.1381764136,5.52469145919e-05,96.7039253992,355598.873731,8.35616030564e-06
19,0.0074385856551,0.00186907888833,0.547288193435,0.342007302057,0.0140397132771,4.31679827511,4.13821184884,1.73029503363e-05,307163158.048,37124252.7523,2.80041152264e-05
20,0.00743858565689,0.00187220357761,0.547261655455,0.341919134301,0.0141464591165,4.31680366617,4.13820987675,4.96570084458e-06,67834906.244,4319170304.03,1.99980288382e-05
21,0.00743858565942,0.00186533630549,0.547297826124,0.341893188636,0.0140912690361,4.31678799555,4.13822334285,1.95126466299e-06,99.9999999993,4.35222868429e+14,8.4436583486e-06
22,0.00743858566224,0.00172342120433,0.546338044469,0.34192115783,0.014089029514,4.31686392203,4.13819251304,3.80097546143e-05,99.9999998493,36499474028.6,4.42557547641e-05
23,0.00743858566229,0.00191331504111,0.546356543757,0.341935225503,0.014105597517,4.31689841968,4.13815974798,8.4462415145e-05,3740219.46397,217724.091526,7.37242216076e-05
24,0.00743858566533,0.00192407372214,0.546371120988,0.341841713733,0.0142064203558,4.31689572254,4.13816362912,3.45976622076e-05,683039.351569,99.8812400601,6.44332972082e-05
25,0.00743858566661,0.00188716632828,0.546235187267,0.342007027652,0.01394071783,4.31690524472,4.13815693776,2.24350643237e-05,99.9895512564,443379507.287,7.78742184427e-06
26,0.00743858566684,0.00180103365622,0.546236676361,0.341968690893,0.0139835375695,4.31688991471,4.13817178512,4.86821049969e-07,99.9999558381,99.9914612502,2.62034942052e-05
27,0.00743858566831,0.00179341083877,0.546234998599,0.342003751424,0.0139642360075,4.31691146913,4.1381512958,6.98752471152e-05,1.81692123699e+14,5085.1315271,3.59202548391e-05
28,0.00743858566854,0.00182387994414,0.546208386638,0.342007475321,0.0139825941497,4.31690470773,4.13815852579,3.33511849181e-06,33194388090.4,99.9981175892,1.17110263448e-05
29,0.00743858566859,0.00174562178786,0.546275384923,0.342181178599,0.0137297657967,4.31690968774,4.13814746817,1.97203159824e-05,99.9999988868,99.9999761732,3.91208490791e-05
30,0.00743858566871,0.00183629131372,0.54620994552,0.342019402212,0.0139729235177,4.31691448129,4.13814922467,2.52488242019e-05,6183.80865665,99.9999994454,9.11902904071e-07
31,0.00743858566998,0.00173148941622,0.54621238688,0.341993294757,0.013991653593,4.31690070727,4.13816234096,4.33126101227e-05,99.9999333785,99.9999989743,2.76287939318e-05
32,0.00743858567014,0.00177999590919,0.546204015019,0.341965418413,0.0139764959755,4.31689616123,4.13816746061,1.34158372791e-05,99.9999939306,7.88332814126e+12,2.77001738671e-05
