	2pg	pep
0	4.26436610482e-05	0.000221320600846
1	4.25525787659e-05	0.000220847883796
2	4.32893467268e-05	0.000224671709508
3	4.32085364144e-05	0.000224252303994
4	4.29521448528e-05	0.000222921631785
5	4.31417101927e-05	0.000223905475896
6	4.24716817193e-05	0.000220428028124
7	4.25990260438e-05	0.000221088945168
8	4.32407948718e-05	0.000224419725385
9	4.22623555632e-05	0.000219341625374
10	4.29407468297e-05	0.000222862476044
11	4.29996572781e-05	0.000223168221277
12	4.25365272749e-05	0.000220764576552
13	4.34191917705e-05	0.000225345605286
14	4.25324351532e-05	0.000220743338443
15	4.28658223763e-05	0.000222514853292
16	4.23905511211e-05	0.000220006960324
17	4.25541313561e-05	0.000220855941736
18	4.22044450151e-05	0.000219041069629
19	4.29432566041e-05	0.000222875501771
20	4.2093063746e-05	0.000218463000848
21	4.19134820124e-05	0.000217530971645
22	4.25548354852e-05	0.000220859596169
23	4.26445401031e-05	0.000221369778234
24	4.31003282906e-05	0.000223690703843
25	4.23304658322e-05	0.00021969511767
26	4.25603053938e-05	0.000220887984989
27	4.2754632376e-05	0.000221896542029
28	4.18322716162e-05	0.000217109489684
29	4.18243911495e-05	0.000217068590062
30	4.32352553325e-05	0.000224390975177
31	4.25676332065e-05	0.000220926016343
32	4.30940026353e-05	0.000223657873673
33	4.25845723031e-05	0.000221013930254
34	4.2663998527e-05	0.000221426152354
35	4.2991870415e-05	0.000223127807455
36	4.25997177853e-05	0.000221092535307
37	4.2714780443e-05	0.00022168971053
38	4.24380226433e-05	0.00022025333752
39	4.31649336771e-05	0.00022402600578
40	4.23590725765e-05	0.000219843586673
41	4.21333492503e-05	0.00021867208261
42	4.30488009718e-05	0.00022342327704
43	4.24842189955e-05	0.000220493096587
44	4.33049776134e-05	0.000224752833814
45	4.26449585143e-05	0.00022132733469
46	4.28637883749e-05	0.000222463061664
47	4.28626911062e-05	0.000222457366839
48	4.26736668182e-05	0.000221476330785
49	4.28864083853e-05	0.000222580459515
50	4.26946001338e-05	0.000221584974695
51	4.22835121351e-05	0.000219451427944
52	4.27933116055e-05	0.000222097287242
53	4.22751804591e-05	0.000219408186584
54	4.26480246462e-05	0.000221343247914
55	4.23271260823e-05	0.000219677784366
56	4.29166103517e-05	0.000222737207723
57	4.24371703071e-05	0.000220248913895
58	4.32226172329e-05	0.000224325383437
59	4.24292481868e-05	0.000220207798085
60	4.24321758386e-05	0.000220222992601
61	4.24804073868e-05	0.000220473314343
62	4.28083312598e-05	0.000222175239235
63	4.2830275825e-05	0.00022228913153
64	4.28224743166e-05	0.000222248641704
65	4.31404193209e-05	0.000223898776274
66	4.30671120972e-05	0.000223518311788
67	4.20140987842e-05	0.000218053172691
68	4.25706337238e-05	0.000220941589027
69	4.28324709492e-05	0.000222300524227
70	4.27339914294e-05	0.000221789415514
71	4.312309527e-05	0.000223808864452
72	4.27242328276e-05	0.000221738768373
73	4.30028178332e-05	0.000223184624555
74	4.24633133889e-05	0.000220384596486
75	4.31894089497e-05	0.000224153032445
76	4.32425708895e-05	0.000224428942931
77	4.25158352329e-05	0.00022065718486
78	4.3021939829e-05	0.000223719486065
79	4.173997975e-05	0.000216630494904
80	4.29614666406e-05	0.000222970011875
81	4.3070756484e-05	0.00022353722615
82	4.25572722523e-05	0.00022087224299
83	4.21514372955e-05	0.000218765959565
84	4.15989212189e-05	0.000215898401126
85	4.24870781649e-05	0.000220507935679
86	4.24568313628e-05	0.000220350954774
87	4.2047949744e-05	0.000218228859172
88	4.27421701114e-05	0.000221831862879
89	4.2990824459e-05	0.000223015068286
90	4.28211968277e-05	0.000222242011537
91	4.25639319648e-05	0.000220906806898
92	4.16260747901e-05	0.000216039328163
93	4.27793338416e-05	0.000222024742641
94	4.31947116302e-05	0.000224180553359
95	4.29535202498e-05	0.000222928770092
96	4.18146615916e-05	0.000217018093659
97	4.2586319572e-05	0.000221022998582
98	4.2337591955e-05	0.000219732102245
99	4.21103135328e-05	0.000218552527234
