	2pg	pep
0	8.73980709594e-05	0.000175297124211
1	8.55940824264e-05	0.000178009473278
2	8.72101644547e-05	0.000177525263206
3	8.68204787364e-05	0.000175950879399
4	8.35213313974e-05	0.000180473438196
5	8.6876501178e-05	0.000174754065529
6	8.69924161858e-05	0.000176657479029
7	8.84947421874e-05	0.000175560603806
8	8.66500062267e-05	0.000178302159829
9	8.94088559236e-05	0.000174982020536
10	9.05695029548e-05	0.000174735674247
11	8.81469528027e-05	0.000176775326838
12	8.54299362259e-05	0.000178484975371
13	8.60293279617e-05	0.000176710338939
14	8.3688949679e-05	0.0001778573018
15	8.91969692298e-05	0.000175183181059
16	8.84273957733e-05	0.000175426607307
17	8.46781874008e-05	0.000176478394371
18	8.71001249208e-05	0.000175768223513
19	8.63811514518e-05	0.000175982048448
20	8.79618189782e-05	0.000176141832099
21	8.8422092699e-05	0.000174732964681
22	8.95372632393e-05	0.000174986753436
23	8.66874808128e-05	0.000176726616187
24	8.5783586549e-05	0.000179935883714
25	8.62063375029e-05	0.000177865273309
26	9.02638892024e-05	0.000174768104455
27	9.0073068787e-05	0.000174757439517
28	8.88907407176e-05	0.000174892611249
29	8.95530283192e-05	0.000174754739419
30	8.79916024374e-05	0.000175956467656
31	8.78471621113e-05	0.000174931477347
32	8.85418438979e-05	0.000175121762414
33	8.75808554449e-05	0.000175755370002
34	8.68554652264e-05	0.000177913937665
35	8.38213861867e-05	0.000180895164957
36	9.11024610946e-05	0.000174740436204
37	8.80292377577e-05	0.000177134384578
38	8.92266263227e-05	0.000174786502488
39	8.58789860137e-05	0.000176989478917
40	9.09423938879e-05	0.000174752447824
41	9.15976148917e-05	0.000174274242539
42	8.79891853594e-05	0.000175322902063
43	9.1400892319e-05	0.000174753264789
44	8.74753981741e-05	0.000177265114511
45	8.63516689516e-05	0.000179001870524
46	8.38469501598e-05	0.000179371593693
47	8.92054630302e-05	0.000174975820777
48	8.72620645877e-05	0.000175197794921
49	8.75440445868e-05	0.000177077239676
50	8.79738559323e-05	0.000176017756002
51	9.02088071493e-05	0.000174799426238
52	8.72310804694e-05	0.000175305263995
53	8.37389036287e-05	0.000178026187846
54	9.01247290959e-05	0.000174863694525
55	8.76107958895e-05	0.000176119325452
56	9.0233471768e-05	0.000174748374621
57	8.94540505122e-05	0.0001747515285
58	8.74677202656e-05	0.000176417022715
59	8.76628726637e-05	0.000175760245128
60	8.95444459714e-05	0.00017474302344
61	8.57321672449e-05	0.000178390626808
62	8.66478106043e-05	0.000178056365123
63	8.81336166059e-05	0.000175001931399
64	8.84701244186e-05	0.000175381218356
65	8.77914567832e-05	0.000174988688045
66	8.80012380543e-05	0.000175144715664
67	8.30762816898e-05	0.000179864298243
68	8.50743174482e-05	0.000177500002805
69	8.64706685756e-05	0.000177134593131
70	8.99592120116e-05	0.000174983458794
71	8.69579668462e-05	0.000175663925631
72	8.88031209917e-05	0.000175939597953
73	9.0436005864e-05	0.000174754862025
74	8.72447056629e-05	0.0001750426677
75	8.34086473503e-05	0.000181156166022
76	8.66228960294e-05	0.000176508906314
77	8.61068655739e-05	0.000178966540015
78	8.64906759239e-05	0.000176158562787
79	9.00460239883e-05	0.000174753135538
80	8.66523440331e-05	0.000177246690124
81	8.42146879474e-05	0.000178830762431
82	8.9046429993e-05	0.000174786570799
83	8.71938303186e-05	0.000177326788918
84	8.98488443453e-05	0.000175030165765
85	8.6246331808e-05	0.000176025744928
86	8.58964704384e-05	0.000175778335053
87	8.47793032802e-05	0.000177464250456
88	8.82226755153e-05	0.000174817844748
89	8.92382187114e-05	0.000174897302013
90	8.7406793292e-05	0.000177598908014
91	8.81938206937e-05	0.000174753603934
92	8.5495995742e-05	0.000177320451128
93	8.59184381717e-05	0.000176347988285
94	8.67004768661e-05	0.000177175126067
95	8.46288280321e-05	0.000179878223089
96	8.84304390938e-05	0.000174756005907
97	8.68198345511e-05	0.000176063645378
98	8.79325030963e-05	0.000175945836747
99	9.08588763472e-05	0.000174011470598
