frame	deltaG
1	-86.2888
2	-113.5231
3	-117.3926
4	-124.0976
5	-114.8201
6	-184.138
7	-186.6334
8	-179.3448
9	-174.1004
10	-179.7031
11	-156.3178
12	-172.4153
13	-169.9019
14	-175.6806
15	-178.9944
16	-191.712
17	-190.4279
18	-179.1554
19	-179.8243
20	-167.3766
21	-171.321
22	-180.017
23	-168.5129
24	-179.2485
25	-175.1889
26	-181.3998
27	-182.7941
28	-182.0212
29	-187.4561
30	-178.8325
31	-184.1796
32	-175.0472
33	-189.2007
34	-195.0991
35	-181.6847
36	-173.9924
37	-192.552
38	-186.1642
39	-163.199
40	-173.6406
41	-183.7774
42	-173.7074
43	-196.0506
44	-178.4201
45	-169.0137
46	-167.174
47	-188.6077
48	-183.0031
49	-187.3429
50	-184.9946
51	-184.4796
52	-193.309
53	-208.9726
54	-191.4261
55	-184.18
56	-198.3932
57	-190.6551
58	-202.9024
59	-196.0765
60	-185.1018
61	-186.4556
62	-192.0477
63	-191.6851
64	-194.578
65	-197.037
66	-193.7667
67	-203.9554
68	-183.5612
69	-195.7751
70	-198.5698
71	-196.8657
72	-185.5302
73	-183.0068
74	-193.2219
75	-199.9783
76	-185.8981
77	-201.9044
78	-189.5692
79	-202.4688
80	-190.0134
81	-197.9481
82	-188.494
83	-187.1112
84	-196.6115
85	-181.0865
86	-192.0539
87	-206.6758
88	-207.3868
89	-199.8273
90	-189.2807
91	-189.6577
92	-183.9135
93	-190.7054
94	-179.847
95	-199.1358
96	-187.3559
97	-199.6203
98	-199.8593
99	-201.294
100	-190.1114
101	-187.9043
102	-185.3415
103	-194.3229
104	-204.8865
105	-175.6749
106	-187.9746
107	-187.9002
108	-169.1025
109	-168.5707
110	-185.1743
111	-189.7213
112	-167.1715
113	-180.7171
114	-204.6181
115	-190.1712
116	-195.4323
117	-191.9609
118	-187.2157
119	-183.1826
120	-204.943
121	-194.3082
122	-188.5069
123	-206.3402
124	-219.8243
125	-201.7404
126	-190.1493
127	-194.9198
128	-203.917
129	-194.0362
130	-193.901
131	-187.8231
132	-193.8913
133	-187.4863
134	-213.4742
135	-195.66
136	-204.4856
137	-193.9725
138	-167.7944
139	-182.7814
140	-185.6843
141	-198.1564
142	-184.4923
143	-181.5783
144	-173.5147
145	-188.8535
146	-191.8106
147	-191.1629
148	-199.0818
149	-193.3069
150	-203.0443
151	-202.022
152	-180.2505
153	-197.712
154	-190.7406
155	-193.9782
156	-194.3023
157	-192.6355
158	-188.4609
159	-185.0734
160	-204.5337
161	-204.8095
162	-201.4278
163	-200.3829
164	-179.4598
165	-185.6231
166	-188.1015
167	-210.9044
168	-192.5436
169	-184.1754
170	-190.1572
171	-185.3272
172	-174.4797
173	-194.4569
174	-188.6379
175	-202.1829
176	-179.3915
177	-184.783
178	-194.925
179	-203.0778
180	-185.9341
181	-174.7833
182	-203.6832
183	-197.4766
184	-191.2732
185	-196.5449
186	-185.0783
187	-177.324
188	-178.6803
189	-198.1763
190	-192.758
191	-194.867
192	-197.4809
193	-206.7406
194	-198.034
195	-177.006
196	-192.3471
197	-204.6513
198	-198.3882
199	-188.8061
200	-198.7409
201	-192.7088
202	-195.7228
203	-187.5227
204	-196.3134
205	-179.6031
206	-204.7498
207	-194.8585
208	-200.0861
209	-188.455
210	-184.5599
211	-187.573555714
213	15.922729055
