,ssd,Km_2pg,kcat_f,Keq,dKd
83,1.55290626017e-21,309986.662623,9.36021630575e-10,1.94742102983e-09,1.67793587256e-09
84,1.56976740214e-21,82516.462909,9.79636035591e-10,1.94721567066e-09,1.67772907741e-09
85,1.58425815531e-21,169118.029164,2.76103988158e-10,2.17795381387e-09,1.67805075876e-09
86,1.61794979045e-21,70147.4843243,5.86624082644e-10,2.65782685948e-09,6.2475113487e-10
87,1.629152567e-21,56.8781236976,1.11604301558e-09,1.94733546351e-09,1.67769461155e-09
88,1.69881439445e-21,117024.850857,8.57836091723e-10,2.65753593398e-09,6.2445243076e-10
89,1.71499102655e-21,377936.725972,1.28829580001e-09,1.94719855739e-09,1.67760270259e-09
90,1.89996022781e-21,463376.101485,1.59693833914e-09,1.94750659615e-09,1.67791289532e-09
91,2.02903050122e-21,475316.296342,3.37787710261e-11,2.63859155035e-09,1.67811969048e-09
92,2.06646291027e-21,498309.006095,4.30631961067e-10,2.63811237895e-09,1.67791289532e-09
93,2.11052685255e-21,495945.601146,6.29480575409e-10,2.63814660547e-09,1.67793587256e-09
94,2.28841351965e-21,499884.752938,1.11900576347e-09,2.63850598403e-09,1.6780162929e-09
95,2.67428989849e-21,499879.979955,6.71768633986e-10,1.96698149098e-09,2.92736921059e-09
96,3.34158299948e-21,377253.141589,6.899757533e-10,2.65760438704e-09,2.92703604062e-09
97,3.60347346884e-21,491891.127564,1.31985251011e-09,2.65736480134e-09,2.92684073408e-09
98,3.79991495403e-05,499882.127204,0.171503837205,0.391263529354,0.000102555514518
99,0.0165829006689,227083.580078,8.5039387188,0.965290210009,0.0290398581473
100,0.633079337205,499894.92079,42.4425290073,0.0534974633321,0.274785547775
101,8.36414761437e-23,231157.685379,4.38211083582e-11,1.05469048181e-10,6.24647737293e-10
102,1.02468259769e-22,270181.409486,2.97049926744e-10,1.2494394301e-10,6.24567316956e-10
103,1.05538809766e-22,489926.760815,3.2795207627e-10,1.05451934917e-10,6.24475407999e-10
104,1.06109926128e-22,335413.445981,9.17073824288e-11,3.35334414914e-10,6.24888998305e-10
105,1.06365921661e-22,11.0361216112,3.28020977384e-10,1.24687244045e-10,6.2444094214e-10
106,1.07403216251e-22,159672.554681,3.65864914122e-11,3.55305594409e-10,6.24774112109e-10
107,1.07451377701e-22,50238.949729,4.2374184969e-11,3.54963329122e-10,6.24567316956e-10
108,1.07810052244e-22,31423.5372158,5.94788864625e-11,3.54980442386e-10,6.24463919379e-10
109,1.08209004891e-22,393230.811796,7.25528728005e-11,3.55220028087e-10,6.24682203152e-10
110,1.09117180761e-22,389093.725969,9.86836201981e-11,3.55066008708e-10,6.24567316956e-10
111,1.11368086097e-22,445616.964709,1.45708630347e-10,3.54860649536e-10,6.24360521803e-10
112,1.11878956955e-22,31822.7129835,1.5153077446e-10,3.55185801558e-10,6.24682203152e-10
113,1.13428852881e-22,18617.7770553,1.7487102675e-10,3.55083121972e-10,6.24567316956e-10
114,1.19437395573e-22,310355.153238,2.43703239407e-10,3.55185801558e-10,6.24647737293e-10
115,1.25096359879e-22,188938.852084,2.94776189989e-10,3.54963329122e-10,6.24555828336e-10
116,1.25274345635e-22,464090.989335,2.95964734202e-10,3.55083121972e-10,6.24670714533e-10
117,1.26357673525e-22,238445.328061,3.04852977878e-10,3.55083121972e-10,6.24647737293e-10
118,1.34451447636e-22,11469.5460274,3.62988292622e-10,3.55100235237e-10,6.24693691772e-10
119,1.3693132971e-22,253614.856286,3.79076702688e-10,3.5515157503e-10,6.24659225913e-10
120,1.42678382675e-22,487579.27298,4.1411291904e-10,3.54980442386e-10,6.24463919379e-10
121,1.44677135919e-22,364049.95735,4.25653855597e-10,3.548777628e-10,6.24463919379e-10
122,1.45178038127e-22,18441.4052971,4.4398155186e-10,3.35591113879e-10,6.24659225913e-10
123,1.47036694026e-22,35172.3743925,4.38865644162e-10,3.55083121972e-10,6.24670714533e-10
124,1.49923774649e-22,419981.015272,4.54127240863e-10,3.55254254616e-10,6.2475113487e-10
125,1.51974029084e-22,2563.37142994,4.65185869623e-10,3.548777628e-10,6.24463919379e-10
126,1.53096483686e-22,268479.989395,4.71008013736e-10,3.55083121972e-10,6.24578805576e-10
127,1.56244641585e-22,499097.452805,4.87423704092e-10,3.54672403628e-10,6.24280101466e-10
128,1.56342943897e-22,318798.817226,1.44296157514e-10,5.85342093785e-10,6.24555828336e-10
129,1.57793991507e-22,490316.150002,1.66757920603e-10,5.85376320313e-10,6.24670714533e-10
130,1.58145740345e-22,38.7064131649,2.27873208518e-10,5.66312143829e-10,6.24257124226e-10
131,1.61617787386e-22,116224.588213,5.12365907277e-10,3.55288481144e-10,6.24785600729e-10
132,1.62300031361e-22,208914.78166,6.17198951879e-10,1.05349255331e-10,6.24578805576e-10
133,1.70541387271e-22,207812.624528,6.48876238935e-10,1.0577708694e-10,6.2445243076e-10
134,1.71186424288e-22,11.0068646369,3.02458664175e-10,5.85615906014e-10,6.24877509686e-10
135,1.76540705812e-22,162891.412105,5.78424850105e-10,3.55066008708e-10,6.24659225913e-10
136,1.76612907379e-22,2518.26784771,5.90603121964e-10,3.36087398545e-10,6.24372010422e-10
137,1.85066154767e-22,403924.228911,4.00039866553e-10,5.85085394819e-10,6.2445243076e-10
138,1.96892964928e-22,41.4874053964,6.57953960675e-10,3.55048895444e-10,6.24475407999e-10
139,2.01647750288e-22,467814.848731,6.75162013839e-10,3.55083121972e-10,6.24670714533e-10
140,2.04551816923e-22,499165.583649,7.61598461064e-10,1.25046622596e-10,6.24670714533e-10
141,2.09286414285e-22,178780.040565,7.0180951959e-10,3.54980442386e-10,6.24463919379e-10
142,2.26926673208e-22,62896.5029986,7.59944834334e-10,3.54911989329e-10,6.24486896619e-10
143,2.26980929225e-22,459521.807959,1.96798806207e-10,8.15601065597e-10,6.24567316956e-10
144,2.34577920756e-22,21190.3017311,2.74019729466e-10,8.15703745183e-10,6.24544339717e-10
145,2.44379957195e-22,440333.030878,6.67100583528e-10,5.8532498052e-10,6.24670714533e-10
146,2.50206769667e-22,297272.113761,8.30378997886e-10,3.55117348501e-10,6.24682203152e-10
147,2.59312039029e-22,5.22712236331,4.41466661207e-10,8.15344366632e-10,6.24475407999e-10
148,2.6179652884e-22,481568.054135,8.63417081939e-10,3.5499755565e-10,6.24567316956e-10
149,2.72290204513e-22,477668.61309,8.92217747495e-10,3.55185801558e-10,6.24774112109e-10
150,2.92506285788e-22,34.119396088,9.45116577592e-10,3.55322707673e-10,6.24774112109e-10
151,2.96655693558e-22,67127.2636182,9.55779024948e-10,3.55014668915e-10,6.24463919379e-10
152,3.14959430207e-22,496447.268541,1.05668470607e-09,1.05537501239e-10,6.24567316956e-10
153,3.22277661271e-22,329.324387287,1.0731176217e-09,1.05126782894e-10,6.24969418643e-10
154,3.46369433627e-22,36669.71752,9.6792284625e-10,5.85359207049e-10,6.24463919379e-10
155,3.56585690178e-22,31.4327125499,9.92778923043e-10,5.85461886635e-10,6.24785600729e-10
156,3.5671477134e-22,465662.593704,1.09714688513e-09,3.54809309743e-10,6.24383499042e-10
157,4.79668917297e-22,192017.775868,5.41562754238e-10,1.27611900922e-09,6.24682203152e-10
158,5.60135578896e-22,435919.19551,1.99933806884e-10,1.50654911368e-09,6.24854532446e-10
159,5.70602754661e-22,499233.384004,3.01046191343e-10,1.50646354736e-09,6.24682203152e-10
160,6.52236282831e-22,326117.142969,8.41627104709e-11,5.65918538749e-10,1.67802778152e-09
161,7.98593498961e-22,499848.981585,1.77184381645e-09,5.66004105071e-10,6.24349033183e-10
162,8.10761391587e-22,51.4030896683,1.11731768618e-09,1.50648066062e-09,6.24578805576e-10
163,9.15921230614e-22,461034.609865,1.38525689236e-10,1.25662700113e-09,1.67803927014e-09
164,9.43473517247e-22,499863.658842,1.3739571097e-09,1.50646354736e-09,6.24670714533e-10
165,9.79284567607e-22,530.49145358,1.14573939561e-09,1.73692787834e-09,6.2476262349e-10
166,1.09282982821e-21,430360.897979,4.90283100314e-10,1.48681751988e-09,1.67800480428e-09
167,1.11723375465e-21,3.20886008862,5.99560266754e-10,1.48681751988e-09,1.67788991809e-09
168,1.18733550487e-21,499883.599432,1.75051892174e-09,1.50618973513e-09,6.24349033183e-10
169,1.30974433936e-21,35.9121628739,7.41927193083e-10,1.71681979273e-09,1.67771758879e-09
170,1.31237639823e-21,41.6602615105,1.13888373479e-09,1.48734803108e-09,1.67832648563e-09
171,1.37120407645e-21,7183.5241705,1.44692338918e-12,1.94747236962e-09,1.67802778152e-09
172,1.37380640346e-21,345130.116587,1.11464776803e-10,1.94750659615e-09,1.6780162929e-09
173,1.37823339915e-21,476116.907799,1.88616798947e-10,1.94740391657e-09,1.67783247499e-09
174,1.38238916262e-21,317256.218854,2.3714040832e-10,1.94724989719e-09,1.67772907741e-09
175,1.39919092088e-21,260767.228497,3.69602799544e-10,1.94740391657e-09,1.67791289532e-09
176,1.40982769373e-21,357990.918841,4.31114268863e-10,1.94759216247e-09,1.67809671324e-09
177,1.44329106625e-21,76001.8015987,5.8975908332e-10,1.94740391657e-09,1.67793587256e-09
178,1.45127265586e-21,23274.9985799,6.20712908682e-10,1.9476777288e-09,1.67810820186e-09
179,1.4979988698e-21,3045.59034831,7.82062091854e-10,1.94740391657e-09,1.67792438394e-09
180,1.54082748814e-21,491653.221752,9.04275442405e-10,1.94750659615e-09,1.67792438394e-09
181,1.54640114058e-21,182267.546211,9.24997452371e-12,2.65768995336e-09,6.24590294195e-10
182,1.55204838379e-21,496824.442678,1.65121519151e-10,2.65768995336e-09,6.24659225913e-10
183,1.59858216561e-21,15.1524379224,3.82349505592e-10,2.17773134144e-09,1.67803927014e-09
184,1.76895809373e-21,109624.03304,9.84786393846e-10,2.177508869e-09,1.67791289532e-09
185,1.820044111e-21,429152.064731,1.47081485038e-09,1.94757504921e-09,1.67810820186e-09
186,1.95220636925e-21,404711.988931,8.92734505848e-10,2.40780206734e-09,1.6779014067e-09
187,2.18230680377e-21,399183.326553,1.97706578381e-09,1.94772906859e-09,1.67811969048e-09
188,2.33086892123e-21,499884.624343,4.37177566875e-10,2.8685424834e-09,1.67782098637e-09
189,2.83869624508e-21,499880.752597,5.32967340295e-10,2.19741159544e-09,2.92727730163e-09
190,3.21943135923e-21,396527.124234,1.02859027693e-09,2.42736252849e-09,2.92704752924e-09
191,3.34959121577e-21,473560.751233,7.15486390673e-10,2.65765572683e-09,2.92725432439e-09
192,3.36166493859e-21,487589.198524,2.27185919908e-09,2.86823444464e-09,1.67783247499e-09
193,3.42820699147e-21,213769.22136,9.45633335946e-10,2.65746748092e-09,2.92703604062e-09
194,3.4947038777e-21,18412.8547649,1.10060916609e-09,2.6576728401e-09,2.92727730163e-09
195,0.000814184534499,499816.746546,1.96145020779,0.010434416035,0.00736013242328
196,0.103219849864,193004.99615,13.9450232064,15.1982277644,0.437670273193
197,0.334957595369,499890.180722,33.0883180116,0.163946573043,0.180326866264
198,0.511902584143,495561.68865,23.5152349189,34.1722661081,0.587747545906
199,0.911176682526,499840.562436,48.0194952486,9.98610319637,0.0104710693186
200,0.945071959144,499895.646782,46.863108868,21.012791596,0.84979412876
201,8.63142778994e-23,128060.376638,1.0154301642e-10,1.24892603217e-10,6.24774112109e-10
202,9.85044110163e-23,382638.738994,2.71143107966e-10,1.05332142067e-10,6.2475113487e-10
203,1.07199609587e-22,485856.381909,2.42876426042e-11,3.54963329122e-10,6.24567316956e-10
204,1.07316436535e-22,375990.950918,3.50534416308e-11,3.548777628e-10,6.24463919379e-10
205,1.099222569e-22,487763.729969,1.1635675588e-10,3.55168688294e-10,6.2476262349e-10
206,1.1086129365e-22,113284.642387,1.37009864733e-10,3.54980442386e-10,6.2445243076e-10
207,1.1191118291e-22,408953.273904,1.52030307535e-10,3.55168688294e-10,6.24659225913e-10
208,1.13770501686e-22,1.82594433334,3.77698680412e-10,1.25149302182e-10,6.24854532446e-10
209,1.13994274654e-22,7504.95547872,1.80090286118e-10,3.55493840317e-10,6.24969418643e-10
210,1.23459745658e-22,246860.062334,2.80858165008e-10,3.54963329122e-10,6.24567316956e-10
211,1.26773636725e-22,499884.132626,3.07867401606e-10,3.55066008708e-10,6.24555828336e-10
212,1.30094280626e-22,99789.7375566,3.3293018174e-10,3.5499755565e-10,6.24590294195e-10
213,1.33842251145e-22,477362.406319,3.58854225796e-10,3.55220028087e-10,6.24682203152e-10
214,1.34463797167e-22,217585.683438,3.63522276254e-10,3.54860649536e-10,6.24475407999e-10
215,1.36249854776e-22,277994.082407,3.74977086418e-10,3.548777628e-10,6.24463919379e-10
216,1.38484319153e-22,433652.633004,3.89704699487e-10,3.54894876064e-10,6.24383499042e-10
217,1.39031485021e-22,499489.949602,3.92236815418e-10,3.55066008708e-10,6.24774112109e-10
218,1.44181544594e-22,37.4400194566,4.38279984695e-10,3.35693793465e-10,6.24567316956e-10
219,1.45838994912e-22,345032.905964,4.32165010848e-10,3.54963329122e-10,6.24567316956e-10
220,1.54493794573e-22,488891.787251,1.13015051862e-10,5.85085394819e-10,6.2445243076e-10
221,1.5586124493e-22,23623.2477346,4.84030324239e-10,3.55374047466e-10,6.24877509686e-10
222,1.57024101832e-22,168479.211313,4.90610380604e-10,3.548777628e-10,6.24463919379e-10
223,1.58827503534e-22,265939.328056,4.99291920939e-10,3.55288481144e-10,6.24774112109e-10
224,1.74403208501e-22,105500.562749,5.69364353644e-10,3.55288481144e-10,6.24774112109e-10
225,1.75206345224e-22,166911.156392,5.72929986282e-10,3.54963329122e-10,6.24544339717e-10
226,1.76905655929e-22,36886.2326329,5.79957899886e-10,3.55048895444e-10,6.24647737293e-10
227,1.87438850969e-22,497314.719601,4.12907149549e-10,5.85461886635e-10,6.24670714533e-10
228,1.89135584872e-22,499732.655952,6.2880878955e-10,3.5539116073e-10,6.2475113487e-10
229,2.01344648432e-22,499882.944218,7.51969530415e-10,1.24687244045e-10,6.2444094214e-10
230,2.09390841127e-22,2980.07419699,7.0213679988e-10,3.55066008708e-10,6.24567316956e-10
231,2.19662682976e-22,194262.553566,5.86692983757e-11,8.15601065597e-10,6.24567316956e-10
232,2.24407538598e-22,498981.729848,7.52055656807e-10,3.55031782179e-10,6.24475407999e-10
233,2.25870350147e-22,474615.878766,7.56637580873e-10,3.55168688294e-10,6.24659225913e-10
234,2.31059850313e-22,499884.744589,6.16992248538e-10,5.85444773371e-10,6.2475113487e-10
235,2.39055409971e-22,468561.061514,6.47446540825e-10,5.85444773371e-10,6.24647737293e-10
236,2.40298268807e-22,41252.8848565,8.01199376204e-10,3.55083121972e-10,6.24670714533e-10
237,2.4651550411e-22,959.410901091,8.19647649416e-10,3.55031782179e-10,6.24578805576e-10
238,2.49135857068e-22,499846.815851,8.27709079727e-10,3.55031782179e-10,6.2445243076e-10
239,2.76388651129e-22,8955.83739858,9.03086898192e-10,3.55339820937e-10,6.24866021066e-10
240,2.88466275018e-22,128638.63467,9.34815861084e-10,3.55254254616e-10,6.2476262349e-10
241,3.09387870259e-22,175058.121787,9.87387410891e-10,3.54980442386e-10,6.24463919379e-10
242,3.28439734574e-22,373254.117201,3.14619710755e-10,1.04589426394e-09,6.24578805576e-10
243,3.36168286177e-22,492626.284236,3.69809502886e-10,1.04565467824e-09,6.24544339717e-10
244,3.49498948659e-22,5550.93559361,7.93344649234e-10,8.15447046218e-10,6.24682203152e-10
245,3.56020704041e-22,1613.15177028,1.09552770895e-09,3.54843536271e-10,6.24268612846e-10
246,3.59319490209e-22,22941.9718678,1.10271065006e-09,3.55083121972e-10,6.2445243076e-10
247,3.63510542784e-22,499876.763733,5.18825386693e-10,1.04565467824e-09,6.24349033183e-10
248,4.18956564866e-22,309853.213471,9.88730982609e-12,1.27637570819e-09,6.24774112109e-10
249,4.43476725881e-22,495570.28089,1.27346483527e-09,3.54809309743e-10,6.2445243076e-10
250,4.51006784833e-22,498396.965965,3.93683738807e-10,1.27623880207e-09,6.24670714533e-10
251,4.89733478522e-22,495107.655561,5.84970455913e-10,1.27594787658e-09,6.24555828336e-10
252,5.53392240386e-22,499782.257901,8.78316947792e-11,1.50646354736e-09,6.24567316956e-10
253,5.56440804386e-22,29.7279803889,1.52150884484e-10,1.50624107492e-09,6.24624760054e-10
254,5.61359696567e-22,222.916039936,8.28983750332e-10,1.27601632964e-09,6.24682203152e-10
255,6.06651388047e-22,349528.394223,5.13830055945e-10,1.50656622694e-09,6.24682203152e-10
256,6.12899049271e-22,16610.7635311,9.6704435705e-10,1.27618746228e-09,6.24555828336e-10
257,6.78881154906e-22,315528.525248,7.82923355776e-10,1.50632664124e-09,6.24578805576e-10
258,7.06435785133e-22,61.4939976647,3.04026164513e-11,1.73620912124e-09,6.24360521803e-10
259,9.50330998519e-22,84172.0762656,4.30408032447e-10,1.25657566134e-09,1.67800480428e-09
260,1.21526776544e-21,68039.5824707,9.10907174605e-10,1.48712555864e-09,1.67811969048e-09
261,1.27592023126e-21,84361.4169084,1.05950965173e-09,1.48698865253e-09,1.67792438394e-09
262,1.30185265512e-21,39.3851005951,7.13763862829e-10,1.7173160774e-09,1.67814266772e-09
263,1.37090490427e-21,413310.296175,2.08598121941e-11,1.94736969004e-09,1.67788991809e-09
264,1.37174221775e-21,427539.528866,6.82465531899e-11,1.94731835024e-09,1.67783247499e-09
265,1.37240606806e-21,450361.109883,9.08116679498e-11,1.94719855739e-09,1.67770610017e-09
266,1.38039102019e-21,326338.576962,2.09114880294e-10,1.947626389e-09,1.67815415634e-09
267,1.38994818277e-21,465636.349717,2.99995449358e-10,1.94759216247e-09,1.67800480428e-09
268,1.39035510445e-21,427978.145093,3.06437703495e-10,1.94740391657e-09,1.67791289532e-09
269,1.39457216612e-21,429937.800668,3.34394330408e-10,1.94771195532e-09,1.67800480428e-09
270,1.40649650955e-21,432555.238726,4.11563577831e-10,1.9476777288e-09,1.67823457667e-09
271,1.42523681188e-21,281685.049112,5.09868241903e-10,1.947626389e-09,1.6781311791e-09
272,1.45946437773e-21,427074.654846,6.5357873995e-10,1.94740391657e-09,1.67791289532e-09
273,1.48297709058e-21,70984.5131283,7.33831312215e-10,1.94755793595e-09,1.67814266772e-09
274,1.51510428323e-21,465452.258632,8.32566608248e-10,1.947626389e-09,1.67814266772e-09
275,1.55981161653e-21,26876.0109234,2.55812610152e-10,2.65755304725e-09,6.24463919379e-10
276,1.56058326055e-21,304080.472531,2.6180700705e-10,2.6576728401e-09,6.24693691772e-10
277,1.59463754396e-21,453154.344351,3.57906835482e-10,2.17783402102e-09,1.67788991809e-09
278,1.60085810816e-21,138770.907119,5.11384066406e-10,2.65787819927e-09,6.24774112109e-10
279,1.68511645208e-21,157439.342331,8.18097374356e-10,2.65757016051e-09,6.24475407999e-10
280,1.84507236459e-21,400194.213536,1.51189713947e-09,1.94740391657e-09,1.67783247499e-09
281,2.03040572089e-21,106241.964997,8.4128259914e-11,2.63872845646e-09,1.67822308805e-09
282,2.04329656608e-21,14521.7142984,1.11171947069e-09,2.40785340713e-09,1.67779800913e-09
283,2.18766806795e-21,7584.93886802,8.77300656364e-10,2.63812949221e-09,1.67791289532e-09
284,2.64327871484e-21,499884.700352,1.72216611342e-09,2.63814660547e-09,1.6779014067e-09
285,3.33905225224e-21,166542.717098,6.80984157952e-10,2.6576215003e-09,2.92704752924e-09
286,3.35659525896e-21,483131.853902,7.37741450421e-10,2.6579124258e-09,2.92725432439e-09
287,4.61372937519e-21,10202.9335926,9.28132453048e-10,3.57862316102e-09,2.92727730163e-09
288,4.62908562748e-21,7223.74920425,9.66992681215e-10,3.57867450082e-09,2.92734623335e-09
289,7.31334944248e-21,309262.711571,1.44156632759e-09,4.96024544496e-09,2.92716241543e-09
290,1.6273015237e-20,326545.517175,1.35538825954e-09,6.09235633468e-09,6.28340179639e-09
291,0.00642638282258,458664.764542,5.26292950728,1.3120166034,0.016890045743
