,ssd,Km_2pg,kcat_f,Keq,dKd
111,5.09896253496e-09,0.00491494496732,99.9999286221,3.5010401771e-08,2.10055623386e-09
112,5.09896253666e-09,0.00491443819538,99.9999978175,1.05332142067e-10,2.92721985853e-09
113,5.09896253666e-09,0.00491443878195,99.9795888029,7.26293784267e-09,9.83499366534e-09
114,5.09896253674e-09,0.0049144731166,99.999999697,8.11758966618e-08,1.44768095816e-09
115,5.09896253709e-09,0.00491501234795,99.9999996015,2.86859382319e-09,2.96509783741e-10
116,5.09896253712e-09,0.00491500278481,99.9999961158,4.43153627688e-08,8.5469585654e-10
117,5.09896253832e-09,0.00491504145813,99.9999996086,4.71056291811e-09,1.64103442635e-10
118,5.09896253865e-09,0.0049146653504,99.9982435461,1.86864490911e-07,1.67792438394e-09
119,5.098962539e-09,0.00491438278178,99.9999922314,1.05469048181e-10,2.46671002973e-09
120,5.09896253911e-09,0.00491438068126,99.9999966068,1.25012396068e-10,2.69709131895e-09
121,5.09896253956e-09,0.00491506614792,99.3562036129,1.76050311131e-08,1.52631711287e-08
122,5.09896253979e-09,0.00491436625545,99.9999954846,1.05417708388e-10,2.46665258663e-09
123,5.09896254233e-09,0.00491510796641,99.999999697,6.02030093514e-08,6.24555828336e-10
124,5.0989625427e-09,0.00491441894396,99.999999697,1.59670641085e-07,1.24065603263e-09
125,5.0989625433e-09,0.00491430032819,99.9999935165,3.55202914823e-10,2.92728879025e-09
126,5.0989625433e-09,0.00491430036736,99.9999950842,1.02662472828e-09,2.00617722369e-09
127,5.09896254367e-09,0.00491429971106,99.999994248,2.77556954085e-08,3.03278648648e-08
128,5.09896254455e-09,0.00491427906639,99.9999939586,1.24807036895e-10,2.69697643275e-09
129,5.09896254495e-09,0.00491427262271,99.9999904653,6.34157680339e-09,2.00609680335e-09
130,5.09896254548e-09,0.00491458266437,99.999999697,2.50166045019e-07,6.24601782815e-10
131,5.09896254594e-09,0.0049142568868,99.9998238082,6.68721340345e-09,2.79288342933e-10
132,5.09896254624e-09,0.00491425221209,99.9999932069,1.96660499917e-09,6.15067377393e-09
133,5.09896254632e-09,0.0049142509427,99.9999937464,1.04568890477e-09,4.53882044142e-09
134,5.09896254801e-09,0.00491422542656,99.9999911365,1.04577447109e-09,3.15737137535e-09
135,5.0989625485e-09,0.00491421832727,99.9941154008,1.50620684839e-09,2.92716241543e-09
136,5.09896254867e-09,0.00491521952649,98.4628225412,2.5913692087e-08,2.66438666548e-08
137,5.09896254888e-09,0.00491421271507,99.9999890407,1.02641936911e-09,1.54562144041e-09
138,5.09896255276e-09,0.00491527925408,99.9781084431,1.18681515054e-08,6.24716669011e-10
139,5.09896255357e-09,0.00491528910148,97.5686760704,1.76053049253e-08,7.5704258978e-10
140,5.09896255544e-09,0.00491412769424,99.9997451896,2.47624314545e-08,1.77587635481e-09
141,5.09896255706e-09,0.0049141064032,99.9999671435,8.88366665608e-10,1.68381804581e-09
142,5.09896255875e-09,0.00491408683511,99.9972140861,5.63156457883e-09,3.05949982482e-09
143,5.09896255993e-09,0.0049140735205,99.999951386,1.05554614503e-10,2.46660663215e-09
144,5.09896256007e-09,0.00491407260752,99.998703155,1.67032134217e-08,6.24601782815e-10
145,5.09896256193e-09,0.00491532134488,99.9999947886,1.67733538469e-07,6.24670714533e-10
146,5.09896256781e-09,0.00491399018027,99.9998312463,3.78930455842e-09,1.21723073723e-09
147,5.09896256999e-09,0.00491396859781,99.9986087862,1.50629241471e-09,1.77588784343e-09
148,5.09896257167e-09,0.00491548663546,99.7125245642,1.21212224586e-08,8.77810959213e-10
149,5.09896257253e-09,0.00491394462959,99.9995057686,4.96014276537e-09,2.92725432439e-09
150,5.09896257325e-09,0.00491393775997,99.9995274882,1.94745525636e-09,6.24578805576e-10
151,5.09896257504e-09,0.00491392121171,99.9990367387,1.24755697102e-10,6.24636248674e-10
152,5.09896258125e-09,0.00491386829172,99.9999995392,2.93485467143e-08,6.24475407999e-10
153,5.09896258892e-09,0.00491563230338,99.9999990314,4.5696745467e-08,1.67802778152e-09
154,5.09896259867e-09,0.00491548626381,99.999999697,3.61150937886e-07,1.67803927014e-09
155,5.09896260697e-09,0.00491576918464,99.9999996594,7.2629720692e-09,7.53255940754e-09
156,5.09896260907e-09,0.00491578355636,99.6586630343,8.32255694461e-09,6.18294530644e-10
157,5.09896262122e-09,0.00491586337075,99.3726922572,1.41707241103e-08,6.24705180391e-10
158,5.0989626224e-09,0.00491586995126,98.868247853,3.02889548168e-08,3.98012886935e-09
159,5.09896263516e-09,0.00491594472727,99.9999995733,5.95119928503e-08,5.22988388873e-09
160,5.09896264077e-09,0.00491598163094,99.98805533,1.18680317126e-08,5.22978049115e-09
161,5.09896264267e-09,0.00491599257378,99.9992266653,1.18680317126e-08,6.24601782815e-10
162,5.09896264316e-09,0.00491599548817,98.7913129856,5.88150380464e-09,7.56778351529e-10
163,5.09896265797e-09,0.00491607088032,99.999999697,5.33147322052e-08,5.35842201161e-08
164,5.09896265968e-09,0.00491608625219,99.998790855,1.18678948065e-08,2.92704752924e-09
165,5.09896266706e-09,0.00491612509295,93.4518248822,3.35385754707e-10,3.98042757346e-09
166,5.09896266849e-09,0.00491569895217,99.9990693902,5.86343305315e-07,5.6905545582e-09
167,5.09896267375e-09,0.00491571594649,99.9999993928,5.9831677185e-07,7.53263982788e-09
168,5.0989626778e-09,0.00491617955581,97.7054475214,9.10482137126e-09,2.13859505342e-09
169,5.09896270171e-09,0.00491629241707,99.999999697,4.1782325833e-08,2.92715092681e-09
170,5.09896270749e-09,0.0049163205884,96.3622647259,4.96026255822e-09,6.24682203152e-10
171,5.09896271129e-09,0.00491633758606,97.9250199235,1.5321933403e-08,1.77592230929e-09
172,5.09896271161e-09,0.00491628824934,99.9999996677,2.32205965011e-07,1.67797033842e-09
173,5.09896274045e-09,0.0049161063745,99.9999996969,6.09139165997e-07,1.31541248049e-09
174,5.09896274552e-09,0.0049164846852,99.6638205111,1.36642228254e-08,1.18183430019e-10
175,5.09896276475e-09,0.00491656232102,87.5213524729,7.26285227635e-09,6.24567316956e-10
176,5.09896339561e-09,0.00491145960704,99.9796657985,8.01654781949e-07,1.31909113649e-08
177,5.09896360933e-09,0.00491846253367,99.9999216681,7.43034338831e-07,5.57526626033e-09
178,0.00416663667528,6.81660116784,98.1068009904,2.29773691974,0.000478910458022
179,0.0181969084503,13.2835614745,99.8290077094,4.6673424584,0.0329750038315
180,0.0394479878298,26.1882156326,99.9999996969,0.152626548248,0.180146442664
181,0.0691543968337,25.0038694689,99.9999996593,8.50128723404,0.0723166658975
182,0.696344741654,66.3464897865,99.9887943849,19.6990562304,0.218600397942
183,2.9429887271,99.9230919249,96.4863353934,0.688117905737,0.0456500114626
184,2.94992907115,99.9609829158,99.999999697,0.712118107873,0.0587154008447
185,2.95640286762,99.9968062209,99.6392065148,0.000966909788374,4.03875615806e-05
186,2.95686306257,99.9993063239,99.999999697,0.00451864435031,0.000158186042973
187,2.95698922324,99.9999915727,99.9999996609,0.00712728266829,3.7465836143e-08
188,2.95699071683,99.9999997424,99.999998347,0.00019622454678,0.000221702973611
189,2.95699076153,99.9999999545,99.9999995943,0.00369524636277,0.00370288850405
190,2.95699076367,99.9999999965,99.9999991229,0.000454720022766,0.000454542455021
191,2.95699076395,99.9999999984,99.999999697,0.000237748180877,5.60156477907e-06
192,2.95699076397,99.9999999985,99.999999697,0.000216130870341,1.26017508248e-07
193,2.95699076403,99.9999999987,99.9999996919,0.000396012411611,5.0032088282e-08
194,2.9569907641,99.9999999986,99.9999996967,0.000757996271924,1.63374670666e-05
195,2.95699078343,99.9999999986,99.999999697,0.0096847607685,2.18693263464e-05
196,2.95700423926,99.9999999988,99.999999697,0.255176836434,2.19370182583e-07
197,2.95700695433,99.9999999988,99.999999697,0.279739510404,1.58253609854e-07
198,2.95700908363,99.9999983379,99.9995926452,0.300070268913,2.74632108799e-07
199,120.644222124,332448.260135,99.9999998479,1.88186942747,0.566876680307
200,143.579301821,499900.0,99.9999998426,0.0370074243231,1.72250128961e-05
201,5.09896253148e-09,0.00491476689127,99.9999994347,2.42826782018e-08,9.87366435898e-10
202,5.09896253155e-09,0.00491464792422,99.9331387428,1.02626534973e-09,3.9448473185e-10
203,5.09896253175e-09,0.00491462977206,99.9999988612,3.54826423007e-10,2.92697859752e-09
204,5.09896253199e-09,0.00491461271066,99.9999988045,4.96009142558e-09,7.53214581723e-09
205,5.09896253216e-09,0.00491460180485,99.9999989478,3.54929102593e-10,2.92701306338e-09
206,5.09896253248e-09,0.00491485639363,99.7966210239,3.54980442386e-10,6.24555828336e-10
207,5.098962533e-09,0.00491455732201,99.999998764,3.55048895444e-10,2.92720836991e-09
208,5.09896253319e-09,0.00491488982804,99.7552611295,3.12710679445e-10,1.10822671429e-09
209,5.09896253322e-09,0.00491454877689,99.947815073,2.86852537014e-09,8.54902651693e-10
210,5.09896253345e-09,0.0049149006296,99.9999995304,2.65770706663e-09,2.92716241543e-09
211,5.0989625335e-09,0.00491478818181,99.9999994281,9.75048429922e-08,1.77589933205e-09
212,5.09896253393e-09,0.0049145208773,55.618621536,1.02650493543e-09,5.22973453667e-09
213,5.09896253431e-09,0.00491493223803,99.6643686499,2.13181645319e-09,2.74298835432e-09
214,5.09896253436e-09,0.00491490867951,99.9999972844,5.79001458211e-08,2.00616573507e-09
215,5.09896253465e-09,0.00491449543139,99.9999983712,3.5515157503e-10,2.92725432439e-09
216,5.09896253467e-09,0.00491490240187,99.9999977542,7.51328778682e-08,1.12204752369e-09
217,5.09896253601e-09,0.00491493416005,99.999999697,8.94453340339e-08,6.24854532446e-10
218,5.09896253645e-09,0.00491444321635,99.9999979643,3.55117348501e-10,2.92724283577e-09
219,5.09896253662e-09,0.00491443866263,99.9999978518,3.3583069958e-10,2.23632874052e-09
220,5.09896253719e-09,0.00491443040359,99.9806010226,2.33812198889e-08,2.36507136083e-08
221,5.09896253823e-09,0.00491440042384,99.9999972469,3.35574000615e-10,2.23651255843e-09
222,5.09896253874e-09,0.00491441396017,99.9996899614,7.31168839882e-08,1.90819078696e-09
223,5.09896254186e-09,0.00491432661054,99.9999846064,1.2190188914e-08,1.86787722072e-09
224,5.0989625438e-09,0.0049142914586,99.9999941095,3.35608227143e-10,3.38762628975e-09
225,5.09896254544e-09,0.00491426516859,99.9999941615,7.0323708321e-09,9.60453195579e-09
226,5.09896254555e-09,0.00491426322,99.9999937687,4.7300549262e-09,7.30202876627e-09
227,5.09896254556e-09,0.00491426291445,99.9999937993,1.27605055616e-09,6.15081163737e-09
228,5.09896254573e-09,0.00491426027516,99.9999931029,1.25662700113e-09,6.6243380722e-11
229,5.09896254637e-09,0.00491425001117,99.9999930365,1.05451934917e-10,2.46661812077e-09
230,5.09896254738e-09,0.00491520464552,98.4681783189,1.7170764917e-09,8.55109446846e-10
231,5.09896254841e-09,0.00491421936473,99.9999894825,3.55942207843e-09,9.87354947278e-10
232,5.09896254925e-09,0.00491420742139,99.9999885643,5.85376320313e-10,3.15747477293e-09
233,5.09896255313e-09,0.00491528413042,95.7731888808,8.85496771177e-09,6.24854532446e-10
234,5.09896255376e-09,0.00491529222257,97.709288617,2.19724046279e-09,2.46683640455e-09
235,5.0989625558e-09,0.00491412179946,99.9969180356,4.96014276537e-09,2.92713943819e-09
236,5.09896255844e-09,0.00491409025581,99.9999645805,8.42109512073e-10,1.72985294462e-09
237,5.09896255874e-09,0.0049140870935,99.9999612658,1.48685174641e-09,3.94438777372e-10
238,5.09896255972e-09,0.00491407586156,99.9999556184,1.486954426e-09,1.08513458885e-09
239,5.09896255973e-09,0.00491536367343,98.7742163745,5.66021218335e-10,1.6779014067e-09
240,5.09896255995e-09,0.00491407320794,99.9999457228,3.55134461765e-10,2.92731176749e-09
241,5.09896256014e-09,0.00491407165983,25.2646867012,1.57630449049e-08,2.92733474473e-09
242,5.09896256044e-09,0.00491537141793,96.2621950619,8.85503616482e-09,6.28306862642e-09
243,5.0989625617e-09,0.00491405433166,99.9981198202,1.64732453754e-08,6.24636248674e-10
244,5.09896256565e-09,0.00491401211561,99.9998625858,1.27617034901e-09,1.54566739489e-09
245,5.09896256574e-09,0.00491401112526,99.9998961197,7.01306706991e-09,4.4410178226e-09
246,5.09896256729e-09,0.00491544147459,99.9499124343,3.09794065802e-08,1.74334862609e-08
247,5.09896256779e-09,0.00491399028676,99.9997979131,2.40795608672e-09,2.96406386165e-10
248,5.09896256804e-09,0.0049139877609,99.9998138944,4.47135370904e-10,7.16648603201e-10
249,5.09896256864e-09,0.00491398216885,99.999403707,9.56521952203e-09,6.24475407999e-10
250,5.09896257013e-09,0.00491396737626,99.9997332865,2.65763861357e-09,2.92713943819e-09
251,5.0989625716e-09,0.00491401289679,99.9992617714,1.70746448451e-07,1.67799331566e-09
252,5.09896257214e-09,0.0049139481032,99.9994953633,2.65758727377e-09,2.92715092681e-09
253,5.09896257361e-09,0.00491393460066,99.999461667,3.54963329122e-10,2.92704752924e-09
254,5.0989625741e-09,0.00491392985413,99.9992343514,1.25674679398e-09,6.24590294195e-10
255,5.09896257458e-09,0.00491392542675,99.9993294095,1.04606539658e-09,1.77594528653e-09
256,5.09896257493e-09,0.0049139226985,99.9989616603,9.56551044753e-09,1.21376921614e-08
257,5.09896257525e-09,0.00491551974442,88.5868091254,6.80230010619e-09,7.53249047582e-09
258,5.09896257555e-09,0.00491391663441,99.9990509849,1.94743814309e-09,6.24636248674e-10
259,5.09896257617e-09,0.00491391110585,99.9990394064,5.8532498052e-10,8.54810742736e-10
260,5.09896257811e-09,0.00491397563717,99.999999255,2.06206073411e-07,1.6779588498e-09
261,5.09896259881e-09,0.00491552430937,99.999999697,3.33519707249e-07,6.24659225913e-10
262,5.09896259882e-09,0.00491571107622,99.7051054538,1.02560820038e-08,1.31527461706e-09
263,5.09896260488e-09,0.0049157368794,99.9999996375,1.09938759017e-07,8.54914140313e-10
264,5.09896260522e-09,0.00491575692158,99.5578368693,9.79522179488e-09,1.44799115089e-09
265,5.09896261049e-09,0.00491579213773,99.2761983178,2.72954170506e-08,6.9738793241e-09
266,5.09896261709e-09,0.00491570849358,99.9999339965,2.99671792412e-07,2.23637469499e-09
267,5.09896261991e-09,0.00491585511596,99.3224981539,1.16382005724e-08,3.94760458721e-10
268,5.09896262156e-09,0.00491586567119,99.9976014102,1.18678092402e-08,6.24590294195e-10
269,5.09896263727e-09,0.00491596143666,98.9057589658,6.80233433272e-09,2.13851463308e-09
270,5.09896265135e-09,0.00491604107156,98.6292601938,1.4630985355e-08,5.69034776305e-09
271,5.09896266145e-09,0.00491607591014,99.999999697,9.4761193112e-08,9.5030679139e-08
272,5.09896266354e-09,0.00491609901118,99.9999996969,5.93013285662e-08,6.00312428331e-08
273,5.09896266879e-09,0.00491612846788,99.999999697,5.10118686748e-08,5.12814411997e-08
274,5.09896267503e-09,0.00491616557134,99.9042140564,1.46310195815e-08,1.21760986168e-09
275,5.09896268193e-09,0.00491619819895,99.999999479,2.95782922881e-08,2.93088357933e-08
276,5.09896269114e-09,0.00491623697776,99.9999996969,6.18148221541e-08,6.15452475923e-08
277,5.09896271568e-09,0.0049158684585,99.9992868568,6.7199954015e-07,6.3812618583e-09
278,5.09896271673e-09,0.00491636192102,55.9291413149,1.18677921269e-08,2.92693264304e-09
279,5.09896281599e-09,0.00491644968095,99.9999996762,6.16737592274e-07,5.23002175216e-09
280,5.09896321678e-09,0.00491775699952,99.963460861,4.95851991451e-07,5.92053374573e-09
281,5.09896397263e-09,0.00491901524263,99.999912036,9.1119235471e-07,5.50607030436e-09
282,5.09896419368e-09,0.00491888797097,99.9999996969,1.50093011024e-06,5.22994133182e-09
283,5.09896464986e-09,0.00491990480514,99.9961356897,1.13942473953e-06,9.83483282467e-09
284,5.09896471367e-09,0.00491960166411,99.9999967772,1.61790163369e-06,7.99295435014e-09
285,5.0989680485e-09,0.00492367579744,99.9999995405,3.55237141351e-10,1.31907735015e-08
286,0.0343847784658,18.0061844751,99.9999212605,6.25434281988,0.0611677988782
287,0.0346528311501,18.2941477417,99.8402149424,6.03064141446,0.0471870494412
288,0.1250165903,32.7885705443,99.9999983727,10.8475439013,0.0925198795665
289,0.429471381767,58.2253798066,99.999999697,30.1677292082,0.863720716496
290,0.908661080887,74.9151014812,99.9847462523,12.3215123396,0.0973982681637
291,2.95570489943,99.9930119687,99.999999697,0.0310750639727,0.000566055930461
292,2.95673434381,99.9986071032,99.999999697,0.00277430218997,0.00215975205548
293,2.95686306221,99.9993063283,99.999999697,0.00384721467691,0.000199773106731
294,2.95689435281,99.9994763097,99.999999697,0.00210195314391,0.00026109339171
295,2.95694757935,99.9997610742,99.9456160315,0.0620506610301,0.00446211654351
296,2.95699016681,99.9999967549,99.999999697,0.000280350499946,4.88776103382e-05
297,2.95699071706,99.9999997264,99.999999697,0.00263819593453,0.00290661622024
298,2.95699074166,99.9999998773,99.9999996752,0.000219866806551,6.31532924474e-07
299,2.95699083873,99.9999999985,99.9999996756,0.0189818491503,4.40744155054e-05
300,143.579296351,499899.96228,99.9999998139,0.000200703083577,0.000934512835201
301,5.0989625312e-09,0.00491471248521,99.9999992637,2.6574332544e-09,5.22971155943e-09
302,5.09896253121e-09,0.00491472946615,99.9999985152,4.26967388869e-09,6.60825400473e-11
303,5.09896253123e-09,0.00491473604576,99.999999312,3.55134461765e-10,2.92728879025e-09
304,5.09896253125e-09,0.00491472260331,99.9030366107,1.18681001657e-08,1.21376576955e-08
305,5.09896253134e-09,0.00491476635513,99.9999993586,2.17761154859e-09,6.24613271434e-10
306,5.09896253138e-09,0.0049147709973,99.9999993735,1.94754082268e-09,6.24636248674e-10
