ssd,Km_2pg,kcat_f,Keq,dKd
0,0.0001,330,5.19,3.6000000000000004e-9
5.098962533388059e-9,0.004914898095714076,4.910289548702581e-9,4.250096314276412e-9,4.264402228203412e14
5.098962535090974e-9,0.004914637865264691,1.2874052531101784e-7,3.5593193988391177e-9,893551.6509432755
5.0989625354201744e-9,0.004914539849607143,9.82523336764037e-8,5.401408286602917e-9,1.1708581664506325e6
5.09896253562866e-9,0.004914472392079407,3.233405247253055e-8,8.855036164824155e-9,3.237351119985952e11
5.098962539459665e-9,0.004914823497292019,1.904653124780232e-7,1.256815247036549e-9,123912.57877774366
5.098962541426487e-9,0.0049151050607472956,5.258412426028923e-9,8.157379717118663e-10,1.2462258616291256e9
5.098962545922248e-9,0.004914256812531379,3.5533510141028796e-9,1.9477119553242844e-9,1.3354161082454118e11
5.098962547818957e-9,0.004914228120787845,8.223606307706867e-9,1.9476777287955866e-9,2.309136405057801e10
5.098962552378017e-9,0.004915271617890807,3.185103843971967e-8,8.855481109697224e-9,2.3309739466279863e12
5.098962554116183e-9,0.004914143441033859,1.9986008269232556e-8,4.24999363469032e-9,1.2228326256581616e12
5.098962556465191e-9,0.004914187563007186,1.6515412660351791e-7,2.5203577182885914e-8,8.132915471162413e7
5.098962561185143e-9,0.0049140597446241385,1.228332883218889e-8,1.9473868033016575e-9,1.559416019450168e12
5.098962561637711e-9,0.0049153790181177565,5.075903710817467e-8,1.5063608677700215e-9,2.1922200497743163e8
5.098962562331039e-9,0.0049141389674937225,1.901516057070253e-7,4.594625686124751e-8,5802.962792687807
5.098962565991805e-9,0.004915296299929446,2.3825043971362794e-7,2.727575390981866e-8,1.9474731093346827e7
5.098962565994307e-9,0.004914009259603786,8.41866536079165e-9,1.8065685962815337e-8,3.9537976301212825e7
5.0989625866997236e-9,0.004915356754852849,3.646920621384087e-7,1.0262824629945376e-9,13925.313317019634
5.098962591203675e-9,0.004915637076313879,6.928721838696882e-8,7.332807878349972e-8,1.3066626159233644e11
5.098962596445392e-9,0.004913745703459104,1.4673181188603242e-9,3.5496332912177255e-10,4.244161721697412e12
5.0989625972964656e-9,0.00491556214271072,2.885094269886119e-7,3.548777628000288e-10,8.351411307547855e10
5.0989626019438855e-9,0.004915501125845332,3.7098192423758464e-7,2.9578703006494295e-8,4.736124198354388e6
5.0989626042701614e-9,0.004915734007809912,1.0372602763240911e-7,1.76047915273748e-8,6.56556801146126e8
5.098962616358323e-9,0.0049136071484658875,2.166957253366215e-9,8.85495059850241e-9,3.450925134604576e12
5.098962616637955e-9,0.004913605395812418,8.37444807102932e-9,2.6580835584408966e-9,4.042777968365347e12
5.098962617159555e-9,0.00491362220892853,1.2254958798593812e-7,6.5525662395502835e-9,1.9772965114025674e11
5.098962617611531e-9,0.004913598898690242,2.7312918257049396e-9,4.96026255822084e-9,1.4508942107863035e10
5.098962620034153e-9,0.004913583634966797,8.280914809085625e-9,1.4170467411338951e-8,3.6171047638363867e12
5.09896263261723e-9,0.004913505542947184,2.06482857747963e-9,8.855070391352852e-9,1.427536741050859e14
5.0989626374182135e-9,0.0049156440829839715,4.777877799797077e-7,2.105884723720476e-8,8037.779821942938
5.0989626382896135e-9,0.004913471985792191,4.087661926116032e-9,8.85496771176676e-9,5.958158399069489e12
5.09896263873398e-9,0.00491564376523142,4.830762160660622e-7,4.339410440912538e-8,933542.0302590781
5.0989626417852184e-9,0.004913451778174602,1.0728764678016446e-9,6.55275448545812e-9,8.195596619319159e11
5.098962664269573e-9,0.00491605124943134,2.2787630906818912e-7,4.1091377784886284e-8,5.377627561485127e15
5.098962667650839e-9,0.004915770472171716,5.386658241343066e-7,3.717716350998278e-8,2639.795729295898
5.098962673707177e-9,0.004916077660514946,2.6137907945777633e-7,8.48407877884204e-8,9.94484198141169e6
5.0989626757279445e-9,0.004916168861121583,1.8752919486635648e-8,1.947592162473843e-9,3.4807072875965364e7
5.0989626932069045e-9,0.004916136115275076,3.2634518171989563e-7,9.635318875458282e-8,2.782352505473681e13
5.098962696578514e-9,0.004916165075954959,3.099660261796089e-7,9.174800931833419e-8,2.637473987153707e14
5.0989627074901754e-9,0.004915983326062587,5.65778963611978e-7,1.2789136052900898e-8,8791.780861474663
5.098962730631012e-9,0.004916268511498509,4.034578096528121e-7,5.720964271787126e-8,3.0600440326848332e16
5.098962731365317e-9,0.004916002147622566,6.440424812987631e-7,6.918322904496813e-8,449.210325071894
5.09896273149945e-9,0.004913013262929436,4.820253018282749e-9,4.9602796714851885e-9,2.351961214573358e12
5.0989627806476716e-9,0.004912913393828274,2.5146667240099332e-9,3.473353995770755e-7,3.2344452645963775e15
5.098962784079261e-9,0.004916488330127954,4.1255856158937665e-7,1.0786654806354874e-7,3.1845762675751434e11
5.098962796960049e-9,0.0049162276139424425,7.219260610189381e-7,7.678172377498531e-8,2.606976286996108e7
5.098962799105403e-9,0.004916300825561501,6.800180093099092e-7,7.404601444945849e-9,49706.93357157461
5.098962807230517e-9,0.004916499012446699,5.287140228657252e-7,3.6486301028223747e-8,1.9531996733460156e13
5.0989628136758825e-9,0.00491652968432287,5.202711732140001e-7,6.872242017584933e-8,2.2700949436460553e11
5.098962816098833e-9,0.004916392691014463,6.661720032174013e-7,3.8788942086141106e-8,19056.698507333716
5.0989628377074646e-9,0.004916653276933083,4.871334753757269e-7,2.3822057578540025e-8,8.172340503779877e16
5.098962854758674e-9,0.004916398663152395,7.867599937195668e-7,7.724201924617364e-8,27.751423057213714
5.098962857237845e-9,0.004916413794359229,7.842281878435062e-7,7.056485132890011e-8,31.244373833359113
5.0989628671216564e-9,0.004916435198881806,7.983022738478735e-7,7.873172890773233e-8,2.373683319556877e6
5.0989628750401125e-9,0.004916595372161611,7.005859391607704e-7,6.092202315304559e-9,5.701920873871127e12
5.098962877206632e-9,0.004916611937158056,6.931567799201178e-7,1.3460489413302361e-8,4.124169509641131e9
5.09896287740997e-9,0.004916593781772549,7.100831136554144e-7,6.091842936753236e-9,3.862278049175294e12
5.098962878814494e-9,0.004916607916502719,7.023052631032469e-7,1.1618571658182048e-8,2.5088087042640723e12
