ssd,Km_2pg,kcat_f,Keq,dKd
0,0.0001,330,5.19,3.6000000000000004e-9
5.098962531202448e-9,0.004914714901271388,99.9999992203792,3.3571090672942877e-10,2.236501069809867e-9
5.098962531206647e-9,0.0049147390443260225,99.89032292303554,1.947438143094704e-9,6.246477372933425e-10
5.098962531266616e-9,0.0049146904153649215,99.99999911959598,1.9473868033016575e-9,6.246707145325801e-10
5.0989625314002975e-9,0.004914772342505774,99.99999934752087,1.717435870247504e-9,1.7758763548140184e-9
5.098962531513773e-9,0.004914652121371294,99.99999912153915,4.739860826673288e-10,2.0982010668388483e-9
5.098962531605435e-9,0.004914643756561798,99.99999911710714,3.551858015583063e-10,2.927254324389739e-9
5.098962532462652e-9,0.004914584402483072,99.99999876925278,1.2461879098759752e-10,1.3153090829162642e-9
5.098962532526821e-9,0.00491458101299603,99.95492771971794,3.5523714135135254e-10,6.247396462502928e-10
5.098962532851324e-9,0.0049145651845658835,99.99997473282959,1.1618417638802911e-8,1.639885564386377e-10
5.09896253326128e-9,0.004914632680948715,99.99999695731877,8.622218759991586e-8,6.24509873857917e-10
5.098962533973813e-9,0.0049149205791533404,99.99999941689134,3.098698775628163e-9,1.678073735999242e-9
5.098962534605377e-9,0.004914942436642033,99.99999955670415,4.2502161071268536e-9,6.24567316956011e-10
5.098962534791296e-9,0.004914491069088131,99.97196780667221,1.9474894828877504e-9,6.246936917718177e-10
5.09896253479445e-9,0.004914491319538833,99.99995233274294,4.0967443524472635e-10,3.2056695322315457e-10
5.098962534802235e-9,0.0049149484470116436,99.99999956574061,1.2490971648152626e-10,2.927196881291645e-9
5.0989625349387305e-9,0.004914507435797551,99.9998784003269,5.525222754166124e-8,1.6608293179514351e-9
5.0989625359102376e-9,0.0049149812197870225,99.54845877926608,1.947557935945145e-9,6.245902941952486e-10
5.098962536303358e-9,0.0049149819683744125,99.81777635169635,4.2703481513067225e-8,6.6185937623861e-11
5.0989625366504674e-9,0.004915001125969302,99.5507386342334,1.5063608677700215e-9,2.4665836549154152e-9
5.098962538771583e-9,0.0049143879990426855,99.9999971555759,3.5516868829395754e-10,2.9272428357701203e-9
5.098962539078918e-9,0.004914381436461803,99.9849688509399,2.6574845941886906e-9,2.9269671088992687e-9
5.098962539309826e-9,0.004914376428464206,99.99999676046262,1.4870057657915852e-9,1.0850656571360527e-9
5.0989625396289355e-9,0.004915069735502505,99.99999949946124,4.250044974483365e-9,1.6779588498030538e-9
5.098962540093613e-9,0.004914839602369902,99.7951744072059,1.9515371121715168e-7,2.5990129732612314e-9
5.098962540828354e-9,0.004914345404859297,99.9879633941831,1.4868688596767952e-9,6.245902941952486e-10
5.09896254282218e-9,0.004915130601460503,99.99999965029954,3.5594734182182565e-9,1.3153090829162642e-9
