,ssd,Km_2pg,kcat_f,Keq,dKd
0,0.0,0.0001,330.0,5.19,3.6e-09
1,5.09896253439e-09,0.0049148385974,1.03603504227e-07,97.4994494342,2.92695562028e-09
2,5.09896253632e-09,0.00491455551656,1.25666657148e-07,84.9875373045,3.98070330033e-09
3,5.0989625368e-09,0.00491474985163,1.63504323885e-07,99.5494094848,2.92724283577e-09
4,5.09896253722e-09,0.00491501006233,3.14648821476e-08,98.5919229742,5.22984942287e-09
5,5.09896254026e-09,0.00491505857696,7.4661935893e-08,97.6710898281,6.24877509686e-10
6,5.09896254155e-09,0.00491508501935,7.51214546461e-08,98.7249419711,2.92762196022e-09
7,5.09896254241e-09,0.00491468032727,2.31236633612e-07,99.6568716288,6.24567316956e-10
8,5.09896254902e-09,0.00491478670131,2.90608103238e-07,99.5122909176,2.92693264304e-09
9,5.09896255096e-09,0.00491442506974,2.57785490193e-07,99.4557866689,5.22963113909e-09
10,5.09896255568e-09,0.00491529806295,8.3627297141e-08,3853448.4796,2.92744963092e-09
11,5.09896256329e-09,0.00491506445116,3.39392865058e-07,99.7151882336,5.23005621802e-09
12,5.09896256395e-09,0.00491446514314,3.69222362045e-07,9339803.44805,2.92693264304e-09
13,5.09896256437e-09,0.00491541298364,2.28495730081e-08,99.3403212749,5.22952774152e-09
14,5.09896256511e-09,0.00491506072683,3.53236580188e-07,99.7468082948,5.22963113909e-09
15,5.09896256515e-09,0.00491430619766,3.26953544104e-07,99.6912516587,5.22983793425e-09
16,5.09896256604e-09,0.00491431207365,3.35886797433e-07,99.7927685373,2.92733474473e-09
17,5.09896256813e-09,0.00491533052113,2.33015160837e-07,9980165.23141,6.24866021066e-10
18,5.09896256945e-09,0.00491535020732,2.29451405754e-07,90.4206848255,6.2476262349e-10
19,5.09896257401e-09,0.00491546608805,1.47225247212e-07,80.4070999925,2.92673733651e-09
20,5.09896257407e-09,0.00491550879316,9.96096511671e-09,98.8918878786,5.23002175216e-09
21,5.0989625771e-09,0.00491548925122,1.57762311767e-07,95.4982666275,6.25003884502e-10
22,5.09896258194e-09,0.00491545941407,2.51244845265e-07,4030756.43363,1.67822308805e-09
23,5.0989625857e-09,0.00491559616297,8.89114269078e-08,96.4740579343,5.22986091149e-09
24,5.09896259035e-09,0.00491562551028,1.143551613e-07,234.695078068,7.53221474895e-09
25,5.09896259288e-09,0.00491564014972,1.2807078926e-07,1538.32877463,1.67792438394e-09
26,5.09896259451e-09,0.00491563844554,1.31081802382e-07,166744.556119,9.04256957372e-08
27,5.09896259856e-09,0.00491556869295,2.92775060492e-07,1068.88329225,6.24567316956e-10
28,5.09896259948e-09,0.00491552035169,3.41389757137e-07,2407948.35103,1.67771758879e-09
29,5.09896260372e-09,0.00491418490938,5.04666741797e-07,99.1717624484,5.22974602529e-09
30,5.09896262026e-09,0.00491563472219,3.89443271436e-07,82.7360107313,6.24659225913e-10
31,5.09896262802e-09,0.00491488888882,6.7597869874e-07,99.838996533,1.31908424332e-08
32,5.09896263252e-09,0.00491448857141,6.84182874934e-07,99.839021314,5.0032329543e-08
33,5.09896264142e-09,0.00491428648991,6.82881884104e-07,99.8390110196,5.23346718918e-08
34,5.0989626484e-09,0.00491590044831,3.20482403174e-07,97.9202894862,2.92723134715e-09
35,5.09896268615e-09,0.00491594017019,5.029641436e-07,98.039914918,6.24475407999e-10
36,5.09896269647e-09,0.00491372585867,6.84944576747e-07,99.8390239035,2.92713943819e-09
37,5.09896270424e-09,0.00491420868974,8.6451924138e-07,99.7584898985,9.83532683531e-09
38,5.0989627249e-09,0.00491607259122,5.71680757413e-07,58507956.7159,1.67771758879e-09
39,5.09896352899e-09,0.00491758927708,1.4306417804e-06,27462264.3727,1.80226318658e-07
40,5.0989636076e-09,0.00491266685435,1.9470554214e-06,16.3645394569,9.83530385807e-09
41,5.09902331343e-09,0.00491350223,1.71017642735e-05,99.1218250764,5.46375771831e-08
42,5.10064583316e-09,0.00494360925876,8.85238089474e-05,99.5626371728,4.35813087864e-07
43,1.69562170043e-08,0.0106486276213,0.00680097549269,524.902803752,1.77753310337e-05
44,3.61190459234e-08,0.0235784147171,0.00583234290502,52078.1619751,1.98177233965e-05
45,0.00447412212952,0.064745094063,4.53609831378,99.8650991818,0.114950026195
46,0.00653829651867,7.08866325332,3.88131183308,16000738.4619,0.0167124750906
47,0.00664027085082,7.05389925265,3.95850778899,241.997640767,0.0155081373172
48,0.0135620920749,14.7008995234,0.872156687357,15227526.3125,0.108704368989
49,0.0278361454255,14.6523765769,8.02518111123,17937211.4906,0.0325220491925
50,0.0453350633032,17.755362116,10.6263653132,1266.2904901,0.0392796281013
51,0.0705734471181,4.91982687492,19.9213821987,30976546.1661,1.5533303224
52,0.0913459537365,39.0390102337,6.81167750267,2972.49246131,0.031226185787
53,0.0955093291783,41.4883701401,5.18792040725,75.8649865566,0.00302143812394
54,0.106360530963,32.4566572919,7.00466074467,95.3130795411,0.406137103696
55,0.110874248045,7.00945273687,25.3544204692,76.0469375286,2.60153877994
56,0.170852056279,40.0913270013,22.5703966324,19032.1848996,0.0413712579855
57,0.175063343962,39.0968393013,19.1570709166,67977102.0924,0.0714456193147
58,0.178128073711,43.1649891318,17.97237885,69307006.1252,0.0721114449727
59,0.190928295113,41.5070490337,19.7689520459,327827.796687,0.0705353649692
60,0.192981594874,0.174675461237,26.1398734292,99.9072742644,3.5353212081
61,0.195634648996,42.9786762283,6.07556033109,37024.9728134,2.31317455171
62,0.200521976911,59.3627891526,11.9063454477,69181675.4503,0.0510017111735
63,0.227753833529,62.7816916957,13.5521074501,54154726.1199,0.737537057984
64,0.247645168394,21.1894724546,38.5915697755,79.102927864,0.0726063815603
65,0.25659013484,47.8913563283,7.36344442076,63069760.3074,0.343260174036
66,0.284640041005,60.9382060571,20.5617886624,41617732.9471,0.0833307885693
67,0.298159345824,31.3942951629,27.2398781113,19638656.8695,0.331047836917
68,0.29924964045,42.1503100165,21.3839689862,99.5516035556,2.66737607152
69,0.302418754444,74.4668630022,18.3325089257,22863487.9587,1.08433697003
70,0.324284743774,40.9950598588,28.6261966059,51.7158352064,0.100106435942
71,0.42723546578,62.9628598211,28.9669759791,1248719.97232,0.124229279757
72,0.467552126817,23.9932298129,36.1890968634,91.1260193027,1.81651725586
73,0.520047021398,69.3820255031,31.7731114247,4671838.37018,0.132002059228
74,0.53697878225,88.6998808085,27.4727223008,1389.87298118,1.64024255961
75,0.540048065345,44.2255929224,58.044060652,22100938.5476,4.77793821677
76,0.557647166881,70.2418367908,33.1482467332,727180.83588,0.136525280301
77,0.561651392987,61.5034332405,53.6553219489,41836758.0744,2.65304504876
78,0.573888259238,48.6984812567,37.3812702528,289.392338706,0.16201229924
79,0.575141480803,48.939835621,59.5279186836,630606.770858,3.3760132433
80,0.585011985459,96.9958825065,37.8729965397,42047.8696729,0.0766925290045
81,0.607308502746,103.924886726,26.3698181639,1220.35712288,0.086466488515
82,0.614976586254,38.3230105533,39.8631371496,98.9869256794,0.133142628218
83,0.640370668082,79.721195878,34.3914911353,1800.82270779,0.145148143074
84,0.646007882839,6.66188798756,42.6928496855,3943368.00289,0.119181382623
85,0.674080130602,64.192484985,22.3100026126,2799450.27697,1.97918551512
86,0.71010059877,149.32490239,3.06362517548,37792.2430666,0.0282818924518
87,0.722226412926,81.7172854795,36.8831869631,43149942.5107,0.162169873762
88,0.786613763318,93.7153682728,36.7397213054,3930.70280283,0.158306215559
89,0.820347139234,74.9190794197,69.2549392099,91.8975696847,0.09136047228
90,0.872968597387,75.2281742151,72.9970321468,28617584.7858,3.33061312874
91,0.898357024181,36.2526206103,45.7221804489,1659.67497843,0.729698600931
92,0.903082903209,28.5708668201,46.9113268813,90.9734051409,0.0997077829391
93,0.922327647179,68.4514803791,30.1036469296,33402796.1954,1.84822092144
94,0.93178986905,94.1783254877,40.9857523349,32630228.669,1.41709185691
95,0.971162481688,70.5156103087,29.4053137406,1033.32342601,2.27436498515
96,0.974571716137,87.0118228614,75.9125844837,60682.3138598,0.110852859986
97,0.983054407411,47.4541766321,47.6457890236,1650956.16893,0.827329441784
98,0.988471413256,27.4039232496,48.6872427981,93.9890563209,0.037864878596
99,1.01305221918,52.7425109305,47.7886197674,1971706.40753,0.468912528867
100,1.0766037272,95.2719963877,79.927346856,748.60353764,0.310649584267
101,5.09896253665e-09,0.00491479857886,1.55496619217e-07,98.9272413397,6.24774112109e-10
102,5.09896253712e-09,0.00491499261126,6.22115735358e-08,99.7525187436,6.24957930023e-10
103,5.09896253779e-09,0.00491497114393,1.03614270026e-07,99.5429850619,2.92735772197e-09
104,5.09896253835e-09,0.00491503544849,3.75909318488e-08,125.23408501,6.24969418643e-10
105,5.0989625462e-09,0.00491517001884,7.13891157637e-08,1048.61497603,6.24969418643e-10
106,5.09896254732e-09,0.0049145927978,2.69217941946e-07,93.0761174204,2.92692115442e-09
107,5.09896254959e-09,0.0049147720979,2.9627177479e-07,99.8111593133,5.22982644563e-09
108,5.09896255222e-09,0.00491526664125,4.62557292132e-08,12001548.6483,5.22972304805e-09
109,5.09896255313e-09,0.00491525220247,1.08397333668e-07,20998193.1315,1.67811969048e-09
110,5.09896255368e-09,0.00491527990445,6.56675845014e-08,46785467.0484,6.24670714533e-10
111,5.09896255755e-09,0.00491524620004,1.87289505117e-07,99.5046152667,5.22943583256e-09
112,5.09896256112e-09,0.00491512342663,3.0027770277e-07,99.6978722476,2.92703604062e-09
113,5.09896256502e-09,0.00491428143034,3.15142790786e-07,99.7033442124,2.92725432439e-09
114,5.09896256767e-09,0.00491420891927,2.98868571642e-07,14983600.2838,6.24682203152e-10
115,5.09896257173e-09,0.00491425774297,3.5305139122e-07,99.7033357415,2.92747260816e-09
116,5.09896257619e-09,0.00491546758593,1.77206791732e-07,31547.0686627,1.67793587256e-09
117,5.09896258595e-09,0.00491555409984,1.29684281092e-07,1.17805617472,1.27266849677e-07
118,5.09896259416e-09,0.00491563732984,1.4359126467e-07,662998.62694,6.04919135025e-08
119,5.09896259452e-09,0.00491563895315,1.43860168492e-07,719036.601431,6.61503114144e-08
120,5.09896259638e-09,0.00491548728882,3.44764171959e-07,3653.01114093,3.98051948242e-09
121,5.09896261824e-09,0.00491569243434,3.25292975586e-07,165.75164408,2.92726581301e-09
122,5.09896263115e-09,0.00491455447358,6.84867355823e-07,99.8390238649,6.04917756391e-08
123,5.0989626323e-09,0.00491402410942,5.71683444557e-07,22904.8977938,5.22973453667e-09
124,5.09896263296e-09,0.00491451179765,6.8361285602e-07,99.8390191625,9.37812228238e-08
125,5.09896264999e-09,0.00491442633047,7.37496627539e-07,99.8176801833,7.5325364303e-09
126,5.09896266016e-09,0.00491437008646,7.62189288115e-07,99.8065931526,9.83492473362e-09
127,5.09896267201e-09,0.00491371330713,5.85593907641e-07,36.1972550954,6.24659225913e-10
128,5.09896270419e-09,0.00491420932795,8.6447965769e-07,99.7568634766,9.83492473362e-09
129,5.09896272223e-09,0.00491355013357,6.83548726308e-07,14006624.2407,5.22981495701e-09
130,5.0989627464e-09,0.00491407093833,9.47463211725e-07,99.7029165747,7.53252494168e-09
131,5.0989627824e-09,0.004916323172,5.98652150074e-07,64.0965386081,6.24659225913e-10
132,5.09896283577e-09,0.00491641984266,7.13857602794e-07,20135680.1581,6.24682203152e-10
133,5.09896297953e-09,0.00491336934013,1.24752959478e-06,24116840.3954,5.23022854731e-09
134,5.09896307266e-09,0.00491690046108,1.01642533743e-06,59350009.342,1.67791289532e-09
135,5.09896307993e-09,0.0049169135898,1.02429503317e-06,15212.3348591,2.92723134715e-09
136,5.09896309827e-09,0.00491320197722,1.39419720805e-06,29965239.0453,1.60556388771e-07
137,5.09896332621e-09,0.0049179372735,6.32072566408e-07,98.1530720476,7.5324215441e-09
138,5.09901136536e-09,0.00491349768573,6.85021280912e-07,99.8390240205,1.53105142366e-05
139,5.09907841499e-09,0.00491436528045,2.36324539897e-05,98.4555183259,1.20359006938e-07
140,5.09932607894e-09,0.00497710801444,2.14904165811e-05,99.5222425441,9.96357199839e-08
141,7.18542407207e-09,0.00865598208303,0.00232724054709,12828996.826,7.12127062792e-06
142,1.01270532091e-08,0.0134547241294,0.000232990633246,490.626357719,4.88776328559e-06
143,2.48264453515e-08,0.0218459699533,0.000183452469476,7523314.43667,4.59763741758e-06
144,2.94116941719e-08,0.0237120267286,0.000161359242942,18398789.7784,6.61930711376e-06
145,1.62760921942e-05,0.342314746938,0.19616260809,1001.37486828,0.000665484469596
146,0.00272490968807,6.25314893256,0.0212596823454,16501.9218661,0.857569982946
147,0.0179454243889,0.00231380214911,9.74646322363,98.8095195256,0.0182061831396
148,0.0365583626349,16.2972973345,9.41072463553,92.7400273602,0.0380500859209
149,0.0406399205557,18.2412058872,9.46077166598,430.115259509,0.0336987004359
150,0.0632183936319,0.000170941038925,19.072010965,98.3520390727,0.0302323035795
151,0.0683808770526,2.26605687,16.5620766653,6259.58470414,0.233956779723
152,0.071730993804,27.1276275635,11.2701821675,46247922.2377,0.0453976530402
153,0.0848512961589,9.46214685235,17.7369695977,15717642.6063,0.0771586303375
154,0.0868570162934,26.5392124396,13.8949466323,17509825.3835,0.24243074686
155,0.0997231474835,5.5409817332,19.5036159323,89834.1172795,0.397624652214
156,0.103048784175,29.5415793069,14.8874745044,25.7901629306,0.0554839667956
157,0.137680497192,24.7839527561,18.1691215753,99.8124776296,3.54247056314
158,0.142328416778,33.6168348917,17.8559548934,580.065633019,0.0704692111437
159,0.160669190548,31.8252980783,20.0973140853,335.334157574,0.0769628312169
160,0.168067410727,36.1327201991,19.4850845448,3684.81878312,0.0639592319636
161,0.182955660773,39.2285057955,19.8200693946,69327122.9001,0.0797794382998
162,0.183905782572,8.9731389097,34.10951885,5987196.07086,0.148331604024
163,0.219313254134,43.4599811213,21.4906422142,4300147.39622,0.0868584723199
164,0.249108402051,0.156686573074,29.1764761877,99.9233844699,3.19824091547
165,0.273792108002,32.807848613,27.4808286838,449.318768887,0.951554941373
166,0.291608204001,19.8889638706,29.6674698075,43084928.8444,3.56104155799
167,0.31936904686,53.7558249973,25.3947107973,532508.290775,0.100198887433
168,0.3200411315,6.74381787684,32.3565105208,4956656.29388,0.127449746229
169,0.320514109185,59.9780555038,30.5602327907,69965126.9655,3.79281319661
170,0.348647741068,46.9272841079,40.1906713169,75.5935727848,0.0658327166062
171,0.361574002865,31.5592301856,46.838174688,924.793035955,0.0822784121186
172,0.362122668348,89.5191435156,12.8478362568,12343580.6326,4.88301021972
173,0.370179508101,34.9287578226,46.5492900584,94.4536008111,1.76335194062
174,0.382698354914,0.0208459764482,34.9152640747,99.933627759,0.196779906635
175,0.539554863072,11.3393733877,39.6505336102,99.7810620676,1.89458369427
176,0.54089578254,48.9304234029,56.8747791339,33120889.9119,0.0279861710536
177,0.557420604376,120.030151999,15.5704021614,3799.45274547,0.0314444042074
178,0.594259038834,97.2197042018,27.8948658427,69400128.0815,0.0939814031786
179,0.599928232876,59.9557061255,36.5667258411,5669624.74249,0.565749948156
180,0.602300083063,47.711491098,38.4043315844,92.2475757284,0.165580618132
181,0.638547339237,82.0192205576,33.80782819,47387403.9343,1.93983128787
182,0.652500556912,139.318768586,7.25998720613,69962598.4168,0.863366774555
183,0.654874953457,53.3658513514,39.2358153476,3111407.38618,1.44085830369
184,0.658049494785,139.681995964,8.89226777772,261247.205681,0.0187779011639
185,0.69235957455,81.5509121937,35.9022878084,4929398.9746,0.28445862554
186,0.718451060781,146.252378375,11.5429575452,62605084.3636,0.0616900065874
187,0.725457585273,139.505377731,18.1915971069,30984263.8033,0.069060734924
188,0.735005389254,122.527928596,36.5957776646,39152553.418,3.98612261987
189,0.736508382299,100.036963358,33.4691955752,48787514.7171,3.68564241925
190,0.760284450032,70.4114524676,66.4161161626,69253466.3136,0.100116786027
191,0.764838351133,84.8338103984,37.6594150124,29267674.1789,2.38319272829
192,0.842772744747,101.712932447,37.008353581,19413.4299015,1.00041305262
193,0.861635746384,82.7170028245,40.8356791979,20890756.3424,2.80746433483
194,0.930045449894,71.2308570796,44.1433230976,2902463.66905,0.344047164529
195,0.948554973485,180.603612334,10.8366337169,24922321.4563,2.62393144922
196,0.951577585535,87.1815197579,42.5387426069,1415528.59873,2.23278416555
197,0.965514162058,185.453086211,5.27135103253,99.9610099634,0.409600574302
198,0.983494836786,137.434815397,33.8965229379,64.0937894292,0.177635800164
199,0.999091271225,90.1018856597,43.3164735099,4.07599909979,0.153295580643
200,1.07116438075,36.5736379658,50.0349286466,3401542.27681,0.95078404632
201,5.09896253441e-09,0.0049148968663,7.15493797543e-08,96.7230320768,2.92735772197e-09
202,5.09896253442e-09,0.00491488053255,8.40227550835e-08,95.2007834377,6.24969418643e-10
203,5.09896253482e-09,0.00491492662464,5.69684227065e-08,99.6837604967,6.24567316956e-10
204,5.09896253817e-09,0.0049150222174,5.73226433324e-08,99.3842504877,6.24854532446e-10
205,5.09896253947e-09,0.00491470790288,1.99556797215e-07,99.3827073511,2.92725432439e-09
206,5.09896253948e-09,0.00491506057969,3.68634222138e-08,99.6207124177,2.92726581301e-09
207,5.09896254251e-09,0.00491512454256,1.32521129424e-08,117.280546747,2.92725432439e-09
208,5.09896254851e-09,0.00491507536103,2.03617191525e-07,13172.3072234,7.5324215441e-09
209,5.09896255022e-09,0.00491524542289,4.31370925512e-09,2702.74423961,2.92682924546e-09
210,5.09896255889e-09,0.00491436958791,3.04618455712e-07,99.7400129968,2.92754153988e-09
211,5.09896257194e-09,0.00491416336893,3.06154881648e-07,36593327.3765,2.92727730163e-09
212,5.09896257264e-09,0.0049154958236,7.10687428099e-09,98.7749273292,5.22984942287e-09
213,5.09896257499e-09,0.00491548831142,1.23117074784e-07,97.7662184938,6.24866021066e-10
214,5.09896258211e-09,0.00491421640299,4.0172797829e-07,99.7262810675,5.2294013667e-09
215,5.09896258651e-09,0.00491481251282,5.13493542905e-07,99.7986410575,5.22964262771e-09
216,5.09896258919e-09,0.00491414688606,4.13167285704e-07,99.6423366128,5.22961965047e-09
217,5.09896259228e-09,0.00491563434887,1.28123291909e-07,24015.5394428,2.47037719711e-08
218,5.0989625987e-09,0.00491563588327,1.29076245988e-07,783937.43833,1.74371614703e-07
219,5.09896260657e-09,0.00491562474795,3.02522328804e-07,9350430.30476,1.3191060717e-08
220,5.09896260863e-09,0.00491399667339,4.47123804379e-07,45032640.7644,2.92695562028e-09
221,5.09896261148e-09,0.00491574415581,1.28057060713e-07,1698494.85464,1.5029273173e-07
222,5.09896263119e-09,0.00491456035228,6.84880412585e-07,99.839023916,6.73995494459e-08
223,5.09896263171e-09,0.00491451961426,6.84803277788e-07,99.839023613,4.77297229559e-08
224,5.09896263527e-09,0.00491451529082,6.84901461875e-07,99.8390239776,1.36477092207e-07
225,5.09896264812e-09,0.00491444086181,7.33235369256e-07,99.8235006777,9.83490175638e-09
226,5.09896264947e-09,0.00491587299594,3.59266736764e-07,127.492621726,6.24475407999e-10
227,5.09896266157e-09,0.00491585221478,4.50686594845e-07,69076872.4591,6.24670714533e-10
228,5.09896266407e-09,0.00491377692742,5.87946966803e-07,4332197.58598,5.22955071876e-09
229,5.09896266548e-09,0.00491435747479,7.76996929827e-07,99.8073385092,7.53232963515e-09
230,5.09896269352e-09,0.00491364104575,6.2977137256e-07,32619113.6725,2.92727730163e-09
231,5.09896269489e-09,0.0049142347889,8.43154142868e-07,99.7848315653,9.83512004016e-09
232,5.09896270112e-09,0.00491365296182,6.64627016318e-07,32353644.207,5.22972304805e-09
233,5.09896270572e-09,0.00491421065025,8.6902041334e-07,99.7324383334,5.22973453667e-09
234,5.0989627413e-09,0.00491408675797,9.37969671764e-07,99.7025302107,7.53252494168e-09
235,5.09896292408e-09,0.00491365859936,1.23300884008e-06,97.6139125647,7.53212283999e-09
236,5.09896306592e-09,0.00491334742553,1.39378447316e-06,7900.37788763,1.0193833806e-07
237,5.0989630919e-09,0.00491692898411,1.04130969813e-06,2560653.49502,2.92726581301e-09
238,5.0989632331e-09,0.00491411730574,1.80626838039e-06,99.0665701377,1.44402872599e-08
239,5.09896325221e-09,0.00491257064218,1.39425315576e-06,1193.82922642,9.83490175638e-09
240,5.09904501161e-09,0.00490252400346,1.86609532772e-05,99.7244296524,8.12149477075e-08
241,5.24987213933e-09,0.00606979688347,0.000533885559514,195463.336658,2.23748830987e-06
242,1.27602625982e-07,0.0457645014219,0.0060879654031,45.1219231679,1.93940141438e-06
243,5.0351199378e-05,0.715828144967,0.266780448441,29124.5835584,0.00136090214734
244,0.000201856927478,1.15750444929,0.704125919191,69483187.6493,0.171845968213
245,0.00167436912005,4.80283106441,0.815757863821,99.3820578189,0.0413869193824
246,0.00312074223823,0.032782436723,3.95447281417,99.75117409,0.00968599916953
247,0.0110379302408,7.21531889488,5.88608428978,89.4348243456,0.037070170672
248,0.0220191974021,2.08916409062,10.7740343587,99.5255657898,0.0256550859412
249,0.0347916602474,1.39207746659,12.0089687086,99.885716229,1.85369628795
250,0.040209072356,17.7580519085,9.58292652754,19228938.1188,0.0404732136653
251,0.0477361837594,19.2857781392,10.468956775,2204.91703533,0.0437721255708
252,0.0862818752198,5.13632003663,22.3469536624,303.710321559,0.0518540389141
253,0.0878874784379,26.6674588971,13.9893562548,29876070.7234,0.0566905207683
254,0.105029589645,30.0024990888,14.9610689206,1562638.1282,0.0580213465882
255,0.124402298771,30.9843606616,16.8699964728,11.8990375283,0.0584501786427
256,0.130911283572,27.2266580887,18.6660794849,11400.4652677,0.0713674045557
257,0.147530052549,35.1973443834,17.8434598413,303.720369993,0.074349244943
258,0.149206010055,28.0223529034,25.1701601064,93.3696716933,0.0442488463882
259,0.166172411105,9.96969176309,31.9867295354,63963473.1657,0.0604054445147
260,0.18106207379,14.8329043724,24.3944551755,5622150.0781,5.12911492737
261,0.187375075462,14.9243526664,33.542616581,57134970.4817,0.078087938486
262,0.196426079122,41.4294149657,20.2689215264,68864832.2964,0.076329561289
263,0.235007764823,25.2246516326,25.4964665727,99.825696862,2.61860327602
264,0.240367730488,45.8973091819,22.3486390498,4160655.29311,0.0944346331143
265,0.241419162625,42.3157971263,23.4414057886,4795.95319299,0.0971185615706
266,0.26495996032,6.77571290056,29.9054671757,99.9383070847,0.114541858054
267,0.288790348842,48.9012646986,10.1310460169,98.8203968296,6.10271672556
268,0.293801754557,82.9254284936,0.332545634134,65871874.5849,4.39131774169
269,0.299801518732,38.1765185238,24.2249629206,48601911.6461,1.39646927827
270,0.38336193619,0.283527497187,34.9352153592,99.9404085865,0.762440398306
271,0.432847000577,70.6749715226,27.1903019514,63.6622310551,1.52366383361
272,0.446732160204,0.0102252512365,37.1224138073,99.9406119597,0.657315460351
273,0.470344410821,55.8318232869,20.0803700413,98.5842774102,1.50906830561
274,0.517026812987,89.2458829782,26.1899792919,293949.888583,0.925934408934
275,0.547280689145,124.413722658,3.90435705258,54155948.6667,2.83832592422
276,0.624764701191,58.074213772,60.4376069088,83.6968560462,0.0940918563697
277,0.625751649001,69.0452721613,35.9128517325,28303089.7767,0.153750806444
278,0.651923086513,110.6049485,26.5289712292,66934048.3307,1.57265286958
279,0.663143835078,66.6200405724,37.5680698766,68324873.8019,0.133661006727
280,0.684262248097,60.3012820705,64.3048674338,21149636.0801,2.2832713508
281,0.684785850638,64.455088397,22.5464210034,19917478.1941,2.9798463442
282,0.699513193107,114.199378157,27.9353462833,47191584.1508,0.258007901408
283,0.700453051262,46.7068492657,37.8716739888,209365.614038,2.24077955574
284,0.731693033183,60.4804365054,40.4883943928,304018.92002,1.26905213024
285,0.752116814426,55.8714786167,41.6267344526,10121994.5881,0.156014227159
286,0.809206204724,107.167838438,34.682521168,89.9010635873,0.131833077842
287,0.820306287537,127.295969895,29.6777773702,21356219.5531,3.2193037181
288,0.83151128585,116.89113565,33.1928301213,38538492.6644,0.497402933397
289,0.833731989714,82.1666180288,40.1967060911,60081649.0045,0.146076336131
290,0.834849682864,95.2906458642,37.9309100974,6995.84605602,3.20829049017
291,0.841158643135,163.638002284,13.802925645,99.960875277,0.427454711234
292,0.885169333035,140.78589248,39.8326303592,67687798.6475,2.77743995937
293,0.887884372722,107.951971071,59.3306973033,4464383.15079,0.138211677762
294,0.969410001918,158.488505216,26.6064296185,91.2392804629,0.456692221886
295,0.9976763517,70.1300226356,31.251867705,85.0932932193,0.0576507505204
296,1.01165297841,107.916605549,69.224777212,99.1947346771,0.260690607621
297,1.03790504555,59.714824746,47.6491920762,17345.2566771,0.208199490827
298,1.03994618259,28.1110832658,49.548641553,271.969890598,0.898971094618
299,1.04345280553,3.9820829663,50.7772719438,99.6815791778,0.212471587396
300,1.05410492305,15.683407922,50.7190243277,7548914.13419,0.485637817074
301,5.09896253369e-09,0.00491476501844,1.06325477177e-07,99.7855227772,2.92713943819e-09
302,5.09896253461e-09,0.00491493987062,1.88631440434e-08,15.4948995186,6.24475407999e-10
303,5.09896253495e-09,0.00491494282592,3.88431406904e-08,99.4463115592,6.2476262349e-10
304,5.09896253752e-09,0.00491492531225,1.28375125479e-07,121.158828502,6.24475407999e-10
305,5.09896253895e-09,0.00491503317356,6.8912516905e-08,99.528038909,6.24659225913e-10
306,5.09896254402e-09,0.00491508467907,1.32699049325e-07,98.1000906375,6.24578805576e-10
307,5.09896254459e-09,0.0049150792191,1.47563413879e-07,80.8784180987,6.24567316956e-10
308,5.0989625485e-09,0.00491454161222,2.69579035458e-07,99.8362063627,1.44398736696e-08
309,5.09896255337e-09,0.00491442966831,2.81073842719e-07,99.7015514212,2.92694413166e-09
310,5.09896255338e-09,0.00491504525868,2.67903067542e-07,87.863887691,5.22963113909e-09
311,5.09896255383e-09,0.00491526279263,1.06068407121e-07,99.5391610957,2.92746111954e-09
312,5.09896255827e-09,0.00491533168589,7.93822306205e-08,44335860.4456,2.92734623335e-09
313,5.09896255966e-09,0.00491511260017,2.9322872265e-07,99.6435375362,5.22983793425e-09
314,5.0989625609e-09,0.00491531880469,1.5521967119e-07,99.5586152176,2.92704752924e-09
315,5.09896256253e-09,0.00491534351498,1.48111401662e-07,2004179.81077,6.24957930023e-10
316,5.09896256279e-09,0.00491507817595,3.3101982946e-07,99.7339877032,5.22981495701e-09
317,5.09896256397e-09,0.00491507194699,3.41719845148e-07,99.7341489911,7.53219177171e-09
318,5.09896256918e-09,0.0049153552654,2.21764504672e-07,92.8478648108,6.24555828336e-10
319,5.09896257151e-09,0.00491426363566,3.54005774997e-07,99.6829561246,2.92715092681e-09
320,5.09896257206e-09,0.00491536961117,2.3837547801e-07,1761654.07785,7.53223772619e-09
321,5.09896257997e-09,0.0049155166139,1.56784811665e-07,79.9399569523,2.92724283577e-09
322,5.09896258562e-09,0.00491559191031,1.00446300166e-07,9561.33262802,2.92725432439e-09
323,5.09896258952e-09,0.00491554480118,2.35285297508e-07,26383731.2198,1.6780162929e-09
324,5.09896259313e-09,0.00491563888837,1.28015289413e-07,6378139.17143,4.43738052563e-08
325,5.09896259334e-09,0.00491564340861,1.28121724408e-07,7560.67712625,1.44401953509e-08
326,5.09896259458e-09,0.00491454514049,5.4350695419e-07,99.8233710903,6.24349033183e-10
327,5.09896259692e-09,0.00491566826487,1.28057009037e-07,253182.019761,4.43739890742e-08
328,5.09896260509e-09,0.00491552265729,3.77317915632e-07,14.6604953158,6.24682203152e-10
329,5.09896261172e-09,0.00491451889625,6.12130689302e-07,99.8362714591,1.67780949775e-09
330,5.09896264691e-09,0.00491522770773,6.84574594991e-07,99.8390220152,5.92426639824e-08
331,5.09896264998e-09,0.00491587993505,3.5518413907e-07,29142.8086248,2.9270819951e-09
332,5.09896266703e-09,0.00491374738676,5.84146984252e-07,98.7968372418,2.92716241543e-09
333,5.09896267313e-09,0.00491416886654,7.63847393418e-07,99.7090423812,5.22994133182e-09
