ssd,Km_2pg,kcat_f,Keq,dKd
0,0.0001,330,5.19,3.6000000000000004e-9
1.070655904024851e-22,399298.6403449701,2.437376899637677e-11,3.5475796994958756e-10,6.243490331832539e-10
1.0740694688503802e-22,309081.54075233365,2.7922176355566602e-11,3.5537404746614254e-10,6.248889983053372e-10
1.0749789110892688e-22,110758.40195827863,4.321822361265676e-11,3.5516868829395754e-10,6.246592259129613e-10
1.0788800914246543e-22,164468.5605450733,6.164927154631269e-11,3.5510023523656255e-10,6.245788055756298e-10
1.087775722467798e-22,499592.2812909618,3.4416106328452855e-10,1.2514930218240878e-10,6.247626234895304e-10
1.0975400455373974e-22,442285.90621649794,1.1299782658390927e-10,3.5513446176526005e-10,6.246707145325801e-10
1.1089131620461217e-22,124.21504724529036,3.5801018715243447e-10,1.2508084912501379e-10,6.249809072622875e-10
1.1218271897735197e-22,48660.93435585933,1.5902377058272108e-10,3.5468951689219256e-10,6.242686128459224e-10
1.1418718565781385e-22,58222.75726182813,1.8284633066893244e-10,3.5537404746614254e-10,6.249694186426686e-10
1.153416731401978e-22,420039.52389993676,2.0108790053971902e-10,3.548777628000288e-10,6.243720104224915e-10
1.1857281585354687e-22,297594.23860234144,2.3667532580227334e-10,3.5486064953568005e-10,6.244409421402042e-10
1.222881217995639e-22,263861.64676214167,2.701095912594941e-10,3.554253872591888e-10,6.248545324464807e-10
1.230517028189124e-22,499531.44842431846,2.771202795856604e-10,3.5516868829395754e-10,6.246822031521989e-10
1.3083336067339059e-22,259811.9730719168,3.3801163888049564e-10,3.552884811443988e-10,6.247856007287681e-10
1.3101886545677306e-22,491483.8376565542,3.3947578754812253e-10,3.550831219722138e-10,6.245902941952486e-10
1.3589928065074382e-22,459490.9327603595,3.7254832215804725e-10,3.5506600870786505e-10,6.245443397167734e-10
1.4118287279261172e-22,99129.16374167957,4.053280270344465e-10,3.5496332912177255e-10,6.245558283363921e-10
1.4119793688045782e-22,124258.55984753833,4.0555195565420115e-10,3.550831219722138e-10,6.246592259129613e-10
1.4571825388379322e-22,26.300361062687386,4.3161380193795957e-10,3.5503178217916755e-10,6.247626234895304e-10
1.4780742541607364e-22,213257.56604663082,4.428791340394651e-10,3.5510023523656255e-10,6.246592259129613e-10
1.497747020873236e-22,128115.36345327138,1.0645222077569501e-10,5.661067846566501e-10,6.244754079990607e-10
1.532401496413137e-22,318486.41168566234,8.159614398292351e-11,5.851196213481114e-10,6.244409421402042e-10
1.6128559390502784e-22,494743.25567129295,5.113323905706321e-10,3.5479219647828506e-10,6.244754079990607e-10
1.7567483748866276e-22,485169.40455539833,5.74738640518097e-10,3.551858015583063e-10,6.246707145325801e-10
1.9032575261940243e-22,21826.81888382434,6.33459614729156e-10,3.5510023523656255e-10,6.245902941952486e-10
1.9249805675441347e-22,198820.07265995993,6.421067045073759e-10,3.547750832139363e-10,6.242571242263036e-10
1.934261360294031e-22,482136.67341380817,6.450866776779576e-10,3.549804423861213e-10,6.24567316956011e-10
2.0620214927505545e-22,241864.62001411614,6.910953963983268e-10,3.5510023523656255e-10,6.24567316956011e-10
2.1361987336159164e-22,327645.80778991844,7.16537132658149e-10,3.549804423861213e-10,6.244868966186794e-10
2.277778756582369e-22,149696.2124609316,2.0775408329703194e-10,8.152588003101013e-10,6.244754079990607e-10
2.301155203058168e-22,380.58720480941327,7.701938750070633e-10,3.5496332912177255e-10,6.245558283363921e-10
2.4781787791599726e-22,465132.46224514855,3.737196410921487e-10,8.156352921257739e-10,6.24452430759823e-10
2.596899692850941e-22,145658.55940179678,8.577499653311503e-10,3.5506600870786505e-10,6.245788055756298e-10
2.6710309783777503e-22,270171.00313667924,8.781274697288277e-10,3.551515750296088e-10,6.246592259129613e-10
2.7890487715924696e-22,68897.9885304012,9.099253337339949e-10,3.551858015583063e-10,6.246822031521989e-10
3.1148918862246743e-22,456504.3196375307,8.8930667543812e-10,5.658671989557676e-10,6.246707145325801e-10
3.127318021847861e-22,56960.248420370444,8.801428273066201e-10,5.851880744055063e-10,6.24567316956011e-10
3.1364911610919527e-22,499883.00223942316,1.6517319498675397e-10,1.0461509629034363e-9,6.247626234895304e-10
3.1654585231549997e-22,499804.9739033804,1.004664365168675e-9,3.550831219722138e-10,6.24567316956011e-10
3.650334040521013e-22,219498.03311224113,5.24561404414602e-10,1.0460653965816925e-9,6.246822031521989e-10
3.786609020368692e-22,47.365218493302976,5.842125436615651e-10,1.0457573578234152e-9,6.246822031521989e-10
4.257687848610075e-22,37.93920227977788,1.8334586374376988e-10,1.2760847826932413e-9,6.246707145325801e-10
4.43008677387734e-22,43337.60504088237,3.4354095326059246e-10,1.2758109704636616e-9,6.243834990421103e-10
4.507415255583854e-22,496163.8862138912,8.300344923168958e-10,1.0456375649729739e-9,6.244639193794419e-10
5.516020161004801e-22,460586.1544707182,5.856594670507492e-13,1.5063437545056726e-9,6.24452430759823e-10
5.745391495250137e-22,39.433583952628624,8.663970551093701e-10,1.2760334429001951e-9,6.246707145325801e-10
6.1128228435529665e-22,498373.8856903555,1.2091800961184852e-9,1.0458771506738565e-9,6.247626234895304e-10
6.468042462956711e-22,3055.7752314245804,4.200211895460432e-10,3.551515750296088e-10,1.6777865205087722e-9
6.509289926958689e-22,496643.7254472231,2.5562313208920937e-11,5.660212183349063e-10,1.6779358725638162e-9
6.7682366874833565e-22,9.68411676285039,7.771012116625736e-10,1.5062753014482777e-9,6.243720104224915e-10
7.172784220066602e-22,499870.9065743091,8.273301236013967e-11,7.962288503542914e-10,1.678004804281529e-9
7.196850517268889e-22,472209.90399888007,8.996762930606069e-10,1.5064977738848117e-9,6.246707145325801e-10
7.430273432741793e-22,265.5494890576432,3.6409071044269666e-10,7.960063779177577e-10,1.6778209863676286e-9
7.667580755271825e-22,2836.267154657017,4.952267552267365e-10,7.963486432047326e-10,1.6779243839441978e-9
8.277180287162452e-22,483743.36826575664,3.459008164072381e-10,1.0264193691093276e-9,1.678131179097336e-9
8.412929128957082e-22,499228.56049289455,4.3018410382721794e-10,1.0264364823736765e-9,1.6781196904777171e-9
1.0022010802449376e-21,452830.38938603696,6.603138238212771e-10,1.256746793979154e-9,1.6779014067049598e-9
1.054290429434483e-21,499549.32177535375,1.1016082322440166e-9,1.0262995762588865e-9,1.6776027025948715e-9
1.170225098093213e-21,34.207079426580606,1.1155262572256934e-9,1.2569179266226413e-9,1.6781196904777171e-9
1.2623773365734717e-21,55.071135101070766,5.644034734524956e-10,1.7174700967762016e-9,1.6781196904777171e-9
1.3713376025101242e-21,292697.29133848276,1.2229947694295056e-11,1.9476092757381915e-9,1.6781196904777171e-9
1.3714144778435027e-21,68507.73012523782,2.668195630769443e-11,1.947557935945145e-9,1.6779588498030538e-9
1.3753531727797107e-21,465996.5902932829,1.3463277630790165e-10,1.947985767553864e-9,1.6783264856308554e-9
1.3895060574028631e-21,304988.67501159786,2.99943773522197e-10,1.9474039165660066e-9,1.6779128953245789e-9
1.4201543396285649e-21,204505.9005124789,4.880782646730288e-10,1.947284123715565e-9,1.6778209863676286e-9
1.443078065412916e-21,45582.70943058036,5.886222149428883e-10,1.9474894828877504e-9,1.678004804281529e-9
