ssd,Km_2pg,kcat_f,Keq,dKd
0,0.0001,330,5.19,3.6000000000000004e-9
5.098962545576105e-9,0.0049150961711703954,1.4906945442348704e-7,9.546275138398865e-9,6.24452430759823e-10
5.0989625468835205e-9,0.004915136432272682,1.3420598558392763e-7,8.394740693635826e-9,6.246707145325801e-10
5.098962552686659e-9,0.0049152288807011515,1.316681508604123e-7,1.8065703076079684e-8,1.6782230880542863e-9
5.098962553622241e-9,0.00491524818839028,1.2397847650859287e-7,7.70399800472723e-9,2.92715092681317e-9
5.098962554802083e-9,0.004915264992575276,1.2285962577262774e-7,5.4016649855681485e-9,6.243605218028728e-10
5.098962556639553e-9,0.004915223233620584,1.9626509818022675e-7,7.473773259443495e-9,6.24452430759823e-10
5.098962563767748e-9,0.004915339478389386,1.7216109426954063e-7,6.7827738715696685e-9,6.248889983053372e-10
5.098962567526975e-9,0.0049153686808056955,1.882880028323129e-7,4.250370126505992e-9,6.244639193794419e-10
5.098962571139071e-9,0.004915451001769435,1.2312754775352502e-7,7.704220477163763e-9,6.244868966186794e-10
5.098962571778341e-9,0.004915375812023512,2.3000728271488863e-7,2.8685938231948705e-9,6.243720104224915e-10
5.098962572163672e-9,0.004915333021829923,2.695303051454671e-7,6.091860050017585e-9,6.247511348699116e-10
5.098962575087747e-9,0.004914141975056996,3.176222145901358e-7,8.855121731145899e-9,6.245558283363921e-10
5.098962585211683e-9,0.004915453896087792,2.857238755358126e-7,1.2499528280327e-10,5.230044729400036e-9
5.098962585419787e-9,0.004915483970026465,1.2802583128315304e-7,1.6197752623232054e-7,1.5825389706972148e-7
5.0989625876515545e-9,0.004915468858253955,2.9325552518319897e-7,3.5591482661956305e-9,6.247626234895304e-10
5.09896258773317e-9,0.004915535488562539,2.275643592755924e-7,6.0923905612123965e-9,1.6782230880542863e-9
5.0989625885925775e-9,0.0049154856970927635,2.8659077212399675e-7,2.1970864434142692e-9,7.532421544104057e-9
5.0989625887636625e-9,0.004915592882024267,1.310742749355444e-7,6.342665207007125e-8,5.924275589138517e-8
5.098962588845933e-9,0.004915591922789947,1.2813297251506645e-7,6.941333399740142e-8,6.61502999258035e-8
5.098962589167174e-9,0.004915599063643611,1.3260401746348097e-7,5.4676195063682305e-8,5.003181255511673e-8
5.098962589344293e-9,0.004915600142058854,1.3020613812731233e-7,5.766998952885263e-8,5.463739336513733e-8
