ssd,Km_2pg,kcat_f,Keq,dKd
0,0.0001,330,5.19,3.6000000000000004e-9
5.0989625322764646e-9,0.004914607014481608,2.0606635051521924e-8,2.2670694266420472e-8,1.9078971936495916e6
5.0989625357992415e-9,0.004914463685705569,1.8765993472973634e-8,8.85525863726069e-9,8.418967261149601e11
5.098962535939463e-9,0.004914462191783395,2.079623369134038e-8,2.0368327020732696e-8,1.3324444506051226e9
5.098962536158361e-9,0.004914510841181707,9.51223283305863e-8,2.0368190114617903e-8,1.1866251500344551e10
5.0989625410365595e-9,0.004915061841697537,8.182157120190271e-8,4.339405306933233e-8,1.5452496701584646e8
5.098962542131368e-9,0.004914453053476964,1.4549040329394772e-7,8.921533176104092e-8,153.74927972950374
5.098962542584736e-9,0.004914312674964114,1.7501227403320654e-9,2.6575359339817366e-9,1.2533459687280713e11
5.0989625435987945e-9,0.004915108914760758,7.932857387817366e-8,5.720933467911298e-8,8.14766619320676e9
5.098962544791822e-9,0.004914934286450357,2.2419425077356267e-7,1.2565756613356664e-9,108614.71093941372
5.098962545062489e-9,0.004915017169708448,1.9291715861155268e-7,1.5763250264070162e-8,2.599906367914943e9
5.098962546764314e-9,0.004914243976323045,9.328005035058595e-10,4.249959408161622e-9,1.3909307763191475e15
5.098962550069931e-9,0.004914196034800332,9.187963521319695e-10,3.5540827399484004e-10,9.141739515807197e12
5.098962552109126e-9,0.004914168520039571,7.57743443748702e-9,4.250010747954668e-9,6.925358902081008e11
5.098962552543592e-9,0.004914217900393435,1.3573259311118763e-7,3.1880984685860326e-8,2.4814159856050385e10
5.098962552695271e-9,0.004915272717109179,1.0623156495884441e-8,4.5696540107870554e-8,5.622368943084708e10
5.098962552840755e-9,0.004915234515476025,1.0832264486067068e-7,6.872267687481457e-8,2.0501020065465383e7
5.098962554256094e-9,0.0049152965043693184,2.6581705187158092e-8,8.855429769904177e-9,3.6945826352586633e11
5.098962555375243e-9,0.004915240120394681,1.5230687660567294e-7,5.951223243599557e-8,3.0857470712456875e10
5.098962556312543e-9,0.004915317853814425,4.6801546611249884e-8,1.5762736866139697e-8,4.6070734817987604e11
5.098962558210977e-9,0.004914174068322216,8.31019605991032e-8,1.5658905557356528e-7,5.952965139291976e7
5.098962562203812e-9,0.004915379227788904,6.513010413817194e-8,2.957873723302299e-8,1.0531096613713163e17
