ssd,Km_2pg,kcat_f,Keq,dKd
0,0.0001,330,5.19,3.6000000000000004e-9
1.0707920169204068e-22,301734.1343703886,4.9264296346033616e-12,3.5494621585742383e-10,6.245558283363921e-10
1.0770572261575342e-22,497404.46077390574,6.047795261221118e-11,3.5479219647828506e-10,6.243605218028728e-10
1.0819300634796937e-22,496252.8771079333,7.325910921667166e-11,3.5496332912177255e-10,6.244639193794419e-10
1.1161372357811093e-22,272897.1941439091,1.4796514182252753e-10,3.549804423861213e-10,6.245558283363921e-10
1.1287076790855428e-22,21664.762847506907,1.6699907450167689e-10,3.5506600870786505e-10,6.245558283363921e-10
1.138200896299997e-22,470301.1621275181,1.798146816630227e-10,3.551858015583063e-10,6.247626234895304e-10
1.1438138960482865e-22,273743.96714539756,1.8925413424960536e-10,3.548777628000288e-10,6.243490331832539e-10
1.1664466901280073e-22,70897.21688548192,2.1478199690164093e-10,3.549804423861213e-10,6.244639193794419e-10
1.1999707028457853e-22,289362.69583861076,2.4943925712829116e-10,3.5499755565047005e-10,6.246707145325801e-10
1.2123212590614974e-22,489305.2743005422,2.610663200770928e-10,3.5499755565047005e-10,6.246592259129613e-10
1.3150802379367075e-22,411287.7432796153,3.4290361795821366e-10,3.551515750296088e-10,6.246707145325801e-10
1.3870480376717645e-22,329268.7295571908,4.0699887904338533e-10,3.360189454877063e-10,6.244639193794419e-10
1.4086227661459008e-22,440.884590010269,4.0353659807640884e-10,3.5513446176526005e-10,6.246822031521989e-10
1.5042908975670635e-22,53060.5091144273,1.2154156469147315e-10,5.663121438288351e-10,6.242686128459224e-10
1.5253990859365026e-22,330936.51096010726,5.577545159736253e-11,5.852565274629014e-10,6.243605218028728e-10
1.7365516503354062e-22,422404.1778754072,3.557709009548875e-10,5.659356520131626e-10,6.247741121091493e-10
1.7546448205834782e-22,499393.572965882,3.3628911103622875e-10,5.852907539915988e-10,6.244754079990607e-10
1.8355862048706996e-22,475352.1340661564,6.070188123196589e-10,3.5506600870786505e-10,6.246592259129613e-10
1.8444778130930052e-22,251022.49526813487,6.105844449572915e-10,3.549804423861213e-10,6.245788055756298e-10
1.9272434090110448e-22,284103.2247120101,6.424856606331147e-10,3.5484353627133133e-10,6.245443397167734e-10
1.9684778554522322e-22,438607.34555194835,6.677551441085101e-10,3.3571090672942877e-10,6.24567316956011e-10
1.9931890608659008e-22,15595.519878957197,6.672728363121155e-10,3.548777628000288e-10,6.243605218028728e-10
2.0999387919042773e-22,34.35942573444797,7.136777364366659e-10,3.3560822714333627e-10,6.247856007287681e-10
2.1417917928094146e-22,24068.07931827443,7.183974627299573e-10,3.550488954435163e-10,6.246592259129613e-10
2.279360327171212e-22,182.63638536652294,7.633382141868809e-10,3.5496332912177255e-10,6.246707145325801e-10
2.3153690290104897e-22,268901.53782588866,7.744829693392878e-10,3.5527136788005004e-10,6.246592259129613e-10
2.3994320843041285e-22,341844.04066172603,8.006137167368169e-10,3.547750832139363e-10,6.243720104224915e-10
2.552302025824379e-22,23119.615860972575,7.051512236075447e-10,5.853934335776914e-10,6.245558283363921e-10
2.7070121834841006e-22,499753.36311258574,4.993780473314197e-10,8.155668390683789e-10,6.245788055756298e-10
2.768549611451993e-22,498275.50955358695,5.290399768096959e-10,8.153443666318451e-10,6.243605218028728e-10
2.8874137684782836e-22,1452.6337353560937,9.95190462025207e-10,1.0531502880220752e-10,6.246707145325801e-10
3.0066826196538594e-22,75024.67821516198,9.661658678493095e-10,3.5503178217916755e-10,6.24452430759823e-10
3.0800909783792416e-22,334754.4588095163,5.684341886080801e-13,1.0461851894321339e-9,6.248545324464807e-10
3.0864075907790294e-22,499701.19359792076,6.573166253722527e-10,8.156866319188201e-10,6.24567316956011e-10
3.1627519294330133e-22,444385.0940537272,6.848598456020806e-10,8.156010655970764e-10,6.245443397167734e-10
3.2402580497963933e-22,493317.1774173524,1.022630330584379e-9,3.550488954435163e-10,6.245558283363921e-10
3.3338901959324267e-22,19.276505300496307,1.0508625619519135e-9,3.356766802007313e-10,6.24567316956011e-10
3.7164750181570467e-22,497741.0476343307,5.555152297760784e-10,1.045569111915579e-9,6.24452430759823e-10
4.338495849337213e-22,499651.6335662547,1.2548615345484436e-9,3.5503178217916755e-10,6.24567316956011e-10
4.739267841859074e-22,298660.1200624516,5.162415949267928e-10,1.275776743934964e-9,6.244639193794419e-10
5.254004876265496e-22,2523.7994630503026,1.0242150562011045e-9,1.0457573578234152e-9,6.24452430759823e-10
5.2929518182431285e-22,498162.64638333785,7.299556245649882e-10,1.2759992163714976e-9,6.246707145325801e-10
5.7626799928622185e-22,325538.04504866264,3.444366677396112e-10,1.5062753014482777e-9,6.24567316956011e-10
5.892379614426235e-22,39.18271073101544,4.2257053075555825e-10,1.5069256054935303e-9,6.249923958819063e-10
6.015091014532853e-22,25.70185712762997,9.38760449847023e-10,1.275845196992359e-9,6.244983852382982e-10
6.13284172335741e-22,397008.5196135559,1.1628785476645906e-10,3.5499755565047005e-10,1.678016292901148e-9
6.189134644406319e-22,492308.84153899126,2.0503248930309024e-10,3.550831219722138e-10,1.6779014067049598e-9
6.402348823811384e-22,300513.96053078014,3.789044499033921e-10,3.548777628000288e-10,1.6781196904777171e-9
6.481919570534172e-22,497639.6679817706,1.6146287001020305e-9,3.5540827399484004e-10,6.248889983053372e-10
6.75114167575765e-22,499861.05261135666,3.4161172207501346e-10,5.663977101505789e-10,1.6783264856308554e-9
7.068213613247866e-22,473674.22012769553,6.735083871083616e-12,1.7368594252833354e-9,6.247626234895304e-10
7.294546029721376e-22,498094.2513700855,3.3060476915014795e-10,1.7368251987546378e-9,6.247511348699116e-10
7.820788190715814e-22,499872.9786142643,7.956528365453281e-10,5.659185387488138e-10,1.6779243839441978e-9
8.245731231060895e-22,32.564109049890014,7.237372990471847e-10,7.964170962621277e-10,1.678016292901148e-9
9.240290230420034e-22,334654.2412949514,7.653191212077878e-10,1.0261968966727939e-9,1.6778209863676286e-9
1.1260862799500856e-21,444917.4364989069,1.0160502742192793e-9,1.2565756613356664e-9,1.6779933156619104e-9
1.3708714006911698e-21,497055.0712522753,3.1039951753689713e-11,1.947181444129473e-9,1.6777061001714406e-9
1.377822455866814e-21,247616.2580664922,1.7840220883072382e-10,1.947506596152099e-9,1.6780277815207669e-9
1.3857483382886471e-21,445698.13790891896,2.6504535939734933e-10,1.947438143094704e-9,1.6780392701403854e-9
1.3880625971546918e-21,282611.05889120937,2.887301172560194e-10,1.9473183502442624e-9,1.677832474987247e-9
1.3931135470049283e-21,278024.7234924748,3.2395581167127767e-10,1.9476435022668893e-9,1.6780277815207669e-9
1.4208731762231761e-21,497310.8539154039,4.884227702418822e-10,1.9477290685886326e-9,1.6782460652935236e-9
1.4282309743801137e-21,31837.89907099301,5.255949211211621e-10,1.947506596152099e-9,1.6779128953245789e-9
1.4368953478660115e-21,75042.78619692315,5.626464950513433e-10,1.9475237094164478e-9,1.6779243839441978e-9
1.44057147625544e-21,499763.86052311544,5.774602345120388e-10,1.9476777287955866e-9,1.678131179097336e-9
1.4511714288351025e-21,2181.0407760184835,6.211090900857622e-10,1.947438143094704e-9,1.678004804281529e-9
1.4995679891640721e-21,11862.131474012498,7.881942909796525e-10,1.9472156706581704e-9,1.677740566030297e-9
1.5465702399261494e-21,493794.7081530444,3.233184763688989e-11,2.6576557268321777e-9,6.246477372933425e-10
1.5553174740303289e-21,498635.1449928527,9.421710549786715e-10,1.9474552563590527e-9,1.678004804281529e-9
1.5919322256925917e-21,3537.4487017187307,1.029968299200956e-9,1.9479515410251666e-9,1.6783724401093303e-9
1.614416369288523e-21,182431.8684736233,1.0838661954480676e-9,1.9472156706581704e-9,1.6776946115518215e-9
