	all	dKd	Keq	Kd	Km1	Km2	Km3	kcat
30	0.194334094852	0.202316532296	0.221712807191	0.228396973324	0.214663895704	0.201928810175	0.200222294689	0.227535398162
31	0.185658151698	0.207786974644	0.222263536104	0.229019780973	0.214262140699	0.213273419476	0.204930815274	0.225581282811
32	0.188759371235	0.207519397751	0.223990735133	0.228396973324	0.212510512913	0.198515779203	0.199046000465	0.224913171461
33	0.194464922897	0.203531068178	0.218477295322	0.225430809656	0.221394971034	0.203707008523	0.190307527099	0.228170717927
34	0.194760138409	0.205612768107	0.220059788476	0.225680949011	0.213544346436	0.195879687677	0.19256164332	0.227535398162
35	0.186652619736	0.21214459934	0.222964556008	0.231444090723	0.21672229188	0.196890217447	0.195690586766	0.225581282811
36	0.190515784821	0.202271419996	0.2178081621	0.226148603919	0.218699734325	0.200353122734	0.199048362253	0.222855500252
37	0.193726304887	0.208504768907	0.217234628943	0.225124041265	0.216275424576	0.200004651564	0.197256131021	0.225581282811
38	0.182212546103	0.204037080666	0.21715262758	0.227501418072	0.218839833239	0.201282698773	0.197116032107	0.222855500252
39	0.1922818491	0.204820810975	0.221354935771	0.230255138731	0.221570911379	0.195856383925	0.199576183287	0.225581282811
40	0.188136095325	0.199616038538	0.218975531261	0.224505293154	0.216099484231	0.203188458357	0.197035365598	0.228170717927
41	0.183767409798	0.203188458357	0.221885508004	0.228266145279	0.219417528589	0.197035365598	0.201422797687	0.225581282811
42	0.184711018721	0.206754125922	0.220832516898	0.231268150378	0.215250861922	0.205684450969	0.202506505525	0.224913171461
43	0.184460915508	0.209694531882	0.225097700366	0.225972663574	0.221841838338	0.206095476842	0.199775427385	0.228563921833
44	0.182886212868	0.207025052881	0.217234628943	0.231444090723	0.218253554354	0.194780962156	0.194209013622	0.222855500252
45	0.189390488738	0.197120045926	0.220446335437	0.227408252101	0.216993218839	0.206578185577	0.191948106539	0.225581282811
46	0.189565444282	0.212047383534	0.224661033755	0.228126046365	0.222383692257	0.199716282201	0.197386959066	0.226240882956
47	0.186936084373	0.208326213906	0.223609462463	0.227408252101	0.217851112016	0.196705006233	0.193762146318	0.229418438813
48	0.181233585516	0.210226302078	0.225994943195	0.231985944641	0.213508505005	0.195423549505	0.197264417089	0.219233190663
49	0.18999148784	0.206754125922	0.220458461837	0.230008502196	0.217264145798	0.207707005714	0.189291529047	0.224913171461
50	0.187462920607	0.206447357532	0.223740784699	0.227855119405	0.22064133534	0.201070916998	0.204871670091	0.227535398162
51	0.191888961356	0.209237580855	0.218830055748	0.224406247002	0.220135322852	0.207896978943	0.197546489323	0.228798336656
52	0.188907780003	0.213273419476	0.223550516207	0.224537075047	0.213368406091	0.204082192966	0.186659208936	0.227535398162
53	0.195396978943	0.201386956257	0.216324114452	0.233597473513	0.218157880407	0.201386956257	0.193512043105	0.228798336656
54	0.189801514611	0.20555237974	0.221275162226	0.21966744031	0.220582190156	0.206566257424	0.200388964165	0.227535398162
55	0.18783810505	0.214122041785	0.219513995701	0.227916595722	0.223548353825	0.196487477642	0.199775427385	0.225581282811
56	0.191682985642	0.208695726936	0.221046445132	0.226148603919	0.218392965935	0.200624385685	0.196880946578	0.227295359069
57	0.194691722357	0.205106755619	0.223990735133	0.225701736615	0.215615736282	0.199400242942	0.197351117635	0.226240882956
58	0.199101760621	0.210633497578	0.222116570434	0.227137325142	0.218252867021	0.206813271105	0.201553625733	0.222151028008
59	0.193524817148	0.210979937772	0.216523368381	0.226866398182	0.217675171672	0.203129313174	0.200624385685	0.224661033755
60	0.184110019619	0.204799987229	0.221402927973	0.224327575634	0.217946098631	0.190420798207	0.194429081466	0.227535398162
61	0.186795985459	0.210803997427	0.209870656792	0.226866398182	0.215697729226	0.202366406611	0.193279437583	0.226240882956
62	0.183436352855	0.202045605336	0.219559906346	0.228126046365	0.217535072758	0.201377685388	0.193294514514	0.226892186024
63	0.179008753559	0.204388961356	0.222593457189	0.232850394641	0.217711013102	0.203346847007	0.203197729226	0.227535398162
64	0.190358386214	0.211427649413	0.223793923637	0.228126046365	0.216993218839	0.198018052783	0.193892974363	0.223291860246
65	0.198068911899	0.208930812465	0.224661033755	0.225467797995	0.217264145798	0.201964651606	0.196487477642	0.226240882956
66	0.19096390922	0.209457648699	0.219712446221	0.22587767696	0.217228304367	0.1997604097	0.195032144122	0.222855500252
67	0.191031068178	0.206830556505	0.219442965645	0.229019780973	0.221124044075	0.19968044077	0.203671167092	0.220712660204
68	0.194249861859	0.206226304887	0.218005539013	0.225841835529	0.214803994618	0.208248859632	0.19968044077	0.224913171461
69	0.194479940581	0.199696007468	0.224794287372	0.228301986709	0.215792715841	0.192773425095	0.198053894214	0.226892186024
70	0.194244855053	0.213097479132	0.221900286588	0.228572913669	0.213544346436	0.200448109349	0.198822547593	0.226892186024
71	0.185318808686	0.199851124066	0.218968116214	0.226690457838	0.214806048322	0.200844117538	0.194535195027	0.224661033755
72	0.184642602669	0.207471920185	0.221508729049	0.222955640791	0.222112765298	0.193291975261	0.197160159606	0.228170717927
73	0.183335482678	0.214839836049	0.216901948304	0.229114767587	0.218252867021	0.199468658995	0.195805524809	0.218952789057
74	0.188767681089	0.211521791691	0.223644611531	0.225159882696	0.219703643776	0.206849112536	0.204388961356	0.227535398162
75	0.1902624148	0.205341841148	0.223048770776	0.22552579627	0.215381689967	0.191705283955	0.198068911899	0.224913171461
76	0.191805527619	0.208659885506	0.217234628943	0.229561634891	0.214839836049	0.205422794878	0.191960644217	0.222151028008
77	0.192845107957	0.200940088952	0.220915515756	0.231126641624	0.21887567467	0.204072922097	0.19748194568	0.225581282811
78	0.193440360243	0.210893237226	0.225332282623	0.228396973324	0.21622456546	0.192869945523	0.204388961356	0.229418438813
79	0.195432820373	0.206235575756	0.221184370092	0.223483619633	0.210050361733	0.19841152172	0.203364398702	0.231235394054
80	0.190864398702	0.207590210552	0.218690704532	0.228301986709	0.214226299268	0.208379687677	0.194429081466	0.226240882956
81	0.18465341066	0.210884951158	0.214363327244	0.228951507493	0.217711013102	0.206698406965	0.198881692777	0.226892186024
82	0.193866403801	0.211697732035	0.215657771025	0.228126046365	0.217851112016	0.204153875827	0.192678438481	0.224913171461
83	0.182362405653	0.209658328417	0.22025216975	0.228396973324	0.215792715841	0.194586567871	0.197726302078	0.223550516207
84	0.179282417154	0.203517035294	0.222593457189	0.231268150378	0.224266148088	0.202199737135	0.195042618246	0.226892186024
85	0.192430815274	0.207823459947	0.222116570434	0.228843840628	0.216275424576	0.202470664094	0.198926805076	0.230636798819
86	0.197592009226	0.206105511795	0.2176394215	0.224406247002	0.217805999717	0.198104753329	0.202953372829	0.226240882956
87	0.196466653896	0.206586471645	0.222405971878	0.230997223418	0.218252867021	0.200293977551	0.202419804979	0.224913171461
88	0.192180712061	0.211155878117	0.222116570434	0.228843840628	0.217675171672	0.203620190185	0.197476198865	0.230636798819
89	0.190033076087	0.211801989519	0.218690704532	0.230675260509	0.214533067659	0.204930815274	0.198104753329	0.226240882956
90	0.190724299788	0.211521791691	0.217524605854	0.226961384797	0.213038333948	0.197258651097	0.198682448679	0.223550516207
91	0.19290425314	0.210357130123	0.225763066647	0.225430809656	0.216239583145	0.19805964103	0.198375680289	0.228170717927
92	0.189836371242	0.207555601216	0.221552944332	0.228610721515	0.215521788881	0.203349381018	0.19783382637	0.224913171461
93	0.189887230357	0.214568909089	0.226203899559	0.230279429155	0.220135322852	0.205824549883	0.202416435846	0.23003120231
94	0.198682448679	0.20980124332	0.216452156214	0.225972663574	0.216993218839	0.201586200354	0.199078456868	0.228170717927
95	0.186864401511	0.19752705798	0.226000370892	0.226830556752	0.212957380218	0.193892974363	0.203977935482	0.224913171461
96	0.193491219359	0.201572715895	0.220980037532	0.228843840628	0.21870493547	0.2027624148	0.199584469356	0.226240882956
97	0.178868234252	0.208370787138	0.218765221117	0.229225171088	0.216546351535	0.202610763008	0.197797984939	0.219978209433
98	0.191879690487	0.207025052881	0.216452156214	0.228951507493	0.222017778683	0.209273422286	0.191585459775	0.228798336656
99	0.194209013622	0.205955377928	0.222116570434	0.227855119405	0.216099484231	0.195498756419	0.197616297779	0.221436838599
