frame	deltaG
1	-48.2197
2	-41.5053
3	-31.5813
4	-38.3091
5	-45.8861
6	-21.3144
7	-29.4325
8	-35.4639
9	-35.2497
10	-47.454
11	-54.1225
12	-36.5232
13	-40.121
14	-30.9728
15	-40.0881
16	-48.1641
17	-41.683
18	-29.0998
19	-61.182
20	-63.1872
21	-58.8696
22	-71.9693
23	-71.3558
24	-61.4744
25	-72.1225
26	-77.3352
27	-67.1419
28	-75.7442
29	-55.5671
30	-73.2979
31	-82.1135
32	-67.8801
33	-68.3265
34	-73.2078
35	-55.0839
36	-60.4705
37	-53.9348
38	-72.2549
39	-82.8745
40	-80.0316
41	-72.9847
42	-81.4839
43	-77.2903
44	-78.3935
45	-80.155
46	-74.2892
47	-78.6431
48	-86.2006
49	-71.8232
50	-79.4278
51	-77.4754
52	-71.1645
53	-67.7973
54	-81.8158
55	-66.6351
56	-68.6645
57	-84.5113
58	-71.7163
59	-51.8962
60	-87.5238
61	-66.5536
62	-68.479
63	-84.5198
64	-72.8549
65	-64.8915
66	-62.1621
67	-63.1593
68	-86.4325
69	-71.8029
70	-58.9861
71	-63.0049842857
73	16.9292449913
