frame	deltaG
1	-29.0711
2	-38.86
3	-30.5722
4	-13.0999
5	-15.1943
6	-26.827
7	-39.7082
8	-32.9344
9	-25.3952
10	-15.0218
11	-16.9842
12	-13.8494
13	-10.1581
14	-31.4336
15	-28.488
16	-25.4245
17	-25.8698
18	-29.9181
19	-32.5485
20	-25.1099
21	-13.2321
22	-38.5638
23	-23.5347
24	-23.2227
25	-32.9376
26	-33.4379
27	-40.4377
28	-35.9377
29	-31.5918
30	-36.0491
31	-35.1737
32	-29.7029
33	-33.2858
34	-32.3491
35	-22.6826
36	-37.4264
37	-42.8846
38	-39.8072
39	-37.5355
40	-32.3014
41	-28.2269
42	-35.0725
43	-47.5168
44	-30.4693
45	-35.4862
46	-30.6352
47	-27.0286
48	-26.0081
49	-49.2917
50	-36.4967
51	-45.9874
52	-35.0625
53	-29.33
54	-41.619
55	-34.8869
56	-35.6345
57	-39.3223
58	-38.5679
59	-33.2538
60	-34.5046
61	-43.186
62	-24.1745
63	-37.5983
64	-31.3582
65	-40.3314
66	-28.7268
67	-38.7627
68	-35.1336
69	-30.665
70	-33.2539
71	-31.65934
73	8.27786666035
