frame	deltaG
1	-39.523
2	-34.127
3	-53.5952
4	-45.1399
5	-33.4022
6	-33.2865
7	-51.9257
8	-39.4024
9	-31.9284
10	-38.6627
11	-55.2415
12	-42.6028
13	-51.8208
14	-41.6478
15	-37.5441
16	-49.8251
17	-49.1617
18	-44.4562
19	-56.9181
20	-59.6636
21	-54.7095
22	-61.1696
23	-74.7978
24	-68.8144
25	-62.7603
26	-44.8377
27	-49.5087
28	-39.8837
29	-42.8032
30	-48.4876
31	-46.5511
32	-48.5774
33	-41.8865
34	-32.9821
35	-37.673
36	-49.4439
37	-39.8028
38	-43.7359
39	-45.9906
40	-29.3404
41	-24.7678
42	-29.7816
43	-22.9619
44	-37.6641
45	-48.7997
46	-28.1436
47	-36.5468
48	-36.1686
49	-30.3527
50	-41.8778
51	-42.7183
52	-23.3635
53	-42.1092
54	-33.1414
55	-23.4429
56	-39.3382
57	-45.4363
58	-46.7245
59	-34.6475
60	-48.9892
61	-42.6703
62	-45.7209
63	-48.9476
64	-31.4846
65	-35.4748
66	-61.2683
67	-40.481
68	-35.1757
69	-43.8255
70	-51.671
71	-42.9618028571
73	10.52470813
