frame	deltaG
1	-33.2493
2	-36.0662
3	-35.4139
4	-54.481
5	-54.74
6	-63.3445
7	-76.3254
8	-74.8953
9	-64.2286
10	-75.6933
11	-73.7422
12	-54.0506
13	-62.6341
14	-70.7938
15	-58.4186
16	-62.4217
17	-55.9547
18	-59.2764
19	-75.4791
20	-52.425
21	-47.5186
22	-62.3461
23	-58.894
24	-63.353
25	-57.8282
26	-51.1628
27	-50.7809
28	-46.7642
29	-48.5451
30	-59.9069
31	-61.6173
32	-57.2902
33	-61.4885
34	-41.5814
35	-65.7145
36	-59.3043
37	-66.7939
38	-63.5936
39	-57.4878
40	-53.2566
41	-68.1364
42	-66.3134
43	-48.2693
44	-69.61
45	-75.5322
46	-64.775
47	-69.5297
48	-67.6303
49	-67.2753
50	-68.9125
51	-66.1602
52	-63.4762
53	-64.1404
54	-65.5969
55	-54.9721
56	-70.7103
57	-74.389
58	-69.3868
59	-64.6356
60	-63.6961
61	-56.3862
62	-59.6166
63	-67.1652
64	-52.5002
65	-57.2021
66	-55.2157
67	-58.2233
68	-55.4877
69	-67.7196
70	-63.7951
71	-60.6474428571
73	9.47767890801
