frame	deltaG
1	-40.6811
2	-68.1184
3	-57.3759
4	-63.8638
5	-73.941
6	-58.167
7	-63.2312
8	-52.5972
9	-59.1677
10	-60.48
11	-66.9576
12	-65.9024
13	-66.9996
14	-62.3454
15	-62.4644
16	-67.2629
17	-51.7093
18	-71.4494
19	-59.3009
20	-64.3759
21	-61.3556
22	-56.6051
23	-62.129
24	-39.1428
25	-43.1218
26	-43.4606
27	-31.1504
28	-40.1548
29	-50.8745
30	-44.7501
31	-36.0566
32	-42.5193
33	-57.4761
34	-55.6124
35	-70.4803
36	-57.6552
37	-76.6842
38	-69.433
39	-68.2133
40	-55.0113
41	-53.0311
42	-57.7124
43	-66.9236
44	-54.8706
45	-57.8925
46	-48.475
47	-54.968
48	-59.6039
49	-44.0952
50	-32.2119
51	-46.9357
52	-34.7595
53	-44.2878
54	-61.3936
55	-60.7627
56	-53.6932
57	-69.9545
58	-68.1755
59	-61.1335
60	-61.056
61	-56.4825
62	-54.1859
63	-46.8953
64	-55.332
65	-50.7889
66	-49.0461
67	-51.895
68	-59.8008
69	-44.0568
70	-59.0711
71	-55.9681157143
73	10.3435491776
