frame	deltaG
1	-29.7006
2	-52.9489
3	-38.7426
4	-27.1592
5	-19.2565
6	-45.3338
7	-40.8731
8	-36.7023
9	-44.9846
10	-40.7659
11	-46.6647
12	-33.4091
13	-44.1483
14	-54.8261
15	-72.1591
16	-49.9347
17	-55.2264
18	-57.5903
19	-59.8983
20	-56.9535
21	-46.0896
22	-64.7969
23	-49.5916
24	-52.2629
25	-61.7724
26	-59.8749
27	-38.2844
28	-52.9292
29	-48.0726
30	-43.4193
31	-21.649
32	-22.8851
33	-35.0824
34	-37.3784
35	-40.319
36	-32.705
37	-39.6094
38	-40.6581
39	-44.5858
40	-43.1602
41	-43.0766
42	-36.6763
43	-56.2992
44	-57.3458
45	-48.5897
46	-48.2946
47	-52.5077
48	-63.7756
49	-55.2396
50	-58.0792
51	-59.4985
52	-52.3625
53	-51.8366
54	-57.094
55	-55.2415
56	-67.5733
57	-60.1419
58	-38.7574
59	-65.0417
60	-55.6792
61	-56.716
62	-64.4737
63	-57.3407
64	-58.8523
65	-61.7466
66	-61.5122
67	-60.4177
68	-62.6029
69	-57.9343
70	-64.5263
71	-49.5948257143
73	11.7336982916
